date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,18.72,18.91,18.72,18.51,13725.52,0.02,0.11,19.108,19.22,19.233,17106.94,18627.17,18719.69,1.0
2017-03-30,19.3,19.31,18.7,18.7,17554.61,-0.59,-3.06,19.286,19.262,19.236,18511.06,18810.45,18574.36,1.28
2017-03-29,19.43,19.55,19.29,19.28,14203.18,-0.11,-0.57,19.494,19.333,19.232,23728.49,18767.86,18234.09,1.03
2017-03-28,19.5,19.73,19.4,19.25,19586.38,-0.03,-0.15,19.448,19.342,19.205,23803.3,19041.55,18768.39,1.43
2017-03-27,19.61,19.71,19.43,19.33,20465.01,-0.18,-0.92,19.392,19.343,19.173,21842.39,20932.32,18784.61,1.49
2017-03-24,19.73,19.79,19.61,19.5,20746.11,-0.13,-0.66,19.332,19.335,19.125,20147.4,20370.67,18322.16,1.51
2017-03-23,19.15,19.89,19.74,19.15,43641.79,0.68,3.57,19.238,19.291,19.083,19109.84,19686.79,18035.71,3.18
2017-03-22,19.09,19.2,19.06,18.96,14577.2,-0.06,-0.31,19.172,19.237,19.031,13807.22,17145.17,16849.52,1.06
2017-03-21,19.13,19.19,19.12,19.05,9781.84,-0.01,-0.05,19.236,19.249,19.006,14279.8,17373.87,16887.93,0.71
2017-03-20,19.1,19.23,19.13,19.01,11990.04,-0.01,-0.05,19.294,19.255,18.976,20022.26,18128.03,17060.04,0.87
2017-03-17,19.41,19.41,19.14,19.11,15558.34,-0.27,-1.39,19.338,19.246,18.938,20593.94,18812.21,16921.11,1.13
2017-03-16,19.39,19.46,19.41,19.2,17128.68,0.03,0.15,19.344,19.21,18.889,20263.75,18338.27,16728.46,1.25
2017-03-15,19.38,19.84,19.38,19.3,16940.11,-0.03,-0.15,19.302,19.131,18.834,20483.11,17700.33,16390.62,1.23
2017-03-14,19.33,19.52,19.41,19.11,38494.12,0.06,0.31,19.262,19.068,18.775,20467.93,18495.23,16049.25,2.8
2017-03-13,19.19,19.35,19.35,19.0,14848.46,0.18,0.94,19.216,19.002,18.73,16233.8,16636.91,14747.39,1.08
2017-03-10,19.12,19.31,19.17,18.93,13907.37,-0.03,-0.16,19.154,18.915,18.697,17030.47,16273.65,14498.57,1.01
2017-03-09,19.17,19.38,19.2,19.09,18225.51,0.02,0.1,19.076,18.874,18.671,16412.79,16384.62,14512.7,1.33
2017-03-08,19.18,19.32,19.18,19.01,16864.21,0.0,0.0,18.96,18.824,18.647,14917.54,16553.86,14111.69,1.23
2017-03-07,19.03,19.3,19.18,18.96,17323.43,0.14,0.73,18.874,18.763,18.619,16522.52,16401.99,13727.98,1.26
2017-03-06,18.68,19.12,19.04,18.68,18831.85,0.26,1.38,18.788,18.696,18.586,17040.02,15992.06,13326.5,1.37
2017-03-03,18.56,18.8,18.78,18.47,10818.95,0.16,0.86,18.676,18.629,18.569,15516.82,15030.01,13406.33,0.79
2017-03-02,18.9,18.9,18.62,18.55,10749.28,-0.13,-0.69,18.672,18.568,18.549,16356.45,15118.65,13470.18,0.78
2017-03-01,18.75,19.02,18.75,18.68,24889.08,0.0,0.0,18.688,18.536,18.468,18190.18,15080.92,12932.76,1.81
2017-02-28,18.46,18.8,18.75,18.46,19910.92,0.27,1.46,18.652,18.482,18.446,16281.47,13603.27,12352.34,1.45
2017-02-27,18.69,18.92,18.48,18.45,11215.88,-0.28,-1.49,18.604,18.458,18.418,14944.11,12857.87,11955.64,0.82
2017-02-24,18.52,18.8,18.76,18.52,15017.08,0.06,0.32,18.582,18.478,18.404,14543.2,12723.49,12648.23,1.09
2017-02-23,18.49,18.75,18.7,18.23,19917.96,0.13,0.7,18.464,18.467,18.375,13880.86,12640.78,12712.52,1.45
2017-02-22,18.55,18.75,18.57,18.45,15345.5,0.06,0.32,18.384,18.47,18.33,11971.66,11669.51,12418.32,1.12
2017-02-21,18.47,18.59,18.51,18.33,13224.11,0.14,0.76,18.312,18.474,18.266,10925.07,11053.96,12360.32,0.96
2017-02-20,18.03,18.45,18.37,18.03,9211.35,0.2,1.1,18.312,18.475,18.222,10771.64,10660.94,12611.58,0.67
2017-02-17,18.36,18.6,18.17,18.12,11705.36,-0.13,-0.71,18.374,18.509,18.214,10903.79,11782.64,12894.14,0.85
2017-02-16,18.29,18.45,18.3,18.11,10371.96,0.09,0.49,18.47,18.529,18.205,11400.71,11821.7,13457.33,0.76
2017-02-15,18.51,18.65,18.21,18.13,10112.58,-0.3,-1.62,18.556,18.399,18.25,11367.36,10784.61,13455.22,0.74
2017-02-14,18.68,18.78,18.51,18.47,12456.96,-0.17,-0.91,18.636,18.41,18.299,11182.86,11101.41,13410.88,0.91
2017-02-13,18.65,18.81,18.68,18.5,9872.07,0.03,0.16,18.638,18.378,18.355,10550.24,11053.41,13181.43,0.72
2017-02-10,18.73,18.78,18.65,18.52,14189.97,-0.08,-0.43,18.644,18.33,18.409,12661.49,12572.96,13281.75,1.03
2017-02-09,18.47,18.78,18.73,18.47,10205.22,0.12,0.65,18.588,18.283,18.476,12242.69,12784.25,13103.32,0.74
2017-02-08,18.67,18.67,18.61,18.32,9190.06,0.09,0.49,18.242,18.189,18.526,10201.85,13167.13,13154.64,0.67
2017-02-07,18.71,18.85,18.52,18.46,9293.87,-0.19,-1.01,18.184,18.058,18.59,11019.96,13666.67,13465.13,0.68
2017-02-06,18.35,18.87,18.71,18.33,20428.35,0.34,1.85,18.118,17.968,18.659,11556.58,14562.22,13757.76,1.49
2017-02-03,18.29,18.59,18.37,18.28,12095.97,0.05,0.27,18.016,17.918,18.702,12484.43,14005.64,13657.77,0.88
2017-02-02,17.0,17.0,17.0,17.0,1.0,-1.32,-7.21,17.978,17.881,18.748,13325.81,15092.95,13393.01,0.0
2017-01-26,18.06,18.45,18.32,18.02,13280.59,0.13,0.71,18.136,18.101,18.867,16132.41,16125.84,13742.95,0.97
2017-01-25,18.01,18.38,18.19,17.93,11976.97,-0.01,-0.06,17.932,18.187,18.92,16313.38,15720.35,13384.62,0.87
2017-01-24,18.19,18.37,18.2,17.59,25067.61,0.02,0.11,17.818,18.332,18.983,17567.86,15309.45,13222.57,1.83
2017-01-23,17.79,18.33,18.18,17.79,16302.87,0.39,2.19,17.82,18.487,19.05,15526.85,13990.53,12701.09,1.19
2017-01-20,17.38,17.9,17.79,17.25,14034.01,0.49,2.83,17.784,18.669,19.096,16860.09,13422.38,12309.01,1.02
2017-01-19,17.59,17.59,17.3,17.23,14185.46,-0.32,-1.82,18.066,18.863,19.173,16119.26,13142.15,12126.82,1.03
2017-01-18,18.18,18.18,17.62,17.5,18249.36,-0.59,-3.24,18.442,19.122,19.275,15127.32,13263.6,11893.53,1.33
2017-01-17,18.0,18.36,18.21,17.54,14862.55,0.21,1.17,18.846,19.349,19.357,13051.05,12953.3,11537.35,1.08
2017-01-16,19.13,19.35,18.0,17.28,22969.08,-1.2,-6.25,19.154,19.486,19.404,12454.21,13309.9,11489.69,1.67
2017-01-13,19.18,19.48,19.2,19.14,10329.86,0.02,0.1,19.554,19.615,19.462,9984.67,11693.07,11315.03,0.75
2017-01-12,19.56,19.75,19.18,19.18,9225.74,-0.46,-2.34,19.66,19.633,19.457,10165.04,11360.06,11407.07,0.67
2017-01-11,19.75,19.82,19.64,19.62,7868.0,-0.11,-0.56,19.802,19.652,19.441,11399.87,11048.88,11980.17,0.57
2017-01-10,19.95,19.99,19.75,19.69,11878.37,-0.25,-1.25,19.852,19.634,19.429,12855.55,11135.68,12739.66,0.86
2017-01-09,19.94,20.05,20.0,19.73,10621.4,0.27,1.37,19.818,19.612,19.399,14165.6,11411.65,14030.18,0.77
2017-01-06,19.8,20.19,19.73,19.7,11231.71,-0.16,-0.8,19.676,19.522,19.41,13401.46,11195.63,14157.74,0.82
2017-01-05,19.87,20.07,19.89,19.75,15399.88,0.0,0.0,19.606,19.483,19.445,12555.08,11111.49,14603.21,1.12
2017-01-04,19.68,19.91,19.89,19.54,15146.4,0.31,1.58,19.502,19.428,19.471,10697.89,10523.47,14702.6,1.1
2017-01-03,19.23,19.67,19.58,19.23,18428.59,0.29,1.5,19.416,19.364,19.484,9415.81,10121.41,14534.91,1.34
2016-12-30,19.31,19.48,19.29,19.21,6800.74,-0.09,-0.46,19.406,19.322,19.515,8657.71,9669.48,14376.5,0.5
2016-12-29,19.35,19.49,19.38,19.23,6999.78,0.01,0.05,19.368,19.308,19.563,8989.8,10937.0,15180.24,0.51
2016-12-28,19.52,19.56,19.37,19.35,6113.93,-0.09,-0.46,19.36,19.28,19.633,9667.91,11454.08,16258.48,0.45
2016-12-27,19.48,19.57,19.46,19.4,8735.99,-0.07,-0.36,19.354,19.229,19.701,10349.04,12911.46,17966.92,0.64
2016-12-26,19.26,19.57,19.53,18.88,14638.11,0.43,2.25,19.312,19.224,19.755,10827.01,14343.64,19118.38,1.07
2016-12-23,19.34,19.47,19.1,19.06,8461.2,-0.24,-1.24,19.238,19.186,19.831,10681.25,16648.7,19566.9,0.62
2016-12-22,19.32,19.45,19.34,19.16,10390.32,0.0,0.0,19.248,19.298,19.926,12884.19,17119.84,20504.37,0.76
2016-12-21,19.27,19.44,19.34,19.2,9519.6,0.09,0.47,19.2,19.407,20.006,13240.25,18094.93,21145.79,0.69
2016-12-20,19.16,19.3,19.25,19.13,11125.84,0.09,0.47,19.104,19.514,20.093,15473.87,18881.73,21909.84,0.81
2016-12-19,19.16,19.26,19.16,19.08,13909.28,0.01,0.05,19.136,19.604,20.191,17860.26,18948.42,22966.32,1.01
2016-12-16,19.1,19.38,19.15,19.05,19475.92,0.05,0.26,19.134,19.708,20.281,22616.15,19083.52,24194.63,1.42
2016-12-15,18.88,19.26,19.1,18.88,12170.61,0.24,1.27,19.348,19.818,20.39,21355.49,19423.48,24397.28,0.89
2016-12-14,19.48,19.6,18.86,18.73,20687.69,-0.55,-2.83,19.614,19.986,20.508,22949.6,21062.87,25680.69,1.51
2016-12-13,19.15,19.63,19.41,18.71,23057.78,0.26,1.36,19.924,20.172,20.658,22289.59,23022.39,26830.54,1.68
2016-12-12,20.41,20.45,19.15,19.1,37688.74,-1.07,-5.29,20.072,20.286,20.786,20036.57,23893.13,28258.06,2.74
2016-12-09,20.43,20.48,20.22,20.12,13172.64,-0.21,-1.03,20.282,20.475,20.918,15550.89,22485.11,28555.12,0.96
2016-12-08,20.46,20.68,20.43,20.37,20141.16,0.02,0.1,20.288,20.553,20.983,17491.46,23888.89,30205.68,1.47
2016-12-07,20.15,20.48,20.41,20.15,17387.61,0.26,1.29,20.358,20.605,21.047,19176.15,24196.66,31412.18,1.27
2016-12-06,20.2,20.38,20.15,20.14,11792.72,-0.05,-0.25,20.42,20.672,21.093,23755.2,24937.95,33368.85,0.86
2016-12-05,20.0,20.44,20.2,20.0,15260.3,-0.05,-0.25,20.5,20.778,21.157,27749.69,26984.23,34368.88,1.11
2016-12-02,20.78,20.99,20.25,20.25,22875.53,-0.53,-2.55,20.668,20.853,21.22,29419.33,29305.75,35442.3,1.67
2016-12-01,20.73,20.94,20.78,20.48,28564.57,0.06,0.29,20.818,20.961,21.293,30286.31,29371.08,36366.32,2.08
2016-11-30,20.45,21.25,20.72,20.35,40282.86,0.17,0.83,20.852,21.029,21.357,29217.16,30298.5,38866.38,2.93
2016-11-29,21.0,21.0,20.55,20.45,31765.21,-0.49,-2.33,20.924,21.143,21.4,26120.7,30638.69,40402.79,2.31
2016-11-28,21.09,21.28,21.04,20.92,23608.49,0.04,0.19,21.056,21.285,21.457,26218.77,32622.99,40898.71,1.72
2016-11-25,20.94,21.06,21.0,20.4,27210.44,0.05,0.24,21.038,21.36,21.474,29192.17,34625.12,42094.0,1.98
2016-11-24,20.97,21.12,20.95,20.89,23218.82,-0.13,-0.62,21.104,21.412,21.473,28455.84,36522.47,42117.71,1.69
2016-11-23,21.25,21.36,21.08,20.96,24800.55,-0.13,-0.61,21.206,21.488,21.47,31379.84,38627.71,41836.12,1.81
2016-11-22,20.95,21.24,21.21,20.91,32255.53,0.26,1.24,21.362,21.513,21.471,35156.67,41799.75,41914.97,2.35
2016-11-21,21.23,21.4,20.95,20.88,38475.51,-0.38,-1.78,21.514,21.535,21.464,39027.21,41753.53,41740.55,2.8
2016-11-18,21.6,21.6,21.33,21.3,23528.81,-0.13,-0.61,21.682,21.586,21.466,40058.07,41578.84,40852.56,1.71
2016-11-17,21.81,21.86,21.46,21.3,37838.78,-0.4,-1.83,21.72,21.624,21.442,44589.1,43361.56,41212.29,2.75
2016-11-16,21.97,22.08,21.86,21.81,43684.72,-0.11,-0.5,21.77,21.684,21.419,45875.57,47434.26,41439.34,3.18
2016-11-15,21.79,22.1,21.97,21.6,51608.24,0.18,0.83,21.664,21.656,21.345,48442.84,50166.9,41142.62,3.76
2016-11-14,21.42,21.96,21.79,21.42,43629.82,0.27,1.25,21.556,21.629,21.279,44479.85,49174.43,39852.62,3.18
2016-11-11,21.71,21.88,21.52,21.36,46183.94,-0.19,-0.88,21.49,21.588,21.224,43099.61,49562.89,39232.82,3.36
2016-11-10,21.36,22.0,21.71,21.36,44271.15,0.38,1.78,21.528,21.533,21.173,42134.02,47712.94,38273.76,3.22
2016-11-09,21.8,22.17,21.33,21.2,56521.05,-0.1,-0.47,21.598,21.452,21.107,48992.96,45044.54,37440.31,4.11
2016-11-08,21.59,21.69,21.43,21.39,31793.31,-0.03,-0.14,21.648,21.428,21.063,51890.97,42030.2,35935.2,2.31
2016-11-07,21.71,21.85,21.46,21.33,36728.59,-0.25,-1.15,21.702,21.392,20.991,53869.0,41727.57,34810.59,2.67
2016-11-04,22.11,22.19,21.71,21.55,41355.98,-0.35,-1.59,21.686,21.346,20.911,56026.16,40126.28,33488.6,3.01
2016-11-03,21.66,22.3,22.06,21.35,78565.85,0.48,2.22,21.538,21.26,20.813,53291.87,39063.01,31941.84,5.72
2016-11-02,22.08,22.5,21.58,21.38,71011.1,-0.5,-2.26,21.306,21.154,20.71,41096.13,35444.41,28689.78,5.17
2016-10-28,21.49,22.0,21.7,21.25,41683.47,0.32,1.5,21.208,21.034,20.619,32169.42,32118.33,26090.2,3.03
2016-10-27,20.91,21.78,21.38,20.9,47514.42,0.41,1.96,21.082,20.928,20.545,29586.15,30530.82,24794.16,3.46
2016-10-26,20.9,21.1,20.97,20.69,27684.49,0.07,0.34,21.006,20.86,20.497,24226.4,28902.75,23238.92,2.02
2016-10-25,21.08,21.16,20.9,20.83,17587.17,-0.19,-0.9,20.982,20.813,20.461,24834.16,28834.57,22334.23,1.28
2016-10-24,21.1,21.26,21.09,20.87,26377.57,0.02,0.1,21.002,20.762,20.429,29792.69,29836.08,22386.67,1.92
2016-10-21,20.9,21.11,21.07,20.55,28767.09,0.07,0.33,20.86,20.698,20.395,32067.24,29840.2,22256.51,2.09
2016-10-20,21.02,21.15,21.0,20.81,20715.67,0.15,0.72,20.774,20.589,20.337,31475.48,27893.6,21644.42,1.51
2016-10-19,21.12,21.12,20.85,20.75,30723.31,-0.15,-0.71,20.714,20.476,20.283,33579.09,26850.92,21488.59,2.24
2016-10-18,20.3,21.0,21.0,20.3,42379.79,0.62,3.04,20.644,20.365,20.23,32834.98,24820.66,21634.12,3.09
2016-10-17,20.71,21.01,20.38,20.38,37750.36,-0.26,-1.26,20.522,20.265,20.213,29879.48,21935.16,21400.8,2.75
2016-10-14,20.7,20.74,20.64,20.32,25808.28,-0.06,-0.29,20.536,20.203,20.248,27613.15,20062.08,21451.22,1.88
2016-10-13,20.52,20.78,20.7,20.4,31233.72,0.2,0.98,20.404,20.161,20.269,24311.72,19057.51,23168.0,2.27
2016-10-12,20.4,20.68,20.5,20.28,27002.73,0.11,0.54,20.238,20.133,20.269,20122.75,17575.09,23732.71,1.97
2016-10-11,20.55,20.55,20.39,20.23,27602.32,-0.06,-0.29,20.086,20.109,20.278,16806.34,15833.88,24704.55,2.01
2016-10-10,20.02,20.54,20.45,20.02,26418.72,0.47,2.35,20.008,20.096,20.283,13990.84,14937.27,24845.42,1.92
2016-09-30,19.76,20.04,19.98,19.76,9301.13,0.11,0.55,19.87,20.091,20.275,12511.0,14672.82,24744.72,0.68
2016-09-29,19.79,19.98,19.87,19.75,10288.86,0.13,0.66,19.918,20.084,20.292,13803.3,15395.24,25454.84,0.75
2016-09-28,19.9,20.08,19.74,19.7,10420.66,-0.26,-1.3,20.028,20.09,20.326,15027.43,16126.25,25819.8,0.76
2016-09-27,19.76,20.02,20.0,19.69,13524.84,0.24,1.22,20.132,20.094,20.373,14861.42,18447.58,27090.88,0.98
2016-09-26,20.26,20.26,19.76,19.76,19019.49,-0.46,-2.27,20.184,20.161,20.396,15883.69,20866.44,28700.06,1.38
2016-09-23,20.63,20.64,20.22,20.2,15762.63,-0.2,-0.98,20.312,20.293,20.418,16834.64,22840.37,29223.63,1.15
2016-09-22,20.38,20.54,20.42,20.35,16409.51,0.16,0.79,20.25,20.376,20.414,16987.19,27278.48,29939.0,1.19
2016-09-21,20.12,20.37,20.26,20.12,9590.65,0.0,0.0,20.152,20.404,20.398,17225.08,29890.34,30203.59,0.7
2016-09-20,20.28,20.44,20.26,20.0,18636.16,-0.14,-0.69,20.056,20.446,20.389,22033.73,33575.22,31066.12,1.36
2016-09-19,19.93,20.43,20.4,19.93,23774.26,0.49,2.46,20.138,20.47,20.385,25849.18,34753.57,31207.97,1.73
2016-09-14,19.85,20.07,19.91,19.78,16525.38,-0.02,-0.1,20.274,20.459,20.38,28846.1,34816.61,31536.51,1.2
2016-09-13,19.95,20.15,19.93,19.78,17598.93,0.15,0.76,20.502,20.5,20.394,37569.77,35514.44,31973.28,1.28
2016-09-12,20.12,20.47,19.78,19.75,33633.94,-0.89,-4.31,20.656,20.562,20.413,42555.6,35513.34,32631.28,2.45
