date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,4.89,4.95,4.89,4.86,318249.31,-0.01,-0.2,4.89,4.9,4.793,516217.6,649388.96,719027.28,0.37
2017-03-30,4.87,5.0,4.9,4.84,808804.62,-0.01,-0.2,4.872,4.91,4.774,556047.92,762563.44,711458.13,0.94
2017-03-29,4.86,4.92,4.91,4.8,455559.75,0.05,1.03,4.86,4.926,4.756,555756.8,918379.78,680920.48,0.53
2017-03-28,4.9,4.94,4.86,4.83,426308.94,-0.03,-0.61,4.874,4.949,4.737,585792.03,1084623.51,664417.76,0.5
2017-03-27,4.86,4.92,4.89,4.81,572165.38,0.09,1.88,4.9,4.93,4.721,682322.52,1121770.05,650233.17,0.67
2017-03-24,4.84,4.86,4.8,4.74,517400.91,-0.04,-0.83,4.91,4.88,4.705,782560.32,1092270.89,631182.36,0.6
2017-03-23,4.99,5.0,4.84,4.82,807349.0,-0.14,-2.81,4.948,4.849,4.694,969078.96,1056581.61,628838.93,0.94
2017-03-22,4.96,5.04,4.98,4.96,605735.94,-0.01,-0.2,4.992,4.817,4.674,1281002.76,991158.52,599685.37,0.7
2017-03-21,4.92,5.03,4.99,4.88,908961.38,0.05,1.01,5.024,4.77,4.647,1583454.98,945604.08,580174.69,1.06
2017-03-20,4.99,5.07,4.94,4.87,1073354.38,-0.05,-1.0,4.96,4.721,4.618,1561217.58,871665.58,548276.34,1.25
2017-03-17,5.05,5.12,4.99,4.93,1449994.12,-0.07,-1.38,4.85,4.685,4.595,1401981.45,788665.6,502131.64,1.69
2017-03-16,5.2,5.25,5.06,5.0,2366968.0,-0.08,-1.56,4.75,4.638,4.57,1144084.25,660352.83,439832.2,2.75
2017-03-10,4.9,5.14,5.14,4.8,2117997.0,0.47,10.06,4.642,4.586,4.542,701314.27,443461.19,332572.93,2.46
2017-03-09,4.38,4.69,4.67,4.36,797774.38,0.28,6.38,4.516,4.525,4.508,307753.19,244212.02,234332.36,0.93
2017-03-08,4.48,4.48,4.39,4.37,277173.75,-0.1,-2.23,4.482,4.512,4.497,182113.58,178696.3,201264.85,0.32
2017-03-07,4.51,4.52,4.49,4.46,160508.11,-0.03,-0.66,4.52,4.53,4.498,175349.74,170093.83,193227.51,0.19
2017-03-06,4.51,4.52,4.52,4.49,153118.11,0.01,0.22,4.526,4.538,4.494,176621.41,201096.26,195882.47,0.18
2017-03-03,4.5,4.51,4.51,4.47,150191.59,0.01,0.22,4.53,4.531,4.488,185608.1,208212.22,200601.6,0.17
2017-03-02,4.57,4.57,4.5,4.48,169576.36,-0.08,-1.75,4.534,4.523,4.482,180670.84,214745.3,198762.42,0.2
2017-03-01,4.52,4.58,4.58,4.51,243354.53,0.06,1.33,4.542,4.515,4.479,175279.01,224887.1,196969.61,0.28
2017-02-28,4.54,4.56,4.52,4.51,166866.44,-0.02,-0.44,4.54,4.504,4.471,164837.91,215597.68,200864.99,0.19
2017-02-27,4.52,4.55,4.54,4.51,198051.59,0.01,0.22,4.55,4.501,4.463,225571.11,219311.58,203088.33,0.23
2017-02-24,4.54,4.55,4.53,4.5,125505.3,-0.01,-0.22,4.532,4.498,4.453,230816.34,221684.68,202166.63,0.15
2017-02-23,4.58,4.59,4.54,4.53,142617.17,-0.03,-0.66,4.512,4.49,4.442,248819.75,224452.71,205593.49,0.17
2017-02-22,4.56,4.64,4.57,4.54,191149.05,0.0,0.0,4.488,4.481,4.429,274495.19,223833.41,208237.75,0.22
2017-02-21,4.46,4.62,4.57,4.44,470532.44,0.12,2.7,4.468,4.466,4.414,266357.45,216361.19,208755.08,0.55
2017-02-20,4.41,4.45,4.45,4.41,224277.73,0.02,0.45,4.452,4.45,4.398,213052.04,190668.69,193773.91,0.26
2017-02-17,4.42,4.46,4.43,4.4,215522.38,0.01,0.23,4.464,4.444,4.386,212553.03,192990.98,208895.92,0.25
2017-02-16,4.47,4.48,4.42,4.39,270994.34,-0.05,-1.12,4.468,4.441,4.374,200085.66,182779.53,206215.26,0.32
2017-02-15,4.5,4.51,4.47,4.46,150460.34,-0.02,-0.45,4.474,4.443,4.364,173171.63,169052.12,199428.58,0.17
2017-02-14,4.51,4.53,4.49,4.47,204005.42,-0.02,-0.44,4.464,4.438,4.351,166364.93,186132.31,198410.64,0.24
2017-02-13,4.45,4.52,4.51,4.44,221782.66,0.06,1.35,4.448,4.425,4.339,168285.33,186865.08,193998.51,0.26
2017-02-10,4.45,4.46,4.45,4.43,153185.52,0.0,0.0,4.424,4.407,4.326,173428.94,182648.58,194131.5,0.18
2017-02-09,4.43,4.45,4.45,4.4,136424.19,0.03,0.68,4.414,4.394,4.314,165473.41,186734.27,194508.99,0.16
2017-02-08,4.4,4.43,4.42,4.39,116426.88,0.01,0.23,4.412,4.377,4.303,164932.62,192642.09,198828.4,0.14
