date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,10.97,11.15,10.98,10.85,169147.78,0.05,0.46,11.432,12.331,12.014,289882.86,569218.09,456972.84,6.58
2017-03-30,11.5,11.5,10.93,10.86,252009.95,-0.55,-4.79,11.742,12.615,12.016,456384.91,592895.29,453163.77,9.81
2017-03-29,11.79,11.79,11.48,11.3,274214.56,-0.32,-2.71,12.306,12.778,12.02,560184.77,601182.23,446539.24,10.67
2017-03-28,12.07,12.26,11.8,11.71,294677.59,-0.17,-1.42,12.762,12.89,12.002,727661.71,618033.2,455469.68,11.47
2017-03-27,12.25,12.47,11.97,11.73,459364.41,-0.56,-4.47,12.904,12.935,11.974,794046.87,654350.82,465163.43,17.88
2017-03-24,13.3,13.45,12.53,12.38,1001658.06,-1.22,-8.87,13.23,12.892,11.898,848553.31,696926.49,450135.92,38.98
2017-03-23,13.9,14.49,13.75,13.44,771009.25,-0.01,-0.07,13.488,12.689,11.783,729405.67,613967.98,404703.81,30.01
2017-03-22,12.2,13.76,13.76,12.11,1111599.25,1.25,9.99,13.25,12.4,11.609,642179.68,547853.58,374265.79,43.26
2017-03-21,13.0,13.18,12.51,12.24,626603.38,-1.09,-8.02,13.018,12.094,11.429,508404.69,452253.08,324151.48,24.39
2017-03-20,14.1,14.49,13.6,12.9,731896.62,-0.22,-1.59,12.966,11.947,11.311,514654.77,405597.65,302027.16,28.48
2017-03-17,13.0,13.82,13.82,12.48,405919.84,1.26,10.03,12.554,11.696,11.126,545299.67,344727.6,270904.22,15.8
2017-03-16,12.77,12.79,12.56,12.2,334879.31,-0.04,-0.32,11.89,11.416,10.925,498530.29,313432.25,256371.43,13.03
2017-03-15,11.65,12.8,12.6,11.61,442724.28,0.35,2.86,11.55,11.262,10.782,453527.47,291896.24,242522.52,17.23
2017-03-14,11.1,12.38,12.25,11.1,657853.81,0.71,6.15,11.17,11.113,10.634,396101.48,292906.17,222940.34,25.6
2017-03-13,10.59,11.55,11.54,10.55,885121.12,1.04,9.9,10.928,11.013,10.517,296540.53,275976.05,192420.6,34.45
2017-03-10,10.86,11.05,10.5,10.45,172072.95,-0.36,-3.31,10.838,10.904,10.435,144155.53,203345.34,149523.18,6.7
2017-03-09,11.0,11.04,10.86,10.6,109865.19,0.16,1.5,10.942,10.876,10.404,128334.21,195439.63,143397.35,4.28
2017-03-08,11.09,11.09,10.7,10.65,155594.33,-0.34,-3.08,10.974,10.817,10.357,130265.02,200678.0,139917.87,6.06
2017-03-07,11.18,11.25,11.04,10.95,160049.05,-0.05,-0.45,11.056,10.764,10.315,189710.86,196049.89,133770.57,6.23
2017-03-06,11.02,11.17,11.09,10.97,123196.13,0.07,0.64,11.098,10.674,10.255,255411.56,198456.67,127875.91,4.79
2017-03-03,11.0,11.18,11.02,10.95,92966.37,0.0,0.0,10.97,10.556,10.184,262535.15,197080.83,123018.06,3.62
2017-03-02,11.07,11.07,11.02,10.92,119519.2,-0.09,-0.81,10.81,10.434,10.112,262545.05,199310.61,119377.54,4.65
2017-03-01,11.15,11.36,11.11,10.92,452823.53,-0.14,-1.24,10.66,10.301,10.041,271090.98,193148.8,114317.98,17.62
