date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-01-19,6.09,6.11,6.07,6.05,63.0,-0.04,-0.66,6.11,6.248,6.288,503.2,493.05,431.83
2017-01-18,6.1,6.13,6.11,6.08,166.0,0.01,0.16,6.156,6.283,6.302,554.0,530.85,441.58
2017-01-17,6.06,6.18,6.1,6.01,799.0,0.04,0.66,6.212,6.313,6.315,618.0,614.8,439.53
2017-01-16,6.19,6.19,6.06,5.9,897.0,-0.15,-2.42,6.276,6.336,6.326,585.8,543.0,410.23
2017-01-13,6.28,6.3,6.21,6.21,591.0,-0.09,-1.43,6.348,6.358,6.343,495.51,464.6,388.98
2017-01-12,6.39,6.39,6.3,6.29,317.0,-0.09,-1.41,6.386,6.366,6.347,482.91,411.01,375.75
2017-01-11,6.42,6.42,6.39,6.35,486.0,-0.03,-0.47,6.41,6.365,6.345,507.71,386.31,371.77
2017-01-10,6.42,6.44,6.42,6.42,638.0,0.0,0.0,6.414,6.357,6.34,611.6,383.21,359.5
2017-01-09,6.38,6.43,6.42,6.38,445.53,0.02,0.31,6.396,6.346,6.331,500.2,395.06,378.7
2017-01-06,6.49,6.49,6.4,6.26,528.0,-0.02,-0.31,6.368,6.334,6.335,433.69,381.11,389.97
2017-01-05,6.4,6.42,6.42,6.4,441.0,0.01,0.16,6.346,6.328,6.341,339.11,370.61,401.97
2017-01-04,6.33,6.41,6.41,6.33,1005.47,0.08,1.26,6.32,6.321,6.347,264.91,352.31,455.92
2017-01-03,6.41,6.41,6.33,6.32,81.0,0.05,0.8,6.3,6.316,6.35,154.81,264.26,413.3
2016-12-30,6.17,6.58,6.28,6.17,113.0,-0.01,-0.16,6.296,6.316,6.357,289.92,277.46,444.12
2016-12-29,6.27,6.29,6.29,6.27,55.06,0.0,0.0,6.3,6.328,6.369,328.52,313.36,471.47
2016-12-28,6.3,6.31,6.29,6.29,70.01,-0.02,-0.32,6.31,6.328,6.383,402.1,340.5,475.82
2016-12-27,6.32,6.32,6.31,6.31,455.0,0.0,0.0,6.322,6.324,6.396,439.7,357.24,496.22
2016-12-26,6.21,6.31,6.31,6.21,756.51,0.01,0.16,6.332,6.322,6.411,373.7,335.79,499.17
2016-12-23,6.5,6.5,6.3,6.29,306.0,-0.04,-0.63,6.336,6.315,6.428,265.0,362.34,568.5
2016-12-22,6.32,6.36,6.34,6.32,423.0,-0.01,-0.16,6.356,6.335,6.444,298.2,398.84,630.02
2016-12-21,6.33,6.36,6.35,6.33,258.0,-0.01,-0.16,6.346,6.353,6.456,278.9,433.34,676.72
2016-12-20,6.48,6.48,6.36,6.3,125.0,0.03,0.47,6.326,6.372,6.469,274.78,559.54,724.12
2016-12-19,6.43,6.43,6.33,6.33,213.0,-0.07,-1.09,6.312,6.384,6.482,297.88,562.34,1017.82
2016-12-16,6.29,6.48,6.4,6.29,472.0,0.11,1.75,6.294,6.398,6.495,459.68,610.79,1065.77
2016-12-15,5.82,6.6,6.29,5.74,326.48,0.04,0.64,6.314,6.409,6.504,499.49,629.58,1160.47
2016-12-14,6.28,6.3,6.25,6.24,237.4,-0.04,-0.64,6.36,6.438,6.519,587.79,611.14,1219.09
2016-12-13,6.21,6.29,6.29,6.21,240.52,0.05,0.8,6.418,6.468,6.538,844.31,635.21,1242.47
2016-12-12,6.5,6.51,6.24,6.24,1022.0,-0.26,-4.0,6.456,6.499,6.554,826.81,662.56,1317.81
2016-12-09,6.5,6.53,6.5,6.49,671.04,-0.02,-0.31,6.502,6.54,6.571,761.9,774.66,1311.71
2016-12-08,6.56,6.56,6.52,6.52,768.0,-0.02,-0.31,6.504,6.552,6.574,759.68,861.19,1352.12
2016-12-07,6.47,6.56,6.54,6.46,1520.0,0.06,0.93,6.516,6.559,6.573,634.48,920.09,1569.22
2016-12-06,6.36,6.59,6.48,6.36,153.0,0.01,0.15,6.518,6.566,6.568,426.1,888.69,1611.32
2016-12-05,6.48,6.5,6.47,6.45,697.46,-0.04,-0.61,6.542,6.58,6.567,498.3,1473.29,1619.47
2016-12-02,6.58,6.58,6.51,6.49,659.93,-0.07,-1.06,6.578,6.591,6.566,787.41,1520.74,1609.15
2016-12-01,6.58,6.6,6.58,6.58,142.0,0.03,0.46,6.6,6.598,6.562,962.7,1691.35,1615.35
2016-11-30,6.58,6.58,6.55,6.54,478.12,-0.05,-0.76,6.602,6.6,6.556,1205.7,1827.05,1640.3
2016-11-29,6.64,6.65,6.6,6.6,514.0,-0.05,-0.75,6.614,6.607,6.55,1351.28,1849.74,1634.2
2016-11-28,6.64,6.66,6.65,6.63,2143.0,0.03,0.45,6.618,6.608,6.542,2448.28,1973.07,1644.0
2016-11-25,6.59,6.62,6.62,6.5,1536.39,0.03,0.46,6.604,6.602,6.533,2254.08,1848.77,1587.91
2016-11-24,6.62,6.64,6.59,6.59,1357.0,-0.02,-0.3,6.596,6.595,6.526,2420.0,1843.05,1530.74
2016-11-23,6.62,6.64,6.61,6.6,1206.0,-0.01,-0.15,6.598,6.587,6.522,2448.4,2218.35,1754.29
2016-11-22,6.59,6.62,6.62,6.59,5999.0,0.04,0.61,6.6,6.569,6.517,2348.21,2333.95,1775.24
2016-11-21,6.6,6.61,6.58,6.56,1172.0,0.0,0.0,6.598,6.554,6.508,1497.85,1765.65,1502.94
2016-11-18,6.6,6.62,6.58,6.58,2366.0,-0.02,-0.3,6.6,6.54,6.501,1443.45,1697.56,1468.79
2016-11-17,6.59,6.6,6.6,6.57,1499.0,-0.02,-0.3,6.594,6.525,6.494,1266.11,1539.35,1396.64
2016-11-16,6.61,6.63,6.62,6.6,705.03,0.01,0.15,6.576,6.511,6.487,1988.31,1453.55,1360.94
2016-11-15,6.58,6.61,6.61,6.58,1747.24,0.02,0.3,6.538,6.493,6.475,2319.7,1418.65,1367.79
2016-11-14,6.4,6.6,6.59,6.4,900.0,0.04,0.61,6.51,6.475,6.467,2033.45,1314.93,1285.07
2016-11-11,6.52,6.55,6.55,6.51,1479.27,0.04,0.61,6.48,6.464,6.459,1951.66,1327.05,1263.27
2016-11-10,6.5,6.61,6.51,6.49,5110.0,0.08,1.24,6.456,6.458,6.453,1812.6,1218.42,1206.2
2016-11-09,6.48,6.48,6.43,6.35,2362.0,-0.04,-0.62,6.446,6.458,6.449,918.8,1290.22,999.75
2016-11-08,6.47,6.49,6.47,6.45,316.0,0.03,0.47,6.448,6.465,6.447,517.6,1216.52,910.13
2016-11-07,6.43,6.45,6.44,6.41,491.03,0.01,0.16,6.441,6.461,6.438,596.4,1240.22,906.28
2016-11-04,6.47,6.48,6.43,6.43,783.95,-0.03,-0.46,6.449,6.462,6.429,702.44,1240.02,900.98
2016-11-03,6.64,6.64,6.46,6.43,641.0,0.02,0.31,6.46,6.463,6.42,624.25,1253.92,875.08
2016-11-02,6.47,6.48,6.44,6.44,356.0,-0.03,-0.46,6.469,6.463,6.41,1661.65,1268.32,877.73
2016-10-28,6.472,6.479,6.433,6.433,710.0,-0.047,-0.72,6.481,6.457,6.401,1915.45,1316.92,883.18
2016-10-27,6.488,6.488,6.48,6.439,1021.24,-0.005,-0.08,6.482,6.458,6.396,1884.05,1255.22,875.22
2016-10-26,6.507,6.509,6.485,6.471,393.0,-0.023,-0.35,6.475,6.454,6.389,1777.6,1199.5,906.16
2016-10-25,6.5,6.508,6.508,6.485,5828.0,0.009,0.14,6.466,6.448,6.382,1883.6,1193.98,1141.31
2016-10-24,6.439,6.507,6.499,6.439,1625.0,0.063,0.98,6.456,6.44,6.373,875.0,709.28,862.51
2016-10-21,6.439,6.458,6.436,6.4,553.0,-0.012,-0.19,6.434,6.43,6.363,718.4,603.74,816.51
2016-10-20,6.459,6.464,6.448,6.438,489.0,0.008,0.12,6.434,6.414,6.354,626.4,572.34,804.91
2016-10-19,6.465,6.504,6.44,6.44,923.0,-0.017,-0.26,6.433,6.395,6.346,621.4,561.94,796.76
2016-10-18,6.409,6.472,6.457,6.404,785.0,0.069,1.08,6.431,6.377,6.338,504.36,496.24,841.26
2016-10-17,6.425,6.476,6.388,6.345,842.0,-0.05,-0.78,6.425,6.358,6.337,543.56,487.14,833.06
2016-10-14,6.403,6.439,6.438,6.397,93.0,-0.004,-0.06,6.426,6.345,6.341,489.08,449.44,835.3
2016-10-13,6.443,6.449,6.442,6.427,464.0,0.014,0.22,6.394,6.335,6.342,518.28,495.22,896.92
2016-10-12,6.409,6.43,6.428,6.4,337.81,0.0,0.0,6.357,6.324,6.342,502.48,612.82,1012.76
2016-10-11,6.42,6.429,6.428,6.4,981.0,0.035,0.55,6.324,6.315,6.338,488.12,1088.64,1030.16
2016-10-10,6.28,6.395,6.393,6.28,569.61,0.113,1.8,6.292,6.305,6.335,430.72,1015.74,1015.21
2016-09-30,6.253,6.297,6.28,6.251,239.0,0.022,0.35,6.264,6.297,6.334,409.8,1029.28,991.38
2016-09-29,6.26,6.299,6.258,6.249,385.0,-0.002,-0.03,6.275,6.294,6.34,472.16,1037.48,993.13
2016-09-28,6.161,6.319,6.26,6.161,266.0,-0.008,-0.13,6.29,6.298,6.347,723.16,1031.58,983.68
2016-09-27,6.05,6.355,6.268,6.05,694.0,0.012,0.19,6.307,6.299,6.353,1689.16,1186.28,1053.83
2016-09-26,6.304,6.308,6.256,6.215,465.0,-0.078,-1.23,6.318,6.316,6.361,1600.76,1178.98,1129.53
2016-09-23,6.385,6.385,6.334,6.317,550.82,0.003,0.05,6.33,6.338,6.365,1648.76,1221.16,1132.78
2016-09-22,6.345,6.373,6.331,6.28,1640.0,-0.015,-0.24,6.313,6.349,6.37,1602.8,1298.61,1128.39
2016-09-21,6.321,6.35,6.346,6.067,5096.0,0.025,0.4,6.305,6.361,6.373,1340.0,1412.7,1117.44
2016-09-20,6.315,6.321,6.321,6.295,252.0,0.005,0.08,6.291,6.361,6.371,683.4,971.68,897.09
2016-09-19,6.252,6.321,6.316,6.251,705.0,0.064,1.02,6.315,6.366,6.379,757.2,1014.68,904.64
2016-09-14,6.311,6.311,6.252,6.248,321.0,-0.039,-0.62,6.346,6.371,6.386,793.56,953.48,949.67
2016-09-13,6.306,6.317,6.291,6.275,326.0,0.015,0.24,6.384,6.385,6.396,994.42,948.78,982.34
2016-09-12,6.351,6.357,6.276,6.261,1813.0,-0.164,-2.55,6.416,6.397,6.403,1485.4,935.78,1038.64
