date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-09,4.13,4.13,4.1,4.09,43987.88,-0.03,-0.73,4.122,4.107,4.088,48263.51,47552.85,44921.88
2017-03-08,4.15,4.15,4.13,4.13,28432.8,-0.02,-0.48,4.118,4.11,4.082,47313.08,46334.43,47613.89
2017-03-07,4.14,4.15,4.15,4.13,32571.69,0.01,0.24,4.112,4.11,4.074,49582.11,46531.3,47942.23
2017-03-06,4.09,4.14,4.14,4.07,74867.84,0.05,1.22,4.1,4.107,4.063,47056.22,47853.9,47736.32
2017-03-03,4.08,4.09,4.09,4.07,61457.34,0.01,0.24,4.088,4.104,4.054,39476.97,47164.82,45189.48
2017-03-02,4.11,4.12,4.08,4.08,39235.73,-0.02,-0.49,4.092,4.099,4.046,46842.18,49854.96,43022.91
2017-03-01,4.08,4.12,4.1,4.08,39777.93,0.01,0.24,4.102,4.096,4.06,45355.77,48645.74,41063.47
2017-02-28,4.07,4.1,4.09,4.07,19942.25,0.01,0.24,4.108,4.087,4.054,43480.5,47303.56,40434.78
2017-02-27,4.11,4.12,4.08,4.07,36971.6,-0.03,-0.73,4.114,4.082,4.046,48651.58,47972.55,40109.32
2017-02-24,4.12,4.12,4.11,4.1,98283.4,-0.02,-0.48,4.12,4.079,4.038,54852.68,48868.01,38917.14
2017-02-23,4.13,4.14,4.13,4.11,31803.68,0.0,0.0,4.106,4.068,4.029,52867.74,42290.91,35423.9
2017-02-22,4.12,4.14,4.13,4.12,30401.56,0.01,0.24,4.09,4.054,4.019,51935.71,48893.35,35536.74
2017-02-21,4.11,4.13,4.12,4.1,45797.64,0.01,0.24,4.066,4.038,4.005,51126.63,49353.15,34868.66
2017-02-20,4.04,4.11,4.11,4.04,67977.1,0.07,1.73,4.05,4.019,3.993,47293.53,47618.73,35136.86
2017-02-17,4.05,4.08,4.04,4.03,88358.73,-0.01,-0.25,4.038,4.003,3.981,42883.35,43214.14,34668.01
2017-02-16,4.01,4.05,4.05,4.01,27143.53,0.04,1.0,4.03,3.993,3.97,31714.09,36190.86,33483.94
2017-02-15,4.04,4.06,4.01,4.01,26356.13,-0.03,-0.74,4.018,4.024,3.964,45850.99,33481.21,33842.75
2017-02-14,4.05,4.06,4.04,4.03,26632.15,-0.01,-0.25,4.01,4.02,3.961,47579.68,33565.99,33514.47
2017-02-13,4.0,4.06,4.05,4.0,45926.19,0.05,1.25,3.988,4.01,3.958,47943.94,32246.1,33120.36
2017-02-10,3.99,4.01,4.0,3.99,32512.43,0.01,0.25,3.968,3.997,3.956,43544.93,28966.28,31621.3
2017-02-09,3.97,4.0,3.99,3.96,97828.03,0.02,0.5,3.956,3.99,3.956,40667.63,28556.88,31827.41
2017-02-08,3.94,3.97,3.97,3.92,34999.6,0.04,1.02,4.03,3.983,3.956,21111.43,22180.13,28182.36
2017-02-07,3.95,3.96,3.93,3.92,28453.44,-0.02,-0.51,4.03,3.972,3.959,19552.31,20384.17,27389.89
2017-02-06,3.94,3.96,3.95,3.93,23931.15,0.01,0.25,4.032,3.967,3.964,16548.26,22654.99,28732.14
2017-02-03,3.97,3.97,3.94,3.93,18125.95,-0.03,-0.76,4.026,3.959,3.966,14387.62,26121.88,29172.89
2017-02-02,3.97,4.36,4.36,3.97,47.0,0.39,9.82,4.024,3.947,3.966,16446.12,30777.02,29035.53
2017-01-26,3.94,3.97,3.97,3.94,27204.0,0.03,0.76,3.936,3.903,3.944,23248.84,34204.29,30253.65
2017-01-25,3.91,3.94,3.94,3.91,13433.19,0.02,0.51,3.914,3.902,3.942,21216.04,33462.95,29993.68
2017-01-24,3.93,3.93,3.92,3.92,13127.98,-0.01,-0.25,3.902,3.906,3.943,28761.72,33994.62,31740.09
2017-01-23,3.91,3.95,3.93,3.91,28418.43,0.01,0.26,3.892,3.914,3.945,37856.13,34276.32,34085.43
2017-01-20,3.87,3.92,3.92,3.87,34060.58,0.06,1.55,3.87,3.922,3.945,45107.93,35097.95,33829.39
2017-01-19,3.88,3.89,3.86,3.86,17040.0,-0.02,-0.52,3.87,3.929,3.948,45159.75,34184.59,33229.37
2017-01-18,3.87,3.9,3.88,3.85,51161.62,0.01,0.26,3.89,3.945,3.954,45709.87,34395.61,45926.98
2017-01-17,3.8,3.87,3.87,3.79,58600.02,0.05,1.31,3.91,3.961,3.958,39227.51,34809.29,45609.59
2017-01-16,3.9,3.91,3.82,3.74,64677.41,-0.1,-2.55,3.936,3.972,3.963,30696.5,32223.9,44971.0
2017-01-13,3.97,3.97,3.92,3.92,34319.68,-0.04,-1.01,3.974,3.984,3.973,25087.98,27294.04,44042.54
2017-01-12,3.97,3.98,3.96,3.95,19790.63,-0.02,-0.5,3.988,3.985,3.976,23209.43,26303.0,47446.77
2017-01-11,4.01,4.02,3.98,3.98,18749.81,-0.02,-0.5,4.0,3.982,3.978,23081.34,26524.4,48565.88
2017-01-10,4.02,4.02,4.0,4.0,15944.99,-0.01,-0.25,4.012,3.979,3.982,30391.07,29485.57,52458.51
2017-01-09,3.99,4.02,4.01,3.95,36634.77,0.02,0.5,4.008,3.975,3.984,33751.29,33894.54,59505.49
2017-01-06,4.03,4.03,3.99,3.99,24926.97,-0.03,-0.75,3.994,3.967,3.995,29500.11,32560.83,60407.26
2017-01-05,4.03,4.04,4.02,4.02,19150.16,-0.02,-0.49,3.982,3.966,4.006,29396.58,32274.14,60364.1
2017-01-04,3.98,4.04,4.04,3.98,55298.45,0.06,1.51,3.964,3.962,4.017,29967.46,57458.34,61734.72
2017-01-03,3.94,3.99,3.98,3.94,32746.11,0.04,1.01,3.946,3.954,4.026,28580.06,56409.9,62337.07
2016-12-30,3.92,3.95,3.94,3.92,15378.86,0.01,0.25,3.942,3.954,4.037,34037.78,57718.11,66552.51
2016-12-29,3.94,3.96,3.93,3.92,24409.3,0.0,0.0,3.94,3.961,4.056,35621.55,60791.03,70744.35
2016-12-28,3.95,3.96,3.93,3.93,22004.57,-0.02,-0.51,3.95,3.967,4.078,35151.71,68590.54,92722.72
2016-12-27,3.95,3.97,3.95,3.94,48361.47,-0.01,-0.25,3.96,3.974,4.098,84949.23,70607.37,95903.22
2016-12-26,3.93,3.96,3.96,3.88,60034.7,0.03,0.76,3.962,3.984,4.117,84239.73,75431.46,107937.44
2016-12-23,3.98,3.98,3.93,3.93,23297.69,-0.05,-1.26,3.966,3.993,4.136,81398.44,85116.45,109103.59
2016-12-22,3.98,3.98,3.98,3.96,22060.11,0.0,0.0,3.982,4.022,4.155,85960.51,88253.7,111495.22
2016-12-21,3.96,3.99,3.98,3.96,270992.19,0.02,0.51,3.984,4.046,4.17,102029.38,88454.07,113076.34
2016-12-20,3.98,3.98,3.96,3.94,44813.96,-0.02,-0.5,3.988,4.071,4.184,56265.51,66011.1,101966.37
2016-12-19,4.0,4.01,3.98,3.97,45828.27,-0.03,-0.75,4.006,4.097,4.198,66623.19,68264.25,100912.21
2016-12-16,3.98,4.02,4.01,3.98,46108.01,0.02,0.5,4.02,4.12,4.209,88834.46,75386.91,100173.54
2016-12-15,4.0,4.04,3.99,3.98,102404.45,-0.01,-0.25,4.062,4.15,4.218,90546.89,80697.68,99244.83
2016-12-14,4.04,4.05,4.0,4.0,42172.84,-0.05,-1.24,4.108,4.188,4.23,74878.76,116854.9,95718.52
2016-12-13,4.04,4.07,4.05,4.0,96602.4,0.0,0.0,4.154,4.221,4.241,75756.69,121199.07,95263.39
2016-12-12,4.22,4.22,4.05,4.04,156884.59,-0.17,-4.03,4.188,4.25,4.249,69905.3,140443.41,93346.85
2016-12-09,4.23,4.25,4.22,4.22,54670.18,0.0,0.0,4.22,4.278,4.257,61939.35,133090.73,88199.09
2016-12-08,4.24,4.24,4.22,4.22,24063.78,-0.01,-0.24,4.238,4.287,4.256,70848.47,134736.75,87719.93
2016-12-07,4.21,4.23,4.23,4.19,46562.48,0.01,0.24,4.268,4.293,4.254,158831.04,137698.61,89743.45
2016-12-06,4.21,4.24,4.22,4.21,67345.49,0.01,0.24,4.288,4.296,4.248,166641.45,137921.65,89589.41
2016-12-05,4.29,4.29,4.21,4.21,117054.84,-0.1,-2.32,4.312,4.298,4.244,210981.51,133560.16,91647.67
2016-12-02,4.37,4.37,4.31,4.3,99215.77,-0.06,-1.37,4.336,4.297,4.239,204242.11,124960.16,87298.23
2016-12-01,4.34,4.37,4.37,4.34,463976.62,0.04,0.92,4.336,4.286,4.23,198625.02,117791.99,83920.61
2016-11-30,4.35,4.36,4.33,4.31,85614.53,-0.01,-0.23,4.318,4.271,4.218,116566.19,74582.13,62907.93
2016-11-29,4.32,4.37,4.34,4.32,289045.81,0.01,0.23,4.304,4.26,4.208,109201.86,69327.71,60370.5
2016-11-28,4.33,4.35,4.33,4.32,83357.81,0.02,0.46,4.284,4.248,4.197,56138.81,46250.29,47522.68
2016-11-25,4.27,4.31,4.31,4.23,71130.32,0.03,0.7,4.258,4.235,4.187,45678.22,43307.46,44555.99
2016-11-24,4.26,4.3,4.28,4.24,53682.47,0.02,0.47,4.236,4.224,4.179,36958.95,40703.12,42199.73
2016-11-23,4.25,4.28,4.26,4.25,48792.87,0.02,0.47,4.224,4.214,4.173,32598.07,41788.29,40766.01
2016-11-22,4.21,4.24,4.24,4.21,23730.59,0.04,0.95,4.216,4.2,4.168,29453.56,41257.17,40146.84
2016-11-21,4.2,4.24,4.2,4.19,31054.85,0.0,0.0,4.212,4.19,4.162,36361.76,49735.17,41760.37
2016-11-18,4.22,4.23,4.2,4.2,27533.99,-0.02,-0.47,4.212,4.181,4.159,40936.7,49636.29,42240.29
2016-11-17,4.22,4.22,4.22,4.2,31878.07,0.0,0.0,4.212,4.173,4.155,44447.29,50049.23,42891.21
2016-11-16,4.24,4.24,4.22,4.21,33070.29,0.0,0.0,4.204,4.165,4.15,50978.5,51233.72,42633.14
2016-11-15,4.2,4.22,4.22,4.19,58271.62,0.02,0.48,4.184,4.155,4.143,53060.78,51413.3,42414.04
2016-11-14,4.19,4.24,4.2,4.18,53929.51,0.0,0.0,4.168,4.146,4.138,63108.58,48795.08,40588.74
2016-11-11,4.16,4.2,4.2,4.16,45086.95,0.02,0.48,4.15,4.139,4.135,58335.88,45804.53,39991.62
2016-11-10,4.15,4.2,4.18,4.15,64534.14,0.06,1.46,4.134,4.134,4.131,55651.18,43696.33,39309.68
2016-11-09,4.14,4.16,4.12,4.08,43481.69,-0.02,-0.48,4.126,4.132,4.128,51488.95,39743.74,37882.38
2016-11-08,4.13,4.16,4.14,4.13,108510.59,0.03,0.73,4.126,4.136,4.128,49765.81,39036.52,38230.28
2016-11-07,4.11,4.13,4.11,4.1,30066.05,-0.01,-0.24,4.124,4.135,4.125,34481.58,33785.57,33825.71
2016-11-04,4.14,4.16,4.12,4.11,31663.43,-0.02,-0.48,4.129,4.137,4.122,33273.17,34844.29,34098.5
2016-11-03,4.12,4.17,4.14,4.11,43722.97,0.02,0.48,4.135,4.136,4.117,31741.48,35733.19,33445.13
2016-11-02,4.15,4.15,4.12,4.12,34866.03,-0.04,-0.96,4.138,4.135,4.112,27998.54,34032.55,32849.3
2016-10-28,4.135,4.17,4.128,4.128,32089.4,-0.008,-0.19,4.146,4.131,4.106,28307.22,33414.78,33922.43
2016-10-27,4.15,4.15,4.136,4.125,24024.0,-0.014,-0.34,4.146,4.131,4.104,33089.56,32382.4,33833.34
2016-10-26,4.158,4.165,4.15,4.143,24005.0,-0.008,-0.19,4.145,4.13,4.103,36415.41,34178.73,35289.75
2016-10-25,4.156,4.166,4.158,4.14,25008.25,0.002,0.05,4.137,4.127,4.099,39724.89,34923.03,35581.42
2016-10-24,4.117,4.178,4.156,4.117,36409.46,0.027,0.65,4.132,4.124,4.094,40066.56,36021.01,35500.61
2016-10-21,4.121,4.14,4.129,4.093,56001.07,-0.001,-0.02,4.116,4.12,4.089,38522.35,37424.05,34989.39
2016-10-20,4.115,4.141,4.13,4.115,40653.27,0.016,0.39,4.116,4.115,4.083,31675.25,33865.85,33466.97
2016-10-19,4.132,4.141,4.114,4.111,40552.41,-0.018,-0.44,4.115,4.107,4.079,31942.04,33352.7,33584.22
2016-10-18,4.076,4.133,4.132,4.075,26716.58,0.055,1.35,4.117,4.099,4.074,30121.17,31157.08,35778.43
2016-10-17,4.117,4.132,4.077,4.077,28688.4,-0.049,-1.19,4.116,4.089,4.074,31975.47,31666.05,37150.58
2016-10-14,4.127,4.128,4.126,4.099,21765.6,-0.001,-0.02,4.124,4.082,4.079,36325.76,34430.07,36830.26
2016-10-13,4.124,4.144,4.127,4.116,41987.21,0.002,0.05,4.114,4.077,4.081,36056.44,35284.27,38489.84
2016-10-12,4.122,4.129,4.125,4.108,31448.06,0.002,0.05,4.099,4.077,4.084,34763.37,36400.77,40612.91
2016-10-11,4.123,4.135,4.123,4.103,35988.06,0.005,0.12,4.08,4.071,4.084,32192.99,36239.8,41534.31
2016-10-10,4.08,4.125,4.118,4.07,50439.85,0.041,1.01,4.062,4.064,4.083,31356.63,34980.22,46895.86
2016-09-30,4.046,4.085,4.077,4.046,20419.04,0.026,0.64,4.039,4.058,4.081,32534.39,32554.73,46515.81
2016-09-29,4.03,4.073,4.051,4.03,35521.84,0.022,0.55,4.041,4.052,4.084,34512.09,33068.09,48181.06
2016-09-28,4.038,4.044,4.029,4.015,18596.14,-0.004,-0.1,4.054,4.051,4.087,38038.16,33815.74,48195.51
2016-09-27,3.998,4.034,4.033,3.995,31806.3,0.027,0.67,4.063,4.05,4.091,40286.61,40399.77,48767.38
2016-09-26,4.08,4.081,4.006,4.005,56328.64,-0.079,-1.93,4.066,4.059,4.094,38603.8,42635.12,48895.79
2016-09-23,4.109,4.12,4.085,4.08,30307.53,-0.033,-0.8,4.076,4.076,4.099,32575.07,39230.44,49781.99
2016-09-22,4.093,4.13,4.118,4.09,53152.19,0.046,1.13,4.063,4.085,4.101,31624.1,41695.42,50261.19
2016-09-21,4.049,4.085,4.072,4.048,29838.41,0.024,0.59,4.047,4.092,4.102,29593.33,44825.06,51382.32
2016-09-20,4.059,4.062,4.048,4.045,23392.22,-0.01,-0.25,4.036,4.097,4.104,40512.93,46828.82,54717.23
2016-09-19,4.021,4.069,4.058,4.021,26185.01,0.04,1.0,4.052,4.102,4.111,46666.44,58811.51,57411.42
2016-09-14,4.018,4.046,4.018,4.01,25552.66,-0.023,-0.57,4.075,4.105,4.117,45885.81,60476.89,60812.1
2016-09-13,4.055,4.056,4.041,4.027,42998.34,0.024,0.6,4.106,4.117,4.126,51766.74,63294.03,66269.66
2016-09-12,4.08,4.098,4.017,4.004,84436.43,-0.111,-2.69,4.136,4.124,4.134,60056.79,62575.28,70483.32
