date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,23.15,23.36,23.27,23.14,9482.5,0.15,0.65,23.608,23.411,23.553,23040.25,29001.12,22657.6,0.33
2017-03-30,23.8,23.81,23.12,23.0,19065.25,-0.8,-3.34,23.682,23.4,23.584,38557.36,29585.53,22969.08,0.66
2017-03-29,23.78,24.18,23.92,23.7,22442.97,-0.03,-0.12,23.736,23.445,23.611,40717.42,28889.32,22768.94,0.78
2017-03-28,23.6,24.19,23.95,23.37,21239.96,0.17,0.71,23.442,23.371,23.608,42536.87,28703.52,22611.43,0.74
2017-03-27,23.65,23.97,23.78,23.31,42970.57,0.14,0.59,23.302,23.348,23.61,40802.42,27644.08,22276.53,1.49
2017-03-24,24.0,24.37,23.64,23.52,87068.07,0.25,1.07,23.214,23.339,23.621,34962.0,24676.04,21499.95,3.01
2017-03-23,22.45,23.39,23.39,22.45,29865.55,0.94,4.19,23.118,23.329,23.638,20613.7,17237.45,19202.41,1.03
2017-03-22,23.05,23.22,22.45,22.35,31540.2,-0.8,-3.44,23.154,23.374,23.664,17061.21,15483.58,19785.22,1.09
2017-03-21,23.31,23.4,23.25,22.89,12567.7,-0.09,-0.39,23.3,23.547,23.674,14870.17,13819.28,19445.05,0.44
2017-03-20,22.91,23.4,23.34,22.77,13768.47,0.18,0.78,23.394,23.629,23.661,14485.75,15411.57,19497.77,0.48
2017-03-17,23.8,23.8,23.16,23.02,15326.59,-0.41,-1.74,23.464,23.695,23.649,14390.09,16314.09,19497.74,0.53
2017-03-16,23.4,23.59,23.57,23.22,12103.1,0.39,1.68,23.54,23.767,23.627,13861.2,16352.63,19357.25,0.42
2017-03-15,23.68,23.68,23.18,23.07,20584.98,-0.54,-2.28,23.594,23.777,23.587,13905.94,16648.57,19461.01,0.71
2017-03-14,23.67,23.8,23.72,23.43,10645.59,0.03,0.13,23.794,23.844,23.549,12768.39,16519.35,18852.86,0.37
2017-03-13,23.55,23.77,23.69,23.41,13290.18,0.15,0.64,23.864,23.871,23.489,16337.39,16908.98,19278.61,0.46
2017-03-10,24.0,24.0,23.54,23.38,12682.15,-0.3,-1.26,23.926,23.902,23.45,18238.08,18323.86,19645.27,0.44
2017-03-09,24.09,24.2,23.84,23.52,12326.79,-0.34,-1.41,23.994,23.947,23.39,18844.06,21167.37,20124.73,0.43
2017-03-08,23.91,24.36,24.18,23.91,14897.25,0.11,0.46,23.96,23.953,23.346,19391.19,24086.87,21059.38,0.52
2017-03-07,24.1,24.97,24.07,24.0,28490.6,0.07,0.29,23.894,23.8,23.282,20270.3,25070.83,22797.99,0.99
2017-03-06,24.0,24.11,24.0,23.85,22793.62,0.12,0.5,23.878,23.692,23.143,17480.57,23583.97,22551.51,0.79
2017-03-03,23.55,23.95,23.88,23.41,15712.04,0.21,0.89,23.878,23.602,22.992,18409.64,22681.4,22290.27,0.54
2017-03-02,23.89,24.3,23.67,23.56,15062.46,-0.18,-0.76,23.9,23.486,22.839,23490.69,22361.87,22103.58,0.52
2017-03-01,23.95,24.38,23.85,23.75,19292.8,-0.14,-0.58,23.946,23.396,22.773,28782.54,22273.45,21350.5,0.67
2017-02-28,23.87,24.01,23.99,23.63,14541.94,-0.01,-0.04,23.706,23.253,22.643,29871.35,21186.38,20710.69,0.5
2017-02-27,24.18,24.4,24.0,23.76,27438.98,0.01,0.04,23.506,23.106,22.499,29687.37,21648.23,20382.98,0.95
2017-02-24,23.8,24.5,23.99,23.52,41117.25,0.09,0.38,23.326,22.998,22.355,26953.16,20966.68,19554.74,1.42
2017-02-23,22.71,24.05,23.9,22.4,41521.72,1.25,5.52,23.072,22.832,22.231,21233.05,19082.09,18462.35,1.44
2017-02-22,23.0,23.03,22.65,22.53,24736.84,-0.34,-1.48,22.846,22.738,22.093,15764.37,18031.9,16660.52,0.86
2017-02-21,23.0,23.21,22.99,22.9,13622.05,-0.11,-0.48,22.8,22.763,22.004,12501.4,20525.15,15886.89,0.47
2017-02-20,22.68,23.18,23.1,22.68,13767.93,0.38,1.67,22.706,22.593,21.9,13609.1,21519.05,15750.95,0.48
2017-02-17,22.74,22.98,22.72,22.51,12516.73,-0.05,-0.22,22.67,22.381,21.806,14980.2,21899.14,15912.05,0.43
