date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,18.2,18.6,18.31,18.01,31610.34,0.13,0.71,18.978,18.978,18.132,51038.36,83387.13,60705.23,1.32
2017-03-30,19.12,19.21,18.18,18.15,52633.96,-1.05,-5.46,19.274,19.049,18.068,70971.78,93650.86,60456.12,2.2
2017-03-29,19.36,19.56,19.23,19.06,35392.87,-0.26,-1.33,19.516,18.96,18.02,85684.78,91047.82,59375.49,1.48
2017-03-28,19.53,19.76,19.49,19.18,58669.16,-0.19,-0.96,19.398,18.757,17.909,94473.31,90149.98,58619.5,2.45
2017-03-27,19.79,20.0,19.68,19.39,76885.49,-0.11,-0.56,19.252,18.514,17.786,105847.1,86360.87,56598.62,3.21
2017-03-24,19.19,19.98,19.79,19.03,131277.44,0.4,2.06,18.978,18.245,17.653,115735.9,81245.12,54317.27,5.48
2017-03-23,18.66,19.65,19.39,18.33,126198.96,0.75,4.02,18.824,17.952,17.51,116329.93,70736.76,48805.51,5.27
2017-03-22,18.45,19.23,18.64,18.37,79335.52,-0.12,-0.64,18.404,17.721,17.395,96410.86,60938.69,43583.24,3.31
2017-03-21,18.23,19.0,18.76,18.1,115538.11,0.45,2.46,18.116,17.583,17.314,85826.64,56889.6,41005.36,4.82
2017-03-20,18.99,18.99,18.31,18.08,126329.46,-0.71,-3.73,17.776,17.407,17.235,66874.63,47919.62,36560.96,5.28
2017-03-17,17.29,19.02,19.02,17.22,134247.61,1.73,10.01,17.512,17.285,17.161,46754.34,38023.32,32632.91,5.61
2017-03-16,17.25,17.29,17.29,17.16,26603.6,0.09,0.52,17.08,17.086,17.071,25143.58,27261.38,27902.01,1.11
2017-03-15,17.12,17.26,17.2,16.94,26414.43,0.14,0.82,17.038,17.08,17.052,25466.52,27703.16,28554.45,1.1
2017-03-14,17.05,17.1,17.06,16.95,20778.04,0.07,0.41,17.05,17.061,17.052,27952.56,27089.03,28502.16,0.87
2017-03-13,16.9,17.0,16.99,16.31,25728.03,0.13,0.77,17.038,17.058,17.056,28964.6,26836.37,29277.33,1.07
2017-03-10,17.02,17.15,16.86,16.85,26193.81,-0.22,-1.29,17.058,17.06,17.087,29292.3,27389.41,29304.21,1.09
2017-03-09,17.3,17.39,17.08,16.95,28218.29,-0.18,-1.04,17.092,17.067,17.139,29379.18,26874.26,29313.38,1.18
2017-03-08,17.06,17.31,17.26,16.95,38844.65,0.26,1.53,17.122,17.069,17.179,29939.81,26227.78,30023.9,1.62
2017-03-07,17.09,17.22,17.0,16.86,25838.24,-0.09,-0.53,17.072,17.045,17.218,26225.49,25121.12,29482.7,1.08
2017-03-06,17.06,17.16,17.09,16.99,27366.49,0.06,0.35,17.078,17.063,17.281,24708.14,25202.3,29340.89,1.14
2017-03-03,17.11,17.18,17.03,16.9,26628.25,-0.2,-1.16,17.062,17.036,17.339,25486.52,27242.5,28822.08,1.11
2017-03-02,17.0,17.31,17.23,16.95,31021.41,0.22,1.29,17.042,17.055,17.406,24369.33,28542.64,28181.48,1.3
2017-03-01,17.04,17.09,17.01,16.94,20273.07,-0.02,-0.12,17.016,17.023,17.465,22515.75,29405.73,26630.45,0.85
2017-02-28,17.0,17.09,17.03,16.86,18251.49,0.02,0.12,17.018,17.043,17.535,24016.75,29915.29,26658.89,0.76
2017-02-27,16.9,17.36,17.01,16.86,31258.4,0.08,0.47,17.048,17.053,17.571,25696.46,31718.28,26309.06,1.31
2017-02-24,17.1,17.1,16.93,16.83,21042.27,-0.17,-0.99,17.01,17.114,17.613,28998.48,31219.02,26006.99,0.88
2017-02-23,16.95,17.17,17.1,16.92,21753.53,0.08,0.47,17.068,17.21,17.672,32715.96,31752.5,26540.77,0.91
2017-02-22,17.27,17.27,17.02,16.9,27778.08,-0.16,-0.93,17.03,17.288,17.686,36295.7,33820.01,26645.56,1.16
2017-02-21,16.75,17.22,17.18,16.71,26650.01,0.36,2.14,17.068,17.391,17.684,35813.82,33844.28,26217.54,1.11
2017-02-20,17.19,17.19,16.82,16.0,47768.51,-0.4,-2.32,17.058,17.499,17.675,37740.1,33479.48,26070.19,1.99
2017-02-17,16.91,17.42,17.22,16.8,39629.66,0.31,1.83,17.218,17.642,17.711,33439.55,30401.65,25727.06,1.65
2017-02-16,17.18,17.18,16.91,16.69,39652.26,-0.3,-1.74,17.352,17.756,17.702,30789.04,27820.31,26988.68,1.66
