date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,20.35,20.57,20.28,20.05,37837.26,-0.05,-0.25,20.912,21.317,21.104,40304.74,66507.47,68338.91,1.2
2017-03-30,20.99,21.22,20.33,20.18,41510.98,-0.63,-3.01,21.262,21.361,21.064,39826.27,69526.17,69126.0,1.32
2017-03-29,21.5,21.67,20.96,20.87,39758.3,-0.66,-3.05,21.636,21.491,21.006,49344.46,70018.6,68614.36,1.26
2017-03-28,21.26,21.8,21.62,21.17,28839.93,0.25,1.17,21.832,21.551,20.916,63903.74,71065.77,68444.09,0.92
2017-03-27,21.75,22.19,21.37,21.06,53577.21,-0.66,-3.0,21.934,21.539,20.786,88427.79,73897.04,68627.32,1.7
2017-03-24,22.18,22.36,22.03,21.91,35444.92,-0.17,-0.77,21.722,21.521,20.663,92710.2,80564.13,68634.82,1.13
2017-03-23,21.83,22.48,22.2,21.83,89101.92,0.26,1.19,21.46,21.403,20.522,99226.08,83173.34,69249.92,2.83
2017-03-22,21.79,22.24,21.94,21.49,112554.71,-0.19,-0.86,21.346,21.213,20.354,90692.75,78768.56,67393.41,3.57
2017-03-21,20.39,22.34,22.13,20.32,151460.19,1.82,8.96,21.27,21.079,20.197,78227.8,76065.04,64074.92,4.81
2017-03-20,20.73,20.86,20.31,20.06,74989.24,-0.41,-1.98,21.144,20.897,20.039,59366.29,69260.29,63024.46,2.38
2017-03-17,21.56,21.65,20.72,20.68,68024.35,-0.91,-4.21,21.32,20.891,19.912,68418.07,70170.35,61175.98,2.16
2017-03-16,21.46,21.84,21.63,21.25,46435.27,0.07,0.33,21.346,20.766,19.757,67120.6,68725.83,59054.43,1.47
2017-03-15,21.49,21.97,21.56,20.2,50229.93,0.06,0.28,21.08,20.52,19.539,66844.36,67210.11,57725.15,1.59
2017-03-14,21.28,21.73,21.5,21.04,57152.66,0.31,1.46,20.888,20.281,19.315,73902.28,65822.42,56571.94,1.81
2017-03-13,20.85,21.72,21.19,20.85,120248.14,0.34,1.63,20.65,20.032,19.117,79154.3,63357.6,54983.94,3.82
2017-03-10,20.3,20.96,20.85,19.96,61537.01,0.55,2.71,20.462,19.805,18.932,71922.62,56705.5,50184.23,1.95
2017-03-09,20.53,20.89,20.3,20.25,45054.06,-0.3,-1.46,20.186,19.64,18.765,70331.05,55326.5,48748.79,1.43
2017-03-08,20.37,20.98,20.6,19.96,85519.52,0.29,1.43,19.96,19.494,18.644,67575.86,56018.26,48671.9,2.71
2017-03-07,20.43,20.8,20.31,19.95,83412.76,0.06,0.3,19.674,19.314,18.478,57742.56,52084.81,46438.47,2.65
2017-03-06,19.89,20.46,20.25,19.72,84089.75,0.78,4.01,19.414,19.18,18.333,47560.9,56788.62,43822.44,2.67
