date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,8.79,9.06,8.77,8.65,578533.0,-0.05,-0.57,8.906,8.802,8.647,741858.76,640000.71,446862.26,2.94
2017-03-30,9.0,9.14,8.82,8.78,718692.88,-0.26,-2.86,8.932,8.77,8.637,744086.53,611151.66,440912.67,3.65
2017-03-29,9.02,9.25,9.08,8.84,995469.94,0.02,0.22,8.948,8.748,8.634,755621.04,572485.93,431684.48,5.06
2017-03-28,8.75,9.09,9.06,8.72,908904.81,0.26,2.96,8.878,8.689,8.622,740127.6,488217.63,407295.52,4.62
2017-03-27,8.86,9.04,8.8,8.75,507693.19,-0.1,-1.12,8.758,8.626,8.611,598963.98,418406.84,391570.86,2.58
2017-03-24,8.85,9.0,8.9,8.73,589671.81,0.0,0.0,8.698,8.601,8.601,538142.66,395544.73,391382.71,2.99
2017-03-23,8.7,8.9,8.9,8.65,776365.44,0.17,1.95,8.608,8.551,8.594,478216.8,353300.63,406892.1,3.94
2017-03-22,8.41,8.96,8.73,8.38,918002.75,0.27,3.19,8.548,8.499,8.609,389350.83,297606.14,424369.34,4.66
2017-03-21,8.46,8.56,8.46,8.43,203086.73,-0.04,-0.47,8.5,8.475,8.62,236307.65,229832.99,401343.88,1.03
2017-03-20,8.45,8.58,8.5,8.4,203586.55,0.05,0.59,8.494,8.48,8.645,237849.69,244538.56,418452.86,1.03
2017-03-17,8.61,8.62,8.45,8.4,290042.53,-0.15,-1.74,8.504,8.492,8.667,252946.8,253723.82,430805.69,1.47
2017-03-16,8.58,8.63,8.6,8.5,332035.59,0.11,1.3,8.494,8.503,8.684,228384.46,270673.67,439786.55,1.69
2017-03-15,8.41,8.53,8.49,8.39,152786.86,0.06,0.71,8.45,8.52,8.698,205861.45,290883.02,475556.22,0.78
2017-03-14,8.54,8.57,8.43,8.41,210796.91,-0.12,-1.4,8.45,8.555,8.705,223358.32,326373.41,490267.57,1.07
2017-03-13,8.41,8.55,8.55,8.37,279072.12,0.15,1.79,8.466,8.595,8.725,251227.43,364734.88,509280.87,1.42
2017-03-10,8.39,8.44,8.4,8.38,167230.8,0.02,0.24,8.48,8.6,8.738,254500.83,387220.68,541760.24,0.85
2017-03-09,8.45,8.46,8.38,8.37,219420.56,-0.11,-1.3,8.512,8.636,8.735,312962.88,460483.57,557200.5,1.11
2017-03-08,8.51,8.56,8.49,8.43,240271.22,-0.02,-0.23,8.59,8.719,8.727,375904.59,551132.54,558734.13,1.22
2017-03-07,8.6,8.6,8.51,8.45,350142.47,-0.11,-1.28,8.66,8.765,8.713,429388.49,572854.77,560638.43,1.78
2017-03-06,8.58,8.65,8.62,8.53,295439.12,0.06,0.7,8.724,8.809,8.692,478242.32,592367.16,550703.11,1.5
2017-03-03,8.63,8.68,8.56,8.51,459541.03,-0.21,-2.4,8.72,8.842,8.665,519940.53,607887.57,544325.34,2.33
2017-03-02,8.89,9.05,8.77,8.74,534129.12,-0.07,-0.79,8.76,8.864,8.639,608004.26,608899.44,534706.86,2.71
2017-03-01,8.78,8.96,8.84,8.7,507690.72,0.01,0.11,8.848,8.876,8.614,726360.49,660229.42,508013.95,2.58
2017-02-28,8.62,8.9,8.83,8.61,594411.62,0.23,2.67,8.87,8.854,8.586,716321.06,654161.73,502502.18,3.02
2017-02-27,8.75,8.83,8.6,8.57,503930.16,-0.16,-1.83,8.894,8.855,8.545,706492.01,653826.86,481231.43,2.56
2017-02-24,9.13,9.13,8.76,8.73,899859.69,-0.45,-4.89,8.964,8.875,8.51,695834.61,696299.8,463118.59,4.57
2017-02-23,8.9,9.28,9.21,8.82,1125910.25,0.26,2.9,8.968,8.834,8.467,609794.62,653917.43,430741.25,5.72
2017-02-22,8.91,9.12,8.95,8.87,457493.56,0.0,0.0,8.904,8.735,8.393,594098.36,566335.72,380056.43,2.32
2017-02-21,8.98,9.04,8.95,8.76,545266.38,0.0,0.0,8.838,8.661,8.329,592002.41,548422.08,363363.01,2.77
2017-02-20,8.74,9.01,8.95,8.73,450643.16,0.17,1.94,8.816,8.575,8.268,601161.71,509039.05,341273.89,2.29
2017-02-17,8.86,8.91,8.78,8.68,469659.75,-0.11,-1.24,8.786,8.487,8.206,696765.0,480763.1,327707.33,2.39
2017-02-16,8.56,9.13,8.89,8.56,1047428.94,0.27,3.13,8.7,8.414,8.154,698040.25,460514.28,318355.64,5.32
2017-02-15,8.75,8.85,8.62,8.55,447013.81,-0.22,-2.49,8.566,8.352,8.104,538573.09,355798.49,279922.08,2.27
2017-02-14,8.69,8.88,8.84,8.61,591062.88,0.04,0.46,8.484,8.318,8.076,504841.76,350842.62,269418.99,3.0
2017-02-13,8.61,8.99,8.8,8.55,928659.62,0.45,5.39,8.334,8.234,8.047,416916.38,308636.01,254991.57,4.72
2017-02-10,8.22,8.45,8.35,8.18,476036.0,0.13,1.58,8.188,8.144,8.027,264761.21,229937.38,225691.57,2.42
2017-02-09,8.2,8.24,8.22,8.15,250093.14,0.01,0.12,8.128,8.099,8.025,222988.31,207565.06,210432.7,1.27
2017-02-08,8.12,8.27,8.21,8.08,278357.16,0.12,1.48,8.138,8.051,8.027,173023.88,193777.14,211815.87,1.41
2017-02-07,8.07,8.12,8.09,8.0,151436.0,0.02,0.25,8.152,7.997,8.028,196843.48,178303.94,210997.41,0.77
2017-02-06,8.06,8.12,8.07,7.97,167883.73,0.02,0.25,8.134,7.96,8.034,200355.63,173508.74,215273.47,0.85
2017-02-03,8.27,8.27,8.05,8.05,267171.53,-0.23,-2.78,8.1,7.925,8.035,195113.54,174651.56,213601.04,1.36
2017-02-02,8.27,8.29,8.27,8.1,271.0,-0.01,-0.12,8.07,7.893,8.032,192141.8,176197.0,206432.74,0.0
2017-01-26,8.03,8.33,8.28,8.0,397455.12,0.28,3.5,7.964,7.856,8.019,214530.4,204045.67,213077.5,2.02
2017-01-25,7.95,8.06,8.0,7.9,168996.77,0.1,1.27,7.842,7.834,8.009,159764.41,187995.37,201603.17,0.86
2017-01-24,7.9,7.99,7.9,7.83,141673.3,0.0,0.0,7.786,7.859,8.011,146661.85,201347.13,201743.65,0.72
2017-01-23,7.72,8.07,7.9,7.72,252312.8,0.16,2.07,7.75,7.909,8.019,154189.58,221445.77,205847.64,1.28
2017-01-20,7.61,7.75,7.74,7.59,112214.03,0.07,0.91,7.716,7.95,8.029,160252.2,213300.35,200565.38,0.57
2017-01-19,7.7,7.79,7.67,7.63,123625.13,-0.05,-0.65,7.748,8.003,8.053,193560.94,229854.59,202407.28,0.63
2017-01-18,7.72,7.81,7.72,7.65,103484.0,0.0,0.0,7.826,8.058,8.081,216226.33,243690.87,206394.19,0.53
2017-01-17,7.63,7.75,7.72,7.44,179311.95,-0.01,-0.13,7.932,8.107,8.101,256032.41,257038.21,212532.09,0.91
2017-01-16,7.99,8.12,7.73,7.39,282625.91,-0.17,-2.15,8.068,8.144,8.127,288701.96,252550.51,210818.46,1.44
2017-01-13,8.09,8.14,7.9,7.88,278757.72,-0.16,-1.99,8.184,8.17,8.154,266348.49,236668.47,208631.78,1.42
2017-01-12,8.23,8.26,8.06,8.03,236952.06,-0.19,-2.3,8.258,8.182,8.178,266148.24,222109.33,205881.07,1.2
2017-01-11,8.4,8.47,8.25,8.23,302514.41,-0.15,-1.79,8.29,8.184,8.194,271155.42,215210.96,205425.15,1.54
2017-01-10,8.3,8.46,8.4,8.21,342659.72,0.09,1.08,8.282,8.163,8.21,258044.01,202140.18,203229.73,1.74
2017-01-09,8.27,8.32,8.31,8.23,170858.56,0.04,0.48,8.22,8.129,8.218,216399.06,190249.5,213027.87,0.87
2017-01-06,8.22,8.34,8.27,8.19,277756.47,0.05,0.61,8.156,8.107,8.244,206988.45,187830.41,219791.73,1.41
2017-01-05,8.23,8.29,8.22,8.16,261987.94,0.01,0.12,8.106,8.102,8.275,178070.41,174959.98,222590.21,1.33
2017-01-04,8.08,8.22,8.21,8.05,236957.34,0.12,1.48,8.078,8.104,8.311,159266.51,169097.51,230410.19,1.2
2017-01-03,8.01,8.11,8.09,8.01,134435.0,0.1,1.25,8.044,8.095,8.34,146236.35,168025.96,230650.69,0.68
2016-12-30,8.02,8.07,7.99,7.99,123805.49,-0.03,-0.37,8.038,8.109,8.377,164099.94,169086.41,237813.84,0.63
2016-12-29,8.07,8.09,8.02,7.98,133166.27,-0.06,-0.74,8.058,8.137,8.42,168672.37,180595.08,260592.29,0.68
2016-12-28,8.07,8.18,8.08,8.04,167968.44,0.04,0.5,8.098,8.174,8.481,171849.55,189652.81,275122.43,0.85
2016-12-27,8.04,8.12,8.04,8.0,171806.55,-0.02,-0.25,8.13,8.204,8.538,178928.51,195639.34,301060.68,0.87
2016-12-26,8.08,8.08,8.06,7.9,223752.95,-0.03,-0.37,8.146,8.256,8.619,189815.58,204319.28,345424.15,1.14
2016-12-23,8.22,8.23,8.09,8.08,146667.62,-0.13,-1.58,8.18,8.306,8.707,174072.87,235806.25,407409.54,0.74
2016-12-22,8.24,8.24,8.22,8.14,149052.17,-0.02,-0.24,8.216,8.38,8.769,192517.79,251753.06,427337.12,0.76
2016-12-21,8.13,8.25,8.24,8.13,203363.27,0.12,1.48,8.25,8.447,8.827,207456.07,270220.45,471652.39,1.03
2016-12-20,8.2,8.23,8.12,8.08,226241.88,-0.11,-1.34,8.278,8.517,8.872,212350.17,291722.88,491344.06,1.15
2016-12-19,8.28,8.31,8.23,8.19,145039.42,-0.04,-0.48,8.366,8.584,8.939,218822.98,293275.41,530578.14,0.74
2016-12-16,8.36,8.41,8.27,8.25,238892.23,-0.12,-1.43,8.432,8.644,8.988,297539.62,306541.28,551744.04,1.21
2016-12-15,8.38,8.52,8.39,8.3,223743.56,0.01,0.12,8.544,8.703,9.029,310988.32,340589.51,570785.16,1.14
2016-12-14,8.5,8.53,8.38,8.3,227833.77,-0.18,-2.1,8.644,8.788,9.076,332984.83,360592.04,597119.17,1.16
2016-12-13,8.39,8.56,8.56,8.33,258605.92,0.0,0.0,8.756,8.871,9.115,371095.58,406482.01,628442.34,1.31
2016-12-12,8.88,8.93,8.56,8.19,538622.62,-0.27,-3.06,8.802,8.981,9.147,367727.84,486529.02,685732.93,2.74
2016-12-09,8.8,9.01,8.83,8.74,306135.72,-0.06,-0.68,8.856,9.107,9.189,315542.93,579012.84,741376.85,1.55
2016-12-08,8.88,8.99,8.89,8.83,333726.12,-0.05,-0.56,8.862,9.157,9.227,370190.7,602921.19,840144.23,1.69
2016-12-07,8.79,9.02,8.94,8.73,418387.53,0.15,1.71,8.932,9.206,9.219,388199.25,673084.33,874763.86,2.12
2016-12-06,8.93,9.0,8.79,8.77,241767.23,-0.04,-0.45,8.986,9.226,9.2,441868.45,690965.25,879572.82,1.23
2016-12-05,8.68,8.97,8.83,8.61,277698.06,-0.03,-0.34,9.16,9.294,9.187,605330.2,767880.86,886312.07,1.41
2016-12-02,9.21,9.24,8.86,8.84,579374.56,-0.38,-4.11,9.358,9.331,9.175,842482.74,796946.8,904908.53,2.94
2016-12-01,9.22,9.36,9.24,9.19,423768.88,0.03,0.33,9.452,9.354,9.157,835651.68,800980.81,913513.49,2.15
2016-11-30,9.42,9.42,9.21,9.14,686733.5,-0.45,-4.66,9.48,9.363,9.111,957969.4,833646.3,912055.61,3.49
2016-11-29,9.6,9.98,9.66,9.45,1059076.0,-0.16,-1.63,9.466,9.358,9.065,940062.05,850402.66,897995.95,5.38
2016-11-28,9.53,9.94,9.82,9.38,1463460.75,0.49,5.25,9.428,9.312,8.996,930431.53,884936.83,860314.68,7.43
2016-11-25,9.45,9.47,9.33,9.03,545219.25,-0.05,-0.53,9.304,9.271,8.928,751410.85,903740.87,802853.92,2.77
