date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,32.99,33.97,33.69,32.94,20754.35,0.73,2.21,33.466,32.765,31.829,26170.3,31756.24,25928.86,0.27
2017-03-30,34.23,34.23,32.96,32.91,27898.74,-1.19,-3.48,33.312,32.429,31.657,26520.54,31919.82,25718.57,0.36
2017-03-29,33.08,34.19,34.15,33.08,29794.59,0.93,2.8,33.34,32.233,31.515,30410.77,30898.89,24880.18,0.38
2017-03-28,33.31,33.38,33.22,32.74,15782.11,-0.09,-0.27,33.088,31.905,31.318,37195.75,30212.26,24826.87,0.2
2017-03-27,33.07,34.09,33.31,32.92,36621.71,0.39,1.19,32.612,31.715,31.173,38844.04,30726.76,25620.48,0.47
2017-03-24,33.07,33.3,32.92,32.8,22505.57,-0.18,-0.54,32.064,31.472,31.029,37342.19,28743.38,28680.95,0.29
2017-03-23,32.9,33.49,33.1,32.28,47349.86,0.21,0.64,31.546,31.262,30.993,37319.1,27750.09,29502.08,0.61
2017-03-22,30.62,33.06,32.89,30.45,63719.51,2.05,6.65,31.126,31.027,30.93,31387.01,24230.32,30614.75,0.82
2017-03-21,30.49,30.9,30.84,30.22,24023.57,0.27,0.88,30.722,30.857,30.851,23228.77,19692.08,28730.29,0.31
2017-03-20,30.35,30.6,30.57,30.09,29112.43,0.24,0.79,30.818,30.89,30.888,22609.49,21185.52,30480.28,0.37
2017-03-17,31.06,31.2,30.33,30.3,22390.14,-0.67,-2.16,30.88,30.892,30.876,20144.57,20101.48,30390.72,0.29
2017-03-16,30.8,31.1,31.0,30.71,17689.42,0.13,0.42,30.978,30.885,30.853,18181.08,19517.31,30878.35,0.23
2017-03-15,31.2,31.3,30.87,30.7,22928.28,-0.45,-1.44,30.928,30.797,30.817,17073.62,18861.46,31679.02,0.29
2017-03-14,30.88,31.35,31.32,30.76,20927.16,0.44,1.43,30.992,30.731,30.773,16155.39,19441.47,34554.77,0.27
2017-03-13,30.89,31.18,30.88,30.69,16787.84,0.06,0.2,30.962,30.631,30.743,19761.55,20514.19,36178.41,0.21
2017-03-10,30.84,31.07,30.82,30.64,12572.71,0.07,0.23,30.904,30.586,30.752,20058.39,28618.51,36669.67,0.16
2017-03-09,31.19,31.19,30.75,30.55,12152.13,-0.44,-1.41,30.792,30.724,30.746,20853.55,31254.06,37843.69,0.16
2017-03-08,31.17,31.35,31.19,30.85,18337.09,0.02,0.06,30.666,30.833,30.775,20649.3,36999.19,38272.02,0.23
2017-03-07,30.62,31.37,31.17,30.41,38957.96,0.58,1.9,30.47,30.845,30.788,22727.56,37768.51,38548.29,0.5
2017-03-06,30.27,30.78,30.59,30.27,18272.07,0.33,1.09,30.3,30.886,30.806,21266.84,39775.05,38250.64,0.23
2017-03-03,30.1,30.4,30.26,29.82,16548.48,0.14,0.47,30.268,30.859,30.811,37178.64,40679.95,38212.86,0.21
2017-03-02,30.21,30.28,30.12,30.06,11130.91,-0.09,-0.3,30.656,30.821,30.793,41654.57,42239.39,37577.33,0.14
