date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-17,0.97,0.98,0.97,0.97,1136648.62,0.0,0.0,0.97,0.975,0.973,705855.47,491682.95,433705.36
2017-03-16,0.97,0.97,0.97,0.97,1249236.38,0.0,0.0,0.972,0.976,0.972,516364.15,401729.59,387080.28
2017-03-15,0.97,0.97,0.97,0.97,500910.41,0.0,0.0,0.974,0.976,0.972,312370.67,307982.95,332084.97
2017-03-14,0.97,0.97,0.97,0.97,164919.84,0.0,0.0,0.976,0.976,0.971,273582.02,281524.2,330192.61
2017-03-13,0.97,0.97,0.97,0.97,477562.12,-0.01,-1.02,0.978,0.976,0.971,277504.66,289067.43,339314.51
2017-03-10,0.97,0.98,0.98,0.97,189192.0,0.0,0.0,0.98,0.976,0.971,277510.43,280827.01,340009.99
2017-03-09,0.98,0.98,0.98,0.97,229269.0,0.0,0.0,0.98,0.975,0.971,287095.03,325455.32,353140.27
2017-03-08,0.98,0.98,0.98,0.98,306967.12,0.0,0.0,0.978,0.974,0.97,303595.23,356613.62,361977.87
2017-03-07,0.98,0.98,0.98,0.98,184533.05,0.0,0.0,0.976,0.973,0.969,289466.38,380096.62,362198.66
2017-03-06,0.98,0.98,0.98,0.97,477591.0,0.0,0.0,0.974,0.972,0.968,300630.21,393835.66,369361.83
2017-03-03,0.97,0.98,0.98,0.97,237114.98,0.01,1.03,0.972,0.97,0.966,284143.59,375727.77,352852.19
2017-03-02,0.98,0.98,0.97,0.97,311770.0,0.0,0.0,0.97,0.968,0.964,363815.6,372430.98,348331.2
2017-03-01,0.97,0.98,0.97,0.97,236322.88,0.0,0.0,0.97,0.967,0.967,409632.0,356187.0,332760.55
2017-02-28,0.97,0.97,0.97,0.97,240352.19,0.0,0.0,0.97,0.966,0.966,470726.86,378861.02,330335.36
2017-02-27,0.97,0.97,0.97,0.97,395157.88,0.0,0.0,0.97,0.966,0.964,487041.11,389561.59,323223.08
2017-02-24,0.96,0.97,0.97,0.96,635475.06,0.0,0.0,0.968,0.966,0.963,467311.94,399192.97,310235.24
2017-02-23,0.97,0.97,0.97,0.96,540852.0,0.0,0.0,0.966,0.966,0.961,381046.36,380825.23,287167.28
2017-02-22,0.97,0.97,0.97,0.96,541797.19,0.0,0.0,0.964,0.966,0.96,302741.99,367342.12,268124.07
2017-02-21,0.96,0.97,0.97,0.96,321923.44,0.01,1.04,0.962,0.965,0.958,286995.17,344300.7,248743.18
2017-02-20,0.96,0.96,0.96,0.96,296512.03,0.0,0.0,0.962,0.963,0.956,292082.06,344888.0,242157.76
2017-02-17,0.96,0.97,0.96,0.96,204147.12,0.0,0.0,0.964,0.962,0.954,331073.99,329976.61,242790.07
2017-02-16,0.96,0.97,0.96,0.96,149330.16,0.0,0.0,0.966,0.96,0.956,380604.11,324231.43,238888.12
2017-02-15,0.97,0.97,0.96,0.96,463063.12,-0.01,-1.03,0.968,0.967,0.957,431942.25,309334.11,237209.57
2017-02-14,0.97,0.97,0.97,0.97,347357.88,0.0,0.0,0.968,0.965,0.959,401606.23,281809.7,221401.51
2017-02-13,0.97,0.97,0.97,0.97,491471.69,0.0,0.0,0.964,0.962,0.962,397693.94,256884.57,213517.42
2017-02-10,0.97,0.97,0.97,0.96,451797.69,0.0,0.0,0.96,0.959,0.964,328879.22,221277.51,193807.98
2017-02-09,0.96,0.97,0.97,0.96,406020.88,0.01,1.04,0.954,0.956,0.967,267858.75,193509.33,174218.15
2017-02-08,0.95,0.96,0.96,0.95,311383.0,0.01,1.05,0.966,0.953,0.969,186725.97,168906.01,158477.41
2017-02-07,0.95,0.95,0.95,0.95,327796.44,0.0,0.0,0.962,0.95,0.972,162013.17,153185.65,146948.36
2017-02-06,0.94,0.95,0.95,0.94,147398.11,0.01,1.06,0.96,0.948,0.976,116075.21,139427.52,134109.59
2017-02-03,0.95,0.95,0.94,0.94,146695.3,0.0,0.0,0.958,0.946,0.981,113675.79,155603.54,130195.23
2017-02-02,1.0,1.03,1.03,0.95,357.0,0.09,9.57,0.958,0.951,0.985,119159.91,153544.82,126063.92
2017-01-26,0.94,0.95,0.94,0.94,187819.0,0.0,0.0,0.94,0.947,0.986,151086.05,165085.02,131972.67
2017-01-25,0.94,0.94,0.94,0.94,98106.63,0.0,0.0,0.938,0.953,0.991,144358.13,160993.32,130537.87
2017-01-24,0.94,0.94,0.94,0.94,135401.0,0.0,0.0,0.936,0.961,0.996,162779.84,170150.26,132967.18
2017-01-23,0.94,0.95,0.94,0.94,174115.91,0.0,0.0,0.934,0.969,1.001,197531.29,166338.46,131590.37
2017-01-20,0.92,0.94,0.94,0.92,159987.72,0.01,1.07,0.944,0.977,1.006,187929.72,154926.98,126485.88
2017-01-19,0.93,0.93,0.93,0.92,154179.41,0.0,0.0,0.954,0.985,1.012,179083.99,148048.81,123219.89
2017-01-18,0.93,0.93,0.93,0.92,190215.16,0.0,0.0,0.968,0.994,1.017,177628.5,140711.06,120774.12
2017-01-17,0.93,0.93,0.93,0.91,309158.25,-0.06,-6.06,0.986,1.004,1.023,177520.67,128791.65,115834.0
2016-12-14,0.99,1.0,0.99,0.98,126108.08,0.0,0.0,1.004,1.015,1.028,135145.62,104786.92,103382.09
2016-12-13,1.0,1.0,0.99,0.98,115759.03,-0.01,-1.0,1.01,1.019,1.031,121924.23,98583.02,101558.09
2016-12-12,1.02,1.02,1.0,1.0,146902.0,-0.02,-1.96,1.016,1.024,1.033,117013.62,98860.31,99480.85
2016-12-09,1.02,1.02,1.02,1.01,189676.0,0.0,0.0,1.02,1.028,1.035,103793.62,100082.41,100784.6
2016-12-08,1.02,1.02,1.02,1.02,97283.01,0.0,0.0,1.022,1.03,1.036,80062.62,95784.11,97587.75
2016-12-07,1.02,1.02,1.02,1.02,60001.11,0.0,0.0,1.026,1.032,1.037,74428.22,96842.29,98846.7
2016-12-06,1.02,1.02,1.02,1.02,91206.0,0.0,0.0,1.028,1.035,1.038,75241.8,98044.78,101093.2
2016-12-05,1.03,1.03,1.02,1.02,80802.0,-0.01,-0.97,1.032,1.038,1.039,80707.0,98390.98,99718.85
2016-12-02,1.03,1.04,1.03,1.03,71021.0,-0.01,-0.96,1.036,1.04,1.04,96371.2,100837.18,100667.8
2016-12-01,1.03,1.04,1.04,1.03,69111.0,0.01,0.97,1.038,1.041,1.04,111505.6,102876.36,101028.39
2016-11-30,1.04,1.04,1.03,1.03,64069.0,-0.01,-0.96,1.038,1.041,1.04,119256.36,101977.26,104316.09
2016-11-29,1.04,1.04,1.04,1.04,118532.0,0.0,0.0,1.042,1.042,1.041,120847.76,104533.16,105227.44
2016-11-28,1.04,1.04,1.04,1.04,159123.0,0.0,0.0,1.044,1.042,1.041,116074.96,100101.38,104440.84
2016-11-25,1.04,1.04,1.04,1.04,146693.0,0.0,0.0,1.044,1.042,1.042,105303.16,101486.78,101602.26
2016-11-24,1.04,1.05,1.04,1.04,107864.8,-0.01,-0.95,1.044,1.042,1.042,94247.12,99391.38,97780.26
2016-11-23,1.05,1.05,1.05,1.04,72026.0,0.0,0.0,1.044,1.042,1.043,84698.16,100851.1,96523.77
2016-11-22,1.04,1.05,1.05,1.04,94668.0,0.01,0.96,1.042,1.04,1.043,88218.56,104141.62,100255.02
2016-11-21,1.04,1.04,1.04,1.04,105264.0,0.0,0.0,1.04,1.039,1.043,84127.8,101046.72,101380.52
2016-11-18,1.04,1.04,1.04,1.04,91412.8,0.0,0.0,1.04,1.039,1.043,97670.4,100498.42,101550.52
2016-11-17,1.04,1.04,1.04,1.04,60120.01,0.0,0.0,1.04,1.039,1.043,104535.64,99180.41,104690.43
2016-11-16,1.04,1.05,1.04,1.04,89628.0,0.0,0.0,1.04,1.039,1.043,117004.04,106654.91,108655.72
2016-11-15,1.04,1.04,1.04,1.04,74214.21,0.0,0.0,1.038,1.039,1.042,120064.67,105921.71,110153.67
2016-11-14,1.04,1.05,1.04,1.04,172977.0,0.0,0.0,1.038,1.04,1.042,117965.63,108780.29,109637.57
2016-11-11,1.04,1.04,1.04,1.04,125739.0,0.0,0.0,1.038,1.041,1.042,103326.43,101717.73,105983.62
2016-11-10,1.04,1.04,1.04,1.04,122462.0,0.01,0.97,1.038,1.042,1.041,93825.18,96169.13,103317.47
2016-11-09,1.04,1.04,1.03,1.03,104931.15,-0.01,-0.96,1.038,1.043,1.041,96305.78,92196.43,103410.07
2016-11-08,1.04,1.04,1.04,1.04,63719.0,0.0,0.0,1.04,1.046,1.041,91778.75,96368.42,105982.47
2016-11-07,1.04,1.04,1.04,1.04,99780.99,0.0,0.0,1.042,1.046,1.041,99594.95,101714.32,109531.33
2016-11-04,1.04,1.04,1.04,1.04,78232.75,0.0,0.0,1.044,1.047,1.04,100109.04,102602.62,108901.05
2016-11-03,1.04,1.04,1.04,1.04,134865.0,0.0,0.0,1.046,1.047,1.039,98513.09,110200.45,109803.82
2016-11-02,1.04,1.04,1.04,1.04,82296.0,0.0,0.0,1.049,1.047,1.038,88087.09,110656.54,108931.3
2016-10-28,1.049,1.058,1.049,1.049,102800.0,-0.002,-0.19,1.052,1.046,1.037,100958.09,114385.64,113628.72
2016-10-27,1.05,1.051,1.051,1.048,102351.43,0.001,0.1,1.051,1.044,1.035,103833.69,110494.85,112625.07
2016-10-26,1.054,1.055,1.05,1.048,70253.0,-0.004,-0.38,1.049,1.042,1.033,105096.2,110249.51,112234.3
2016-10-25,1.056,1.058,1.054,1.052,82735.0,-0.003,-0.28,1.047,1.04,1.031,121887.8,110465.81,111717.35
2016-10-24,1.047,1.058,1.057,1.046,146651.03,0.014,1.34,1.044,1.039,1.029,133225.99,114623.72,109198.6
2016-10-21,1.042,1.047,1.043,1.038,117177.99,0.001,0.1,1.039,1.037,1.026,127813.19,115596.51,105937.51
2016-10-20,1.041,1.046,1.042,1.041,108664.0,0.001,0.1,1.037,1.036,1.025,117156.01,117348.34,103602.51
2016-10-19,1.04,1.044,1.041,1.039,154211.0,0.003,0.29,1.035,1.034,1.023,115402.81,115199.48,101111.51
2016-10-18,1.031,1.038,1.038,1.03,139425.94,0.007,0.68,1.033,1.032,1.021,99043.81,109407.2,102488.56
2016-10-17,1.034,1.038,1.031,1.027,119587.0,-0.002,-0.19,1.033,1.03,1.021,96021.44,107206.05,99689.4
2016-10-14,1.033,1.034,1.033,1.027,63892.1,-0.001,-0.1,1.034,1.027,1.021,103379.84,112871.8,97155.45
2016-10-13,1.029,1.037,1.034,1.029,99898.0,0.003,0.29,1.034,1.025,1.02,117540.68,114755.29,98506.94
2016-10-12,1.033,1.035,1.031,1.027,72416.01,-0.004,-0.39,1.033,1.024,1.02,114996.16,114219.09,100032.99
2016-10-11,1.038,1.041,1.035,1.031,124314.1,-0.003,-0.29,1.03,1.021,1.02,119770.58,112968.88,105159.74
2016-10-10,1.033,1.038,1.038,1.028,156379.0,0.005,0.48,1.026,1.019,1.019,118390.66,103773.47,102027.74
2016-09-30,1.025,1.034,1.033,1.025,134696.27,0.007,0.68,1.021,1.016,1.019,122363.75,96278.51,96635.69
2016-09-29,1.018,1.028,1.026,1.018,87175.43,0.007,0.69,1.017,1.013,1.019,111969.89,89856.68,93763.59
2016-09-28,1.015,1.02,1.019,1.015,96288.1,0.004,0.39,1.014,1.012,1.019,113442.01,87023.54,92786.27
2016-09-27,1.01,1.015,1.015,1.009,117414.5,0.005,0.49,1.013,1.011,1.019,106167.19,95569.93,91399.21
2016-09-26,1.014,1.017,1.01,1.01,176244.44,-0.003,-0.3,1.011,1.012,1.02,89156.29,92172.75,90574.19
2016-09-23,1.014,1.017,1.013,1.013,82727.0,-0.002,-0.2,1.011,1.014,1.02,70193.27,81439.1,87811.42
2016-09-22,1.012,1.018,1.015,1.012,94536.0,0.005,0.49,1.01,1.015,1.021,67743.47,82258.6,88020.82
2016-09-21,1.008,1.013,1.01,1.007,59914.0,0.002,0.2,1.01,1.017,1.021,60605.07,85846.9,86258.98
2016-09-20,1.01,1.01,1.008,1.006,32360.0,-0.003,-0.3,1.01,1.018,1.022,84972.67,97350.6,87136.38
2016-09-19,1.006,1.011,1.011,1.006,81429.35,0.004,0.4,1.013,1.02,1.023,95189.2,100282.0,92203.58
2016-09-14,1.01,1.01,1.007,1.006,70478.0,-0.005,-0.49,1.016,1.022,1.024,92684.93,96992.87,91074.06
2016-09-13,1.014,1.014,1.012,1.009,58844.0,0.002,0.2,1.02,1.024,1.025,96773.73,97670.5,92286.86
2016-09-12,1.02,1.021,1.01,1.009,181752.0,-0.014,-1.37,1.023,1.026,1.026,111088.73,98549.0,98242.66
