date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-29,10.98,10.98,10.98,10.98,141016.84,1.0,10.02,9.716,9.285,8.95,216502.07,170750.49,115031.89,3.35
2017-03-28,9.02,9.98,9.98,9.0,187976.16,0.91,10.03,9.344,9.032,8.853,233906.43,160049.41,115074.36,4.46
2017-03-27,9.31,9.45,9.07,9.05,201302.48,-0.22,-2.37,9.11,8.877,8.806,212009.25,146114.59,109985.64,4.78
2017-03-24,9.19,9.52,9.29,9.16,316552.31,0.03,0.32,9.084,8.817,8.804,198403.58,131249.9,106879.78,7.51
2017-03-23,9.13,9.36,9.26,8.94,235662.56,0.14,1.53,8.974,8.739,8.804,160344.45,104389.93,103126.27,5.59
2017-03-22,8.74,9.2,9.12,8.67,228038.62,0.31,3.52,8.854,8.67,8.797,124998.91,88547.55,99302.42,5.41
2017-03-21,8.89,8.94,8.81,8.74,78490.26,-0.13,-1.45,8.72,8.633,8.793,86192.39,69834.9,93614.44,1.86
2017-03-20,8.74,9.0,8.94,8.61,133274.17,0.2,2.29,8.644,8.628,8.811,80219.93,66940.95,97800.98,3.16
2017-03-17,8.65,8.94,8.74,8.56,126256.63,0.08,0.92,8.55,8.608,8.826,64096.22,59761.59,102329.48,3.0
2017-03-16,8.45,8.67,8.66,8.45,58934.87,0.21,2.48,8.504,8.604,8.839,48435.4,53231.99,106299.6,1.4
2017-03-15,8.43,8.49,8.45,8.4,34006.0,0.02,0.24,8.486,8.614,8.866,52096.19,59313.29,118007.11,0.81
2017-03-14,8.47,8.55,8.43,8.4,48628.0,-0.04,-0.47,8.546,8.674,8.892,53477.42,70099.31,128034.1,1.15
2017-03-13,8.49,8.56,8.47,8.28,52655.61,-0.04,-0.47,8.612,8.734,8.913,53661.97,73856.69,133378.19,1.25
2017-03-10,8.51,8.6,8.51,8.49,47952.54,-0.06,-0.7,8.666,8.791,8.926,55426.95,82509.66,139400.88,1.14
2017-03-09,8.77,8.77,8.57,8.44,77238.8,-0.18,-2.06,8.704,8.869,8.946,58028.58,101862.61,152958.27,1.83
2017-03-08,8.75,8.8,8.75,8.71,40912.14,-0.01,-0.11,8.742,8.924,8.957,66530.39,110057.28,162025.41,0.97
2017-03-07,8.74,8.82,8.76,8.7,49550.74,0.02,0.23,8.802,8.952,8.931,86721.2,117393.98,161542.49,1.18
2017-03-06,8.7,8.82,8.74,8.7,61480.54,0.04,0.46,8.856,8.993,8.902,94051.42,128661.01,160697.51,1.46
2017-03-03,8.83,8.83,8.7,8.68,60960.68,-0.06,-0.69,8.916,9.043,8.877,109592.37,144897.38,159426.94,1.45
2017-03-02,9.07,9.08,8.76,8.68,119747.83,-0.29,-3.2,9.034,9.074,8.854,145696.63,159367.21,158112.35,2.84
2017-03-01,9.05,9.16,9.05,8.88,141866.23,0.02,0.22,9.106,9.118,8.822,153584.17,176700.94,153266.95,3.37
2017-02-28,8.95,9.09,9.03,8.9,86201.82,-0.01,-0.11,9.102,9.109,8.773,148066.76,185968.88,147791.11,2.04
2017-02-27,9.34,9.39,9.04,8.99,139185.27,-0.25,-2.69,9.13,9.091,8.729,163270.6,192899.69,146692.98,3.3
2017-02-24,9.2,9.38,9.29,9.1,241482.0,0.17,1.86,9.17,9.061,8.682,180202.39,196292.09,143727.19,5.73
2017-02-23,9.03,9.23,9.12,8.92,159185.55,0.09,1.0,9.114,9.022,8.621,173037.78,204053.93,138977.21,3.78
2017-02-22,9.15,9.15,9.03,8.98,114279.14,-0.14,-1.53,9.13,8.989,8.549,199817.7,213993.55,135709.11,2.71
2017-02-21,9.29,9.33,9.17,9.05,162221.02,-0.07,-0.76,9.116,8.91,8.47,223871.0,205690.99,132067.56,3.85
2017-02-20,8.95,9.25,9.24,8.78,223844.25,0.23,2.55,9.052,8.81,8.383,222528.79,192734.02,126038.43,5.31
2017-02-17,9.24,9.4,9.01,8.96,205658.95,-0.19,-2.06,8.952,8.71,8.292,212381.79,173956.51,118984.18,4.88
2017-02-16,8.81,9.3,9.2,8.81,293085.16,0.24,2.68,8.93,8.633,8.239,235070.07,156857.5,111048.63,6.95
