date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-31,1.05,1.05,1.04,1.04,1663.0,0.0,0.0,1.044,1.046,1.045,1034.2,1256.05,1518.32
2017-03-30,1.04,1.04,1.04,1.04,605.0,0.0,0.0,1.044,1.047,1.045,712.4,1089.85,1469.57
2017-03-29,1.04,1.04,1.04,1.04,895.0,-0.01,-0.95,1.046,1.048,1.046,1012.6,1165.95,1439.37
2017-03-28,1.04,1.05,1.05,1.04,2006.0,0.0,0.0,1.048,1.049,1.046,1337.1,1278.15,1419.97
2017-03-27,1.04,1.05,1.05,1.04,2.0,0.01,0.96,1.048,1.048,1.045,936.3,1170.58,1398.69
2017-03-24,1.04,1.04,1.04,1.04,54.0,-0.01,-0.95,1.048,1.048,1.045,1477.9,1403.1,1551.98
2017-03-23,1.05,1.05,1.05,0.95,2106.0,0.0,0.0,1.05,1.048,1.045,1467.3,2128.22,1620.48
2017-03-22,1.05,1.05,1.05,1.04,2517.51,0.0,0.0,1.05,1.047,1.044,1319.3,2165.22,1515.53
2017-03-21,1.04,1.05,1.05,1.04,2.0,0.0,0.0,1.05,1.046,1.044,1219.2,1956.88,1558.89
2017-03-20,1.04,1.05,1.05,0.94,2710.0,0.0,0.0,1.048,1.045,1.043,1404.85,1956.88,1576.29
2017-03-17,1.05,1.05,1.05,1.05,1.0,0.0,0.0,1.048,1.044,1.043,1328.29,1780.58,2928.04
2017-03-16,1.05,1.05,1.05,1.04,1366.0,0.0,0.0,1.046,1.043,1.042,2789.14,1849.28,10775.49
2017-03-15,1.05,1.05,1.05,1.04,2017.0,0.01,0.96,1.044,1.043,1.042,3011.14,1712.78,12866.34
2017-03-14,1.05,1.05,1.04,1.04,930.24,-0.01,-0.95,1.042,1.042,1.041,2694.57,1561.78,12765.99
2017-03-13,1.04,1.05,1.05,1.04,2327.23,0.01,0.96,1.042,1.042,1.041,2508.92,1626.81,12923.8
2017-03-10,1.04,1.05,1.04,0.94,7305.23,0.0,0.0,1.04,1.041,1.041,2232.87,1700.86,12885.38
2017-03-09,1.04,1.05,1.04,1.04,2475.99,0.0,0.0,1.04,1.041,1.041,909.43,1112.74,12690.27
2017-03-08,1.04,1.05,1.04,1.04,434.15,0.0,0.0,1.042,1.041,1.041,414.43,865.84,13173.86
2017-03-07,1.04,1.04,1.04,1.04,2.0,0.0,0.0,1.042,1.041,1.041,429.0,1160.89,13259.0
2017-03-06,1.04,1.04,1.04,1.04,947.0,0.0,0.0,1.042,1.041,1.041,744.7,1195.69,13642.79
2017-03-03,1.04,1.04,1.04,1.04,688.0,-0.01,-0.95,1.042,1.041,1.041,1168.85,4075.49,13690.49
2017-03-02,1.05,1.05,1.05,1.05,1.0,0.01,0.96,1.042,1.041,1.041,1316.05,19701.7,13671.76
2017-03-01,1.04,1.04,1.04,1.04,507.0,0.0,0.0,1.04,1.04,1.04,1317.25,24019.9,13683.23
2017-02-28,1.04,1.04,1.04,1.04,1580.52,0.0,0.0,1.04,1.04,1.04,1892.78,23970.19,13667.73
2017-02-27,1.04,1.04,1.04,1.04,3067.73,0.0,0.0,1.04,1.04,1.04,1646.68,24220.78,16113.01
2017-02-24,1.04,1.04,1.04,1.04,1424.0,0.0,0.0,1.04,1.04,1.04,6982.13,24069.89,16212.12
