date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-01-03,0.99,0.99,0.99,0.98,937316.5,0.0,0.0,1.032,1.039,1.049,426906.08,301868.91,226163.79
2016-12-30,0.98,0.99,0.99,0.98,386174.47,0.01,1.02,1.044,1.045,1.053,263086.78,223987.66,185074.76
2016-12-29,1.05,1.06,1.06,1.05,411311.62,0.0,0.0,1.056,1.051,1.058,220804.69,197693.73,171340.36
2016-12-28,1.06,1.06,1.06,1.05,208257.8,0.0,0.0,1.052,1.05,1.059,154103.76,170505.21,159415.66
2016-12-27,1.05,1.06,1.06,1.05,191470.0,0.01,0.95,1.05,1.048,1.06,188887.94,163830.27,157154.54
2016-12-26,1.05,1.05,1.05,1.04,118220.0,0.0,0.0,1.046,1.046,1.061,176831.74,161025.62,157424.74
2016-12-23,1.05,1.05,1.05,1.05,174764.02,0.01,0.96,1.046,1.046,1.063,184888.54,165928.62,163825.26
2016-12-22,1.04,1.05,1.04,1.04,77807.0,-0.01,-0.95,1.046,1.049,1.065,174582.76,162274.62,165891.9
2016-12-21,1.04,1.05,1.05,1.04,382178.69,0.01,0.96,1.048,1.053,1.068,186906.65,166869.52,176183.15
2016-12-20,1.04,1.05,1.04,1.04,131189.0,-0.01,-0.95,1.046,1.056,1.07,138772.6,149837.96,178909.45
2016-12-19,1.05,1.05,1.05,1.04,158504.0,0.0,0.0,1.046,1.059,1.072,145219.5,150458.67,180443.8
2016-12-16,1.04,1.05,1.05,1.04,123235.12,0.0,0.0,1.046,1.061,1.074,146968.7,146161.87,179099.75
2016-12-15,1.04,1.05,1.05,1.04,139426.42,0.01,0.96,1.052,1.064,1.076,149966.48,144987.0,177643.28
2016-12-14,1.05,1.05,1.04,1.04,141508.48,0.0,0.0,1.058,1.067,1.078,146832.4,148326.11,178826.9
2016-12-13,1.05,1.05,1.04,1.04,163423.5,-0.01,-0.95,1.066,1.071,1.081,160903.32,150478.8,181204.08
2016-12-12,1.08,1.08,1.05,1.05,167250.0,-0.03,-2.78,1.072,1.076,1.083,155697.83,153823.85,185229.05
2016-12-09,1.08,1.08,1.08,1.08,138224.0,0.0,0.0,1.076,1.08,1.086,145355.03,161721.89,182458.83
2016-12-08,1.08,1.08,1.08,1.07,123756.0,0.0,0.0,1.076,1.081,1.087,140007.52,169509.19,184843.59
2016-12-07,1.07,1.08,1.08,1.07,211863.12,0.01,0.94,1.076,1.082,1.087,149819.82,185496.79,186208.84
2016-12-06,1.07,1.08,1.07,1.07,137396.02,0.0,0.0,1.076,1.083,1.088,140054.28,207980.94,181885.14
2016-12-02,1.08,1.08,1.07,1.07,115536.0,-0.01,-0.93,1.08,1.085,1.089,151949.88,210428.93,181045.44
2016-12-01,1.08,1.08,1.08,1.08,111486.45,0.0,0.0,1.084,1.087,1.09,178088.75,212037.63,179374.54
2016-11-30,1.08,1.08,1.08,1.08,172817.52,0.0,0.0,1.086,1.088,1.09,199010.86,210299.55,184131.66
2016-11-29,1.09,1.09,1.08,1.08,163035.41,-0.01,-0.92,1.088,1.089,1.091,221173.75,209327.7,179853.42
2016-11-28,1.09,1.09,1.09,1.09,196874.0,0.0,0.0,1.09,1.09,1.091,275907.6,211929.36,175106.35
2016-11-25,1.09,1.09,1.09,1.09,246230.36,0.0,0.0,1.09,1.09,1.092,268907.99,216634.26,169560.4
2016-11-24,1.09,1.09,1.09,1.09,216097.0,0.0,0.0,1.09,1.091,1.092,245986.52,203195.78,161793.06
2016-11-23,1.09,1.1,1.09,1.09,283632.0,0.0,0.0,1.09,1.092,1.092,221588.25,200178.0,155761.76
2016-11-22,1.09,1.09,1.09,1.09,436704.62,0.0,0.0,1.09,1.092,1.092,197481.65,186920.9,149811.11
2016-11-21,1.09,1.09,1.09,1.09,161875.97,0.0,0.0,1.09,1.092,1.092,147951.12,155789.34,133444.24
2016-11-18,1.09,1.09,1.09,1.09,131623.0,0.0,0.0,1.09,1.092,1.092,164360.52,151661.94,128319.54
2016-11-17,1.09,1.09,1.09,1.09,94105.64,0.0,0.0,1.092,1.092,1.093,160405.04,146711.44,126684.59
2016-11-16,1.09,1.09,1.09,1.09,163099.0,0.0,0.0,1.094,1.092,1.093,178767.76,157963.77,127667.21
2016-11-15,1.09,1.09,1.09,1.09,189052.0,0.0,0.0,1.094,1.092,1.093,176360.16,150379.14,126306.67
2016-11-14,1.09,1.1,1.09,1.09,243922.98,-0.01,-0.91,1.094,1.093,1.093,163627.56,138283.34,124332.0
2016-11-11,1.1,1.1,1.1,1.09,111845.6,0.0,0.0,1.094,1.093,1.093,138963.36,122486.54,122527.6
2016-11-10,1.09,1.1,1.1,1.09,185919.2,0.01,0.92,1.092,1.093,1.093,133017.83,120390.35,122648.18
2016-11-09,1.09,1.09,1.09,1.08,151061.0,0.0,0.0,1.09,1.092,1.093,137159.79,111345.53,118814.66
2016-11-08,1.09,1.09,1.09,1.09,125389.0,0.0,0.0,1.09,1.093,1.094,124398.13,112701.33,116988.78
2016-11-07,1.09,1.09,1.09,1.09,120602.01,0.0,0.0,1.091,1.093,1.093,112939.13,111099.14,118658.54
