date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-12-21,4.65,4.65,4.65,4.48,24.0,-0.08,-1.69,4.7,4.74,4.863,24.66,46.63,44.07
2016-12-20,4.59,4.79,4.73,4.52,7.07,-0.06,-1.25,4.692,4.763,4.881,24.06,46.93,46.27
2016-12-16,4.7,4.79,4.79,4.7,8.0,0.03,0.63,4.68,4.784,4.893,35.85,47.32,46.57
2016-12-15,4.8,4.8,4.76,4.57,75.23,0.19,4.16,4.692,4.806,4.902,43.45,47.72,47.47
2016-12-14,4.58,4.58,4.57,4.45,9.0,-0.04,-0.87,4.716,4.832,4.917,63.16,41.11,45.66
2016-12-13,4.58,4.61,4.61,4.56,21.0,-0.06,-1.28,4.78,4.878,4.943,68.6,44.11,54.36
2016-12-12,4.75,4.81,4.67,4.67,66.0,-0.18,-3.71,4.834,4.919,4.964,69.8,56.24,53.66
2016-12-09,4.86,4.86,4.85,4.85,46.0,-0.03,-0.61,4.888,4.951,4.982,58.8,53.34,51.03
2016-12-08,4.88,4.89,4.88,4.82,173.78,-0.01,-0.2,4.92,4.966,4.99,52.0,50.3,49.1
2016-12-07,4.88,4.89,4.89,4.85,36.22,0.01,0.2,4.948,4.975,4.995,19.06,34.12,49.76
2016-12-06,4.93,4.96,4.88,4.88,27.0,-0.06,-1.22,4.976,4.986,5.0,19.61,41.52,67.07
2016-12-05,4.94,4.94,4.94,4.94,11.0,-0.07,-1.4,5.004,4.998,5.004,42.67,45.62,66.18
2016-12-02,4.99,5.02,5.01,4.95,12.0,-0.01,-0.2,5.014,5.002,5.007,47.87,45.82,68.13
2016-12-01,4.97,5.02,5.02,4.97,9.07,-0.01,-0.2,5.012,4.997,5.007,48.6,47.22,73.94
2016-11-30,5.03,5.03,5.03,5.01,39.0,0.01,0.2,5.002,5.002,5.005,49.19,50.21,73.64
2016-11-29,4.98,5.03,5.02,4.98,142.3,0.03,0.6,4.996,5.007,5.003,63.42,64.61,72.05
2016-11-28,5.0,5.0,4.99,4.99,37.0,-0.01,-0.2,4.992,5.008,5.001,48.56,51.08,65.23
2016-11-25,4.97,5.0,5.0,4.93,15.65,0.03,0.6,4.99,5.012,5.001,43.76,48.73,65.14
2016-11-24,4.98,4.98,4.97,4.97,12.0,-0.03,-0.6,4.982,5.014,5.003,45.83,47.9,67.85
2016-11-23,5.01,5.01,5.0,4.97,110.15,0.0,0.0,5.002,5.014,5.004,51.23,65.4,67.55
2016-11-22,4.98,5.0,5.0,4.97,68.0,0.02,0.4,5.018,5.014,5.005,65.8,92.63,64.6
2016-11-21,4.95,4.99,4.98,4.95,13.0,0.02,0.4,5.024,5.009,5.006,53.6,86.75,61.3
2016-11-18,4.96,4.99,4.96,4.96,26.0,-0.11,-2.17,5.034,5.011,5.008,53.7,90.45,61.3
2016-11-17,5.07,5.07,5.07,5.07,39.0,-0.01,-0.2,5.046,5.017,5.01,49.96,100.67,60.5
2016-11-16,5.05,5.1,5.08,5.03,183.01,0.05,0.99,5.026,5.008,5.014,79.56,97.08,58.8
2016-11-15,5.09,5.09,5.03,4.99,7.0,0.0,0.0,5.01,5.0,5.011,119.46,79.48,50.35
2016-11-11,5.02,5.03,5.03,5.0,13.5,0.01,0.2,4.994,4.995,5.01,119.9,79.38,77.15
2016-11-10,4.93,5.02,5.02,4.93,7.31,0.05,1.01,4.988,4.99,5.008,127.2,81.54,76.62
2016-11-09,5.0,5.0,4.97,4.97,187.0,-0.03,-0.6,4.988,4.991,5.005,151.38,87.81,79.36
2016-11-08,4.91,5.0,5.0,4.91,382.5,0.05,1.01,4.99,4.994,5.001,114.59,69.71,70.51
2016-11-07,5.0,5.0,4.95,4.88,9.19,-0.05,-1.0,4.99,4.996,4.998,39.5,36.56,51.58
2016-11-04,5.01,5.01,5.0,4.97,50.0,-0.02,-0.4,4.996,5.003,4.993,38.87,35.84,53.02
2016-11-03,4.96,5.02,5.02,4.95,128.19,0.04,0.8,4.992,5.004,4.987,35.88,32.14,50.57
2016-11-02,4.98,4.98,4.98,4.91,3.07,-0.02,-0.4,4.994,5.002,4.985,24.24,20.32,47.06
2016-10-28,4.975,4.999,4.999,4.975,7.07,0.019,0.38,4.997,5.02,4.986,24.83,20.52,47.21
2016-10-27,5.026,5.026,4.98,4.98,6.0,0.0,0.0,5.002,5.023,4.985,33.61,21.21,48.2
2016-10-26,4.996,4.996,4.98,4.979,35.07,-0.052,-1.03,5.01,5.025,4.984,32.81,74.91,48.05
2016-10-24,5.001,5.057,5.032,5.001,70.0,0.036,0.72,5.016,5.026,4.983,28.4,71.7,47.55
2016-10-21,5.035,5.035,4.996,4.996,6.0,-0.025,-0.5,5.01,5.018,4.986,16.4,70.9,45.65
2016-10-20,5.03,5.03,5.021,5.021,51.0,0.002,0.04,5.042,5.008,4.983,16.2,71.3,46.2
2016-10-19,5.019,5.019,5.019,5.019,2.0,0.005,0.1,5.044,5.0,4.989,8.8,66.6,45.45
2016-10-18,4.972,5.128,5.014,4.972,13.01,0.015,0.3,5.04,4.983,4.993,117.0,70.2,45.85
2016-10-17,5.011,5.011,4.999,4.996,10.0,-0.159,-3.08,5.035,4.97,4.999,115.0,69.0,45.3
2016-10-14,5.158,5.158,5.158,5.158,5.0,0.13,2.59,5.027,4.968,5.006,125.4,73.8,45.25
2016-10-13,5.028,5.028,5.028,5.028,14.0,0.029,0.58,4.973,4.952,4.999,126.4,73.9,46.95
2016-10-11,5.089,5.19,4.999,4.999,543.0,0.01,0.2,4.956,4.946,4.999,124.4,75.2,47.6
2016-10-10,4.969,4.989,4.989,4.969,3.0,0.028,0.56,4.927,4.943,5.002,23.4,21.2,20.91
2016-09-30,4.91,5.079,4.961,4.91,62.0,0.072,1.47,4.905,4.941,5.009,23.0,23.4,21.11
2016-09-29,4.88,4.889,4.889,4.855,10.0,-0.055,-1.11,4.909,4.954,5.016,22.2,20.4,19.31
2016-09-28,4.9,4.95,4.944,4.9,4.0,0.093,1.92,4.93,4.959,5.024,21.4,21.1,19.86
2016-09-27,4.863,4.863,4.851,4.813,38.0,-0.028,-0.57,4.936,4.978,5.032,26.0,24.3,20.71
2016-09-26,4.879,4.879,4.879,4.879,1.0,-0.101,-2.03,4.958,5.003,5.044,19.0,21.5,19.31
2016-09-23,4.999,5.0,4.98,4.98,58.0,-0.015,-0.3,4.976,5.029,5.055,23.8,21.6,20.86
2016-09-22,4.989,4.995,4.995,4.989,6.0,0.019,0.38,4.999,5.045,5.064,18.6,16.7,19.46
2016-09-21,4.959,4.987,4.976,4.941,27.0,0.015,0.3,4.988,5.047,5.073,20.8,20.0,21.41
2016-09-20,4.961,4.961,4.961,4.961,3.0,-0.009,-0.18,5.02,5.051,5.08,22.6,20.0,20.96
2016-09-19,4.98,4.98,4.97,4.952,25.0,-0.122,-2.4,5.048,5.062,5.087,24.0,20.62,21.21
2016-09-14,4.912,5.092,5.092,4.823,32.0,0.151,3.06,5.082,5.078,5.093,19.4,18.82,27.83
2016-09-13,4.761,5.135,4.941,4.761,17.0,-0.197,-3.83,5.09,5.079,5.09,14.8,18.22,27.58
2016-09-12,5.142,5.142,5.138,4.913,36.0,0.037,0.72,5.106,5.089,5.096,19.2,18.62,33.99
