date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-30,1.0,1.0,1.0,1.0,1597.0,0.0,0.0,1.0,1.0,1.0,38180.46,19715.43,10560.84
2017-03-29,1.0,1.0,1.0,1.0,187184.3,0.0,0.0,1.0,1.0,1.0,37865.06,19556.53,10481.54
2017-03-28,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,430.4,1858.35,1149.93
2017-03-27,1.0,1.0,1.0,1.0,2000.0,0.0,0.0,1.0,1.0,1.0,585.2,1982.05,1222.18
2017-03-24,1.0,1.0,1.0,1.0,119.0,0.0,0.0,1.0,1.0,1.0,393.0,1783.15,1158.88
2017-03-23,1.0,1.0,1.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1250.4,1926.05,1172.77
2017-03-22,1.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1248.0,1924.15,1198.87
2017-03-21,1.0,1.0,1.0,1.0,776.0,0.0,0.0,1.0,1.0,1.0,3286.3,1963.25,1207.07
2017-03-20,1.0,1.0,1.0,1.0,1039.0,0.0,0.0,1.0,1.0,1.0,3378.9,1896.25,1250.67
2017-03-17,1.0,1.0,1.0,1.0,4406.0,0.0,0.0,1.0,1.0,1.0,3173.3,1825.65,1252.32
2017-03-16,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,2601.7,1406.25,1079.47
2017-03-15,1.0,1.0,1.0,1.0,10202.5,0.0,0.0,1.0,1.0,1.0,2600.3,1406.55,1121.57
2017-03-14,1.0,1.0,1.0,1.0,1239.0,0.0,0.0,1.0,1.0,1.0,640.2,441.5,613.85
2017-03-13,1.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,413.6,462.3,552.05
2017-03-10,1.0,1.0,1.0,1.0,1548.0,0.0,0.0,1.0,1.0,1.0,478.0,534.6,557.55
2017-03-09,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,210.8,419.5,482.6
2017-03-08,1.0,1.0,1.0,1.0,402.0,0.0,0.0,1.0,1.0,1.0,212.8,473.6,483.5
