date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,11.15,11.19,10.97,10.86,318585.28,-0.18,-1.61,11.108,11.07,10.978,328377.16,290370.51,215836.04,1.12
2017-03-30,11.06,11.45,11.15,11.06,499826.72,0.03,0.27,11.17,11.06,10.975,345439.29,273785.82,210858.99,1.76
2017-03-29,11.1,11.26,11.12,11.03,229948.88,0.04,0.36,11.148,11.044,10.962,283595.06,241362.4,198472.11,0.81
2017-03-28,11.23,11.25,11.08,11.06,197493.81,-0.14,-1.25,11.148,11.022,10.96,316770.64,228612.89,194886.01,0.7
2017-03-27,11.3,11.47,11.22,11.19,396031.09,-0.06,-0.53,11.112,11.006,10.963,309729.51,230454.35,192449.66,1.4
2017-03-24,11.02,11.33,11.28,10.98,403895.97,0.24,2.17,11.032,10.973,10.955,252363.86,209383.98,181718.16,1.42
2017-03-23,11.15,11.16,11.04,10.93,190605.53,-0.08,-0.72,10.95,10.918,10.949,202132.35,178130.51,169916.82,0.67
2017-03-22,10.86,11.15,11.12,10.82,395826.78,0.22,2.02,10.94,10.893,10.957,199129.73,173889.35,173146.68,1.4
2017-03-21,10.8,10.99,10.9,10.79,162288.17,0.08,0.74,10.896,10.867,10.969,140455.15,145488.02,172629.75,0.57
2017-03-20,10.87,10.92,10.82,10.78,109202.83,-0.05,-0.46,10.9,10.87,10.984,151179.19,139033.28,184191.38,0.39
2017-03-17,10.99,11.02,10.87,10.82,152738.42,-0.12,-1.09,10.914,10.885,11.004,166404.1,141301.57,201798.4,0.54
2017-03-16,10.87,11.09,10.99,10.85,175592.47,0.09,0.83,10.886,10.889,11.002,154128.68,147932.16,201772.15,0.62
2017-03-15,10.9,10.91,10.9,10.81,102453.88,-0.02,-0.18,10.846,10.879,10.998,148648.97,155581.83,201180.47,0.36
2017-03-14,10.88,11.0,10.92,10.85,215908.33,0.03,0.28,10.838,10.897,10.993,150520.88,161159.12,204685.29,0.76
2017-03-13,10.74,10.9,10.89,10.65,185327.41,0.16,1.49,10.84,10.919,10.991,126887.38,154444.97,202706.57,0.65
2017-03-10,10.77,10.82,10.73,10.72,91361.31,-0.06,-0.56,10.856,10.936,10.994,116199.03,154052.35,207438.66,0.32
2017-03-09,10.85,10.87,10.79,10.72,148193.91,-0.07,-0.65,10.892,10.98,10.999,141735.63,161703.12,215217.35,0.52
2017-03-08,10.91,10.93,10.86,10.85,111813.45,-0.07,-0.64,10.912,11.02,11.0,162514.69,172404.0,224535.98,0.39
2017-03-07,10.97,10.98,10.93,10.9,97740.8,-0.04,-0.36,10.956,11.071,10.986,171797.35,199771.49,224411.75,0.34
2017-03-06,10.87,11.05,10.97,10.85,131885.7,0.06,0.55,10.998,11.098,10.968,182002.56,229349.48,223884.32,0.47
2017-03-03,10.86,11.01,10.91,10.82,219044.31,0.02,0.18,11.016,11.123,10.948,191905.66,262295.24,221763.1,0.77
2017-03-02,11.12,11.12,10.89,10.88,252089.2,-0.19,-1.72,11.068,11.115,10.929,181670.61,255612.15,216120.38,0.89
2017-03-01,11.13,11.17,11.08,11.07,158226.75,-0.06,-0.54,11.128,11.116,10.915,182293.31,246779.11,210024.23,0.56
2017-02-28,11.05,11.16,11.14,11.04,148766.83,0.08,0.72,11.186,11.088,10.887,227745.62,248211.47,207483.48,0.52
2017-02-27,11.12,11.22,11.06,11.02,181401.23,-0.11,-0.98,11.198,11.063,10.854,276696.4,250968.17,205179.05,0.64
2017-02-24,11.21,11.21,11.17,11.09,167869.06,-0.02,-0.18,11.23,11.051,10.826,332684.82,260824.97,202495.6,0.59
2017-02-23,11.33,11.33,11.19,11.15,255202.66,-0.18,-1.58,11.162,11.017,10.791,329553.68,268731.57,199283.86,0.9
2017-02-22,11.23,11.47,11.37,11.16,385488.31,0.17,1.52,11.104,10.979,10.751,311264.91,276667.97,191988.52,1.36
2017-02-21,11.24,11.35,11.2,11.17,393520.75,-0.02,-0.18,10.99,10.9,10.707,268677.31,249052.02,176812.56,1.39
