date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-31,0.9,0.9,0.9,0.88,71.0,0.0,0.0,0.912,0.916,0.915,180.8,309.4,331.47
2017-03-30,0.91,0.91,0.9,0.89,797.0,-0.02,-2.17,0.916,0.918,0.916,427.2,328.1,330.77
2017-03-29,0.92,0.92,0.92,0.91,12.0,0.0,0.0,0.92,0.92,0.917,340.8,316.6,291.12
2017-03-28,0.91,0.92,0.92,0.91,2.0,0.0,0.0,0.92,0.92,0.917,432.8,320.6,332.32
2017-03-27,0.91,0.92,0.92,0.91,22.0,0.0,0.0,0.92,0.921,0.916,434.0,351.7,335.52
2017-03-24,0.92,0.92,0.92,0.92,1303.0,0.0,0.0,0.92,0.921,0.915,438.0,401.51,344.82
2017-03-23,0.92,0.92,0.92,0.91,365.0,0.0,0.0,0.92,0.918,0.915,229.0,365.11,296.62
2017-03-22,0.9,0.92,0.92,0.9,472.0,0.0,0.0,0.92,0.916,0.915,292.4,334.22,280.22
2017-03-21,0.9,0.92,0.92,0.9,8.0,0.0,0.0,0.92,0.916,0.915,208.4,312.52,262.57
2017-03-20,0.91,0.92,0.92,0.9,42.0,0.0,0.0,0.922,0.916,0.914,269.4,355.93,265.67
2017-03-17,0.91,0.92,0.92,0.91,258.0,0.0,0.0,0.922,0.914,0.913,365.01,353.53,266.42
2017-03-16,0.91,0.92,0.92,0.88,682.0,0.0,0.0,0.916,0.914,0.914,501.22,333.43,259.67
2017-03-15,0.93,0.93,0.92,0.9,52.0,-0.01,-1.07,0.912,0.914,0.914,376.04,265.63,237.17
2017-03-14,0.91,0.94,0.93,0.91,313.0,0.01,1.09,0.912,0.913,0.915,416.65,344.03,239.12
2017-03-13,0.93,0.93,0.92,0.9,520.06,0.03,3.37,0.91,0.91,0.915,442.46,319.33,224.67
2017-03-10,0.9,0.93,0.89,0.89,939.06,-0.01,-1.11,0.906,0.909,0.915,342.05,288.12,209.81
2017-03-09,0.92,0.94,0.9,0.9,56.06,-0.02,-2.17,0.912,0.912,0.918,165.64,228.12,173.86
2017-03-08,0.92,0.92,0.92,0.9,255.06,0.0,0.0,0.916,0.913,0.921,155.22,226.21,178.71
2017-03-07,0.92,0.92,0.92,0.91,442.06,0.02,2.22,0.914,0.913,0.921,271.41,212.61,169.95
2017-03-06,0.92,0.92,0.9,0.9,18.0,-0.02,-2.17,0.91,0.911,0.919,196.2,175.4,156.65
2017-03-03,0.92,0.92,0.92,0.9,57.0,0.0,0.0,0.912,0.912,0.918,234.2,179.3,159.0
2017-03-02,0.92,0.92,0.92,0.92,4.0,0.01,1.1,0.912,0.913,0.917,290.6,185.9,157.65
2017-03-01,0.9,0.92,0.91,0.9,836.0,0.01,1.11,0.91,0.914,0.915,297.2,208.7,159.1
2017-02-28,0.91,0.92,0.9,0.9,66.0,-0.01,-1.1,0.912,0.917,0.913,153.8,134.2,120.5
2017-02-27,0.9,0.91,0.91,0.9,208.0,-0.01,-1.09,0.912,0.919,0.913,154.6,130.0,120.25
2017-02-24,0.92,0.92,0.92,0.9,339.0,0.01,1.1,0.912,0.921,0.912,124.4,131.5,120.15
2017-02-23,0.9,0.93,0.91,0.9,37.0,-0.01,-1.09,0.914,0.924,0.912,81.2,119.6,103.95
2017-02-22,0.91,0.92,0.92,0.91,119.0,0.02,2.22,0.918,0.928,0.912,120.2,131.2,103.0
2017-02-21,0.91,0.91,0.9,0.9,70.0,-0.01,-1.1,0.922,0.928,0.912,114.6,127.3,98.25
2017-02-20,0.9,0.92,0.91,0.9,57.0,-0.02,-2.15,0.926,0.927,0.912,105.4,137.9,98.4
2017-02-16,0.91,0.93,0.93,0.91,123.0,0.0,0.0,0.93,0.924,0.912,138.6,138.7,100.0
2017-02-15,0.93,0.93,0.93,0.91,232.0,-0.01,-1.06,0.934,0.921,0.91,158.0,129.4,93.9
2017-02-14,0.93,0.94,0.94,0.91,91.0,0.02,2.17,0.938,0.915,0.909,142.2,109.5,85.05
2017-02-13,0.94,0.94,0.92,0.92,24.0,-0.01,-1.07,0.934,0.909,0.907,140.0,106.8,80.55
2017-02-10,0.94,0.94,0.93,0.93,223.0,-0.02,-2.1,0.928,0.907,0.907,170.4,110.5,79.6
2017-02-09,0.95,0.96,0.95,0.88,220.0,0.0,0.0,0.918,0.902,0.906,138.8,108.8,74.35
2017-02-08,0.92,0.95,0.95,0.89,153.0,0.03,3.26,0.908,0.899,0.904,100.8,88.3,65.1
2017-02-07,0.89,0.92,0.92,0.88,80.0,0.03,3.37,0.892,0.896,0.903,76.8,74.8,108.4
2017-02-06,0.88,0.89,0.89,0.87,176.0,0.01,1.14,0.884,0.895,0.905,73.6,69.2,107.95
2017-02-03,0.86,0.88,0.88,0.86,65.0,-0.02,-2.22,0.886,0.896,0.907,50.6,58.9,104.5
2017-01-26,0.88,0.9,0.9,0.88,30.0,0.03,3.45,0.886,0.899,0.909,78.8,61.3,117.8
2017-01-25,0.88,0.88,0.87,0.87,33.0,-0.01,-1.14,0.89,0.899,0.911,75.8,58.4,141.3
2017-01-24,0.93,0.93,0.88,0.88,64.0,-0.02,-2.22,0.9,0.902,0.915,72.8,60.6,147.1
2017-01-23,0.89,0.9,0.9,0.87,61.0,0.02,2.27,0.906,0.905,0.919,64.8,54.3,149.6
2017-01-20,0.86,0.92,0.88,0.86,206.0,-0.04,-4.35,0.906,0.906,0.921,67.2,48.7,148.5
2017-01-19,0.88,0.92,0.92,0.88,15.0,0.0,0.0,0.912,0.909,0.922,43.8,39.9,138.3
2017-01-18,0.93,0.93,0.92,0.87,18.0,0.01,1.1,0.908,0.909,0.922,41.0,41.9,138.25
2017-01-17,0.87,0.93,0.91,0.87,24.0,0.01,1.11,0.904,0.91,0.922,48.4,142.0,139.4
2017-01-16,0.89,0.94,0.9,0.89,73.0,-0.01,-1.1,0.904,0.914,0.925,43.8,146.7,167.3
2017-01-13,0.89,0.91,0.91,0.89,89.0,0.01,1.11,0.906,0.917,0.928,30.2,150.1,169.3
2017-01-12,0.9,0.9,0.9,0.9,1.0,0.0,0.0,0.906,0.918,0.929,36.0,174.3,191.4
2017-01-11,0.91,0.91,0.9,0.9,55.0,-0.01,-1.1,0.91,0.922,0.93,42.8,224.2,210.25
2017-01-10,0.91,0.91,0.91,0.91,1.0,0.0,0.0,0.916,0.928,0.933,235.6,233.6,210.9
2017-01-09,0.91,0.91,0.91,0.91,5.0,0.0,0.0,0.924,0.933,0.936,249.6,244.9,227.4
2017-01-06,0.92,0.92,0.91,0.91,118.0,-0.01,-1.09,0.928,0.935,0.94,270.0,248.3,245.15
2017-01-05,0.94,0.94,0.92,0.91,35.0,-0.01,-1.07,0.93,0.934,0.943,312.6,236.7,241.6
2017-01-04,0.93,0.94,0.93,0.9,1019.0,-0.02,-2.1,0.934,0.935,0.946,405.6,234.6,246.85
2017-01-03,0.9,0.96,0.95,0.9,71.0,0.02,2.15,0.94,0.934,0.949,231.6,136.8,234.15
2016-12-30,0.92,0.93,0.93,0.9,107.0,0.01,1.09,0.942,0.935,0.951,240.19,187.9,233.25
2016-12-29,0.89,0.93,0.92,0.89,331.0,-0.02,-2.13,0.942,0.939,0.954,226.59,188.5,248.45
2016-12-28,0.91,0.94,0.94,0.88,500.0,-0.02,-2.08,0.938,0.939,0.958,160.79,208.5,256.1
2016-12-27,0.9,0.96,0.96,0.9,149.0,0.0,0.0,0.936,0.937,0.96,63.59,196.3,257.2
2016-12-26,0.93,0.97,0.96,0.89,113.96,0.03,3.23,0.928,0.938,0.961,41.99,188.2,252.9
2016-12-23,0.9,0.94,0.93,0.9,39.0,0.03,3.33,0.928,0.939,0.962,135.6,209.9,250.15
2016-12-22,0.9,0.9,0.9,0.9,2.0,-0.03,-3.23,0.936,0.944,0.965,150.4,242.0,263.7
2016-12-20,0.92,0.93,0.93,0.92,14.0,0.01,1.09,0.94,0.952,0.969,256.2,246.5,279.75
2016-12-16,0.96,0.96,0.92,0.92,41.0,-0.04,-4.17,0.938,0.957,0.971,329.0,259.1,316.75
2016-12-15,0.91,0.96,0.96,0.91,582.0,-0.01,-1.03,0.948,0.964,0.975,334.4,331.5,375.65
2016-12-14,0.88,0.97,0.97,0.88,113.0,0.05,5.43,0.95,0.967,0.976,284.2,278.6,348.7
2016-12-13,0.93,0.93,0.92,0.92,531.0,0.0,0.0,0.952,0.969,0.977,333.6,308.4,343.5
2016-12-12,0.96,0.96,0.92,0.92,378.0,-0.05,-5.16,0.964,0.976,0.98,236.8,303.7,318.65
2016-12-09,0.96,0.98,0.97,0.96,68.0,0.0,0.0,0.976,0.982,0.983,189.2,318.1,302.45
2016-12-08,0.97,0.98,0.97,0.97,331.0,-0.01,-1.02,0.98,0.983,0.983,328.6,317.6,340.16
2016-12-07,0.96,0.98,0.98,0.96,360.0,0.0,0.0,0.984,0.984,0.983,273.0,290.4,336.56
2016-12-06,0.96,0.98,0.98,0.96,47.0,0.0,0.0,0.986,0.985,0.983,283.2,285.4,332.41
2016-12-05,0.96,0.98,0.98,0.96,140.0,-0.01,-1.01,0.988,0.985,0.983,370.6,313.0,385.41
2016-12-02,0.99,0.99,0.99,0.98,765.0,0.0,0.0,0.988,0.985,0.983,447.0,374.4,390.01
2016-12-01,0.99,0.99,0.99,0.99,53.0,0.0,0.0,0.986,0.986,0.984,306.6,419.8,382.67
2016-11-30,0.98,0.99,0.99,0.98,411.0,0.0,0.0,0.984,0.985,0.983,307.8,418.8,395.82
2016-11-29,0.99,0.99,0.99,0.97,484.0,0.01,1.02,0.984,0.984,0.983,287.6,378.6,377.02
2016-11-28,0.99,0.99,0.98,0.98,522.0,0.0,0.0,0.982,0.983,0.983,255.4,333.6,371.82
2016-11-25,0.98,0.98,0.98,0.98,63.0,0.0,0.0,0.982,0.983,0.983,301.8,286.8,371.72
2016-11-24,0.98,0.98,0.98,0.97,59.0,-0.01,-1.01,0.986,0.982,0.984,533.0,362.72,388.87
2016-11-23,0.98,0.99,0.99,0.97,310.0,0.01,1.02,0.986,0.982,0.985,529.8,382.72,389.87
2016-11-22,0.97,0.98,0.98,0.97,323.0,0.0,0.0,0.984,0.981,0.986,469.6,379.42,386.87
2016-11-21,0.99,0.99,0.98,0.98,754.0,-0.02,-2.0,0.984,0.981,0.987,411.8,457.82,381.77
2016-11-18,0.97,1.0,1.0,0.97,1219.0,0.02,2.04,0.984,0.981,0.991,271.8,405.62,351.93
2016-11-17,0.98,0.98,0.98,0.96,43.0,0.0,0.0,0.978,0.981,0.99,192.44,345.54,297.28
2016-11-16,0.98,0.98,0.98,0.98,9.0,0.0,0.0,0.978,0.981,0.991,235.64,372.84,296.98
2016-11-15,0.98,0.98,0.98,0.98,34.0,0.0,0.0,0.978,0.982,0.991,289.24,375.44,297.48
2016-11-14,0.98,0.99,0.98,0.98,54.0,0.01,1.03,0.978,0.982,0.991,503.84,410.04,299.13
2016-11-11,0.98,1.0,0.97,0.97,822.2,-0.01,-1.02,0.978,0.984,0.992,539.44,456.64,298.08
2016-11-10,0.97,0.98,0.98,0.97,259.0,0.0,0.0,0.984,0.987,0.994,498.64,415.02,265.22
2016-11-09,0.98,0.98,0.98,0.97,277.0,0.0,0.0,0.984,0.989,0.994,510.04,397.02,275.07
2016-11-08,0.97,0.98,0.98,0.97,1107.0,0.0,0.0,0.985,0.991,0.994,461.64,394.32,327.27
2016-11-07,1.0,1.0,0.98,0.97,232.0,-0.02,-2.0,0.987,0.994,0.997,316.24,305.73,272.37
2016-11-04,0.99,1.0,1.0,0.97,618.2,0.02,2.04,0.989,1.0,0.996,373.84,298.23,261.22
2016-11-02,0.98,0.98,0.98,0.98,316.0,-0.01,-1.01,0.989,0.999,0.995,331.4,249.01,267.06
2016-10-28,0.991,0.992,0.985,0.984,35.0,-0.004,-0.4,0.993,1.0,0.994,284.0,221.11,251.41
2016-10-27,0.991,0.991,0.989,0.984,380.0,-0.003,-0.3,0.997,1.001,0.995,327.0,219.51,265.66
2016-10-26,0.998,0.998,0.992,0.991,520.0,-0.007,-0.7,1.001,1.0,0.996,295.21,188.21,247.3
2016-10-25,1.0,1.003,0.999,0.993,406.0,-0.001,-0.1,1.011,1.001,0.997,222.62,139.51,225.11
2016-10-24,0.997,1.002,1.0,0.997,79.0,-0.007,-0.69,1.01,1.001,0.996,166.62,115.41,280.01
2016-10-21,0.997,1.007,1.007,0.995,250.0,0.001,0.1,1.008,1.0,0.996,158.22,153.11,293.71
2016-10-20,0.991,1.006,1.006,0.991,221.05,-0.036,-3.46,1.005,0.997,0.995,112.02,260.21,281.71
2016-10-19,0.998,1.052,1.042,0.981,157.05,0.049,4.93,1.0,0.999,0.995,81.21,239.01,273.46
2016-10-18,0.984,0.993,0.993,0.984,126.0,0.003,0.3,0.991,0.992,0.993,56.4,224.2,268.36
2016-10-17,0.986,0.995,0.99,0.982,37.0,-0.003,-0.3,0.991,0.99,0.994,64.2,285.1,278.61
2016-10-14,0.994,0.994,0.993,0.991,19.0,0.011,1.12,0.993,0.988,0.995,148.0,281.7,292.56
2016-10-13,0.99,1.001,0.982,0.982,67.0,-0.015,-1.5,0.99,0.989,0.996,408.4,311.8,297.0
2016-10-12,0.981,1.002,0.997,0.981,33.0,0.002,0.2,0.998,0.991,0.997,396.8,306.4,296.2
2016-10-11,0.99,1.024,0.995,0.99,165.0,-0.004,-0.4,0.993,0.992,0.998,392.0,310.7,295.35
2016-10-10,0.994,1.01,0.999,0.994,456.0,0.023,2.36,0.988,0.992,0.998,506.0,444.61,308.7
2016-09-30,0.971,0.999,0.976,0.971,1321.0,-0.049,-4.78,0.982,0.991,0.998,415.4,434.31,285.95
2016-09-29,0.99,1.025,1.025,0.989,9.0,0.056,5.78,0.988,0.994,1.0,215.2,303.21,220.05
2016-09-28,0.969,0.969,0.969,0.969,9.0,-0.003,-0.31,0.984,0.991,0.999,215.99,307.91,221.2
2016-09-27,0.97,0.972,0.972,0.951,735.0,0.002,0.21,0.991,0.995,1.001,229.41,312.51,229.15
2016-09-23,0.97,0.97,0.97,0.97,3.0,-0.034,-3.39,0.997,0.998,1.003,383.22,272.11,193.55
2016-09-22,1.004,1.004,1.004,1.003,320.0,0.001,0.1,0.999,1.002,1.005,453.22,303.41,202.5
2016-09-21,1.001,1.003,1.003,0.995,12.96,-0.005,-0.5,0.999,1.004,1.006,391.22,282.21,190.65
2016-09-20,0.995,1.008,1.008,0.995,76.07,0.01,1.0,0.999,1.004,1.006,399.83,286.01,214.75
2016-09-19,1.002,1.002,0.998,0.989,1504.07,0.014,1.42,0.998,1.004,1.007,395.61,280.0,223.55
2016-09-14,0.981,0.987,0.984,0.981,353.0,-0.018,-1.8,0.999,1.004,1.007,161.0,172.8,158.4
2016-09-13,1.002,1.002,1.002,1.002,10.0,0.001,0.1,1.005,1.006,1.009,153.6,137.6,161.65
2016-09-12,0.981,1.001,1.001,0.981,56.0,-0.004,-0.4,1.008,1.006,1.01,173.19,136.9,688.91
