date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,9.15,9.32,9.19,9.07,226642.95,0.24,2.68,9.184,9.218,9.216,216018.85,218691.6,286821.39,3.6
2017-03-30,9.27,9.32,8.95,8.92,248429.56,-0.37,-3.97,9.216,9.232,9.183,213456.02,235497.09,279729.18,3.95
2017-03-29,9.18,9.42,9.32,9.08,285443.59,0.13,1.42,9.26,9.293,9.168,206557.52,251003.45,273067.52,4.53
2017-03-28,9.28,9.34,9.19,9.13,133628.0,-0.08,-0.86,9.264,9.289,9.131,203009.6,245109.26,262025.06,2.12
2017-03-27,9.41,9.54,9.27,9.22,185950.16,-0.08,-0.86,9.262,9.31,9.101,210129.28,266360.85,258194.15,2.95
2017-03-24,9.14,9.35,9.35,9.14,213828.78,0.18,1.96,9.252,9.304,9.064,221364.35,270631.72,253705.8,3.4
2017-03-23,9.3,9.32,9.17,9.03,213937.05,-0.17,-1.82,9.248,9.279,9.036,257538.16,283097.93,249043.21,3.4
2017-03-22,9.12,9.44,9.34,9.08,267704.03,0.16,1.74,9.326,9.282,9.011,295449.39,303563.08,245116.02,4.25
2017-03-21,9.21,9.26,9.18,9.08,169226.38,-0.04,-0.43,9.314,9.252,8.986,287208.91,315978.66,241989.28,2.69
2017-03-20,9.35,9.45,9.22,9.12,242125.52,-0.11,-1.18,9.358,9.263,8.962,322592.41,368715.16,240345.03,3.85
2017-03-17,9.59,9.78,9.33,9.27,394697.84,-0.23,-2.41,9.356,9.214,8.927,319899.09,354951.17,233411.85,6.27
2017-03-16,9.26,9.6,9.56,9.25,403493.19,0.28,3.02,9.31,9.134,8.882,308657.7,323961.27,217399.77,6.41
2017-03-15,9.4,9.53,9.28,9.21,226501.64,-0.12,-1.28,9.238,9.042,8.83,311676.78,295131.59,201538.44,3.6
2017-03-14,9.16,9.41,9.4,9.08,346143.88,0.19,2.06,9.19,8.973,8.787,344748.41,278940.86,194366.13,5.5
2017-03-13,9.1,9.35,9.21,9.06,228658.92,0.11,1.21,9.168,8.892,8.742,414837.91,250027.46,181479.02,3.63
2017-03-10,9.11,9.43,9.1,9.08,338490.88,-0.1,-1.09,9.072,8.824,8.706,390003.25,236779.87,175211.73,5.38
2017-03-09,9.0,9.37,9.2,8.94,418588.56,0.16,1.77,8.958,8.792,8.68,339264.83,214988.49,164661.52,6.65
2017-03-08,9.01,9.13,9.04,8.9,391859.81,-0.25,-2.69,8.846,8.74,8.645,278586.4,186668.95,147670.19,6.23
2017-03-07,9.16,9.6,9.29,9.01,696591.38,0.56,6.42,8.756,8.719,8.617,213133.3,167999.9,133260.59,11.07
2017-03-06,8.48,8.74,8.73,8.48,104485.6,0.2,2.35,8.616,8.661,8.569,85217.01,111974.91,101893.25,1.66
2017-03-03,8.55,8.59,8.53,8.45,84798.81,-0.11,-1.27,8.576,8.64,8.548,83556.5,111872.52,99482.04,1.35
2017-03-02,8.64,8.78,8.64,8.61,115196.4,0.05,0.58,8.626,8.629,8.53,90712.15,110838.27,96618.6,1.83
2017-03-01,8.64,8.68,8.59,8.58,64594.32,0.0,0.0,8.634,8.617,8.509,94751.51,107945.28,90858.98,1.03
2017-02-28,8.58,8.65,8.59,8.53,57009.92,0.06,0.7,8.682,8.601,8.49,122866.5,109791.41,89471.39,0.91
2017-02-27,8.71,8.74,8.53,8.51,96183.06,-0.25,-2.85,8.706,8.591,8.47,138732.8,112930.59,88355.88,1.53
2017-02-24,8.64,8.8,8.78,8.56,120577.04,0.1,1.15,8.704,8.588,8.455,140188.54,113643.58,86812.15,1.92
2017-02-23,8.8,8.86,8.68,8.58,135393.19,-0.15,-1.7,8.632,8.568,8.431,130964.4,114334.55,86647.73,2.15
2017-02-22,8.65,8.88,8.83,8.62,205169.27,0.12,1.38,8.6,8.55,8.397,121139.06,108671.42,82927.66,3.26
2017-02-21,8.52,8.85,8.71,8.44,136341.44,0.19,2.23,8.52,8.515,8.35,96716.32,98521.27,77822.84,2.17
2017-02-20,8.39,8.58,8.52,8.38,103461.75,0.1,1.19,8.476,8.477,8.304,87128.37,91811.6,73843.31,1.64
2017-02-17,8.51,8.55,8.42,8.41,74456.34,-0.1,-1.17,8.472,8.456,8.274,87098.62,87091.56,72741.3,1.18
2017-02-16,8.42,8.57,8.52,8.41,86266.5,0.09,1.07,8.504,8.43,8.25,97704.69,82398.93,75042.65,1.37
2017-02-15,8.46,8.57,8.43,8.39,83055.59,-0.06,-0.71,8.5,8.4,8.228,96203.79,73772.68,79510.97,1.32
2017-02-14,8.51,8.54,8.49,8.39,88401.69,-0.01,-0.12,8.51,8.378,8.228,100326.22,69151.37,85870.05,1.4
2017-02-13,8.58,8.58,8.5,8.41,103312.97,-0.08,-0.93,8.478,8.349,8.249,96494.82,63781.17,84649.1,1.64
2017-02-10,8.52,8.71,8.58,8.45,127486.72,0.08,0.94,8.44,8.321,8.276,87084.51,59980.71,82627.62,2.03
2017-02-09,8.48,8.53,8.5,8.43,78761.97,0.02,0.24,8.356,8.293,8.297,67093.17,58960.92,78662.82,1.25
2017-02-08,8.32,8.55,8.48,8.2,103667.77,0.15,1.8,8.3,8.243,8.32,51341.58,57183.9,78889.12,1.65
2017-02-07,8.29,8.41,8.33,8.24,69244.66,0.02,0.24,8.246,8.185,8.35,37976.52,57124.41,77456.52,1.1
2017-02-06,8.15,8.34,8.31,8.15,56261.42,0.15,1.84,8.22,8.13,8.39,31067.52,55875.02,77248.44,0.89
2017-02-03,8.24,8.26,8.16,8.13,27530.05,-0.05,-0.61,8.202,8.092,8.427,32876.92,58391.03,77017.35,0.44
2017-02-02,8.21,8.22,8.22,8.21,4.0,0.01,0.12,8.23,8.07,8.466,50828.67,67686.37,77500.72,0.0
2017-01-26,8.2,8.26,8.21,8.17,36842.45,0.01,0.12,8.186,8.056,8.5,63026.22,85249.26,79404.99,0.59
2017-01-25,8.25,8.25,8.2,8.16,34699.66,-0.02,-0.24,8.124,8.077,8.536,76272.3,102588.73,79426.57,0.55
2017-01-24,8.29,8.33,8.22,8.14,65308.45,-0.08,-0.96,8.04,8.148,8.574,80682.53,105517.03,80059.06,1.04
2017-01-23,8.06,8.67,8.3,8.03,117288.77,0.3,3.75,7.982,8.231,8.608,83905.14,105274.53,81445.84,1.86
2017-01-20,7.89,8.07,8.0,7.82,60991.79,0.1,1.27,7.91,8.301,8.643,84544.06,98364.73,78055.71,0.97
2017-01-19,7.88,8.05,7.9,7.83,103072.85,0.12,1.54,7.926,8.397,8.697,107472.29,100594.34,77371.28,1.64
2017-01-18,7.86,7.93,7.78,7.76,56750.79,-0.15,-1.89,8.03,8.515,8.754,128905.15,97788.62,75835.67,0.9
2017-01-17,7.88,7.97,7.93,7.62,81421.5,-0.01,-0.13,8.256,8.649,8.814,130351.53,98621.86,76567.91,1.29
2017-01-16,8.06,8.18,7.94,7.45,120483.39,-0.14,-1.73,8.48,8.761,8.872,126643.92,95643.66,74653.25,1.91
2017-01-13,8.43,8.47,8.08,8.0,175632.91,-0.34,-4.04,8.692,8.862,8.928,112185.39,87315.08,71276.46,2.79
2017-01-12,8.88,8.9,8.42,8.38,210237.16,-0.49,-5.5,8.868,8.943,8.974,93716.4,73560.73,65751.28,3.34
2017-01-11,9.02,9.09,8.91,8.9,63982.69,-0.14,-1.55,9.0,8.994,9.0,66672.1,56264.42,58327.69,1.02
2017-01-10,8.99,9.06,9.05,8.95,62883.43,0.05,0.56,9.042,9.0,9.006,66892.18,54601.09,58314.08,1.0
2017-01-09,8.97,9.04,9.0,8.89,48190.77,0.04,0.45,9.042,8.985,9.004,64643.41,57617.16,63217.41,0.77
2017-01-06,9.06,9.09,8.96,8.92,83287.94,-0.12,-1.32,9.032,8.985,9.02,62444.77,57746.69,64926.71,1.32
2017-01-05,9.12,9.16,9.08,9.06,75015.65,-0.04,-0.44,9.018,8.997,9.044,53405.07,54148.22,63827.09,1.19
2017-01-04,9.02,9.16,9.12,9.01,65083.12,0.07,0.77,8.988,8.992,9.063,45856.74,53882.72,63881.37,1.03
2017-01-03,8.96,9.08,9.05,8.91,51639.56,0.1,1.12,8.958,8.979,9.075,42310.0,54513.97,63940.6,0.82
2016-12-30,8.92,8.97,8.95,8.85,37197.58,0.06,0.68,8.928,8.983,9.092,50590.91,53662.84,66487.02,0.59
2016-12-29,8.9,8.99,8.89,8.84,38089.42,-0.04,-0.45,8.938,8.994,9.124,53048.61,55237.85,70870.31,0.61
2016-12-28,8.94,9.03,8.93,8.92,37274.01,-0.04,-0.45,8.976,9.005,9.173,54891.38,57941.83,72887.9,0.59
2016-12-27,8.86,9.0,8.97,8.86,47349.45,0.07,0.79,8.996,9.005,9.218,61908.7,60390.97,76054.02,0.75
2016-12-26,8.94,8.95,8.9,8.61,93044.1,-0.1,-1.11,9.0,9.012,9.262,66717.94,62027.07,81095.04,1.48
2016-12-23,9.09,9.09,9.0,8.91,49486.06,-0.08,-0.88,9.038,9.022,9.317,56734.77,68817.67,82839.17,0.79
2016-12-22,9.06,9.1,9.08,9.02,47303.27,0.05,0.55,9.05,9.054,9.369,57427.08,72106.72,88024.23,0.75
2016-12-21,9.0,9.13,9.03,9.0,72360.63,0.04,0.45,9.034,9.09,9.417,60992.29,73505.95,94131.95,1.15
2016-12-20,9.1,9.11,8.99,8.9,71395.63,-0.1,-1.1,9.014,9.134,9.476,58873.23,73880.02,99957.09,1.13
2016-12-19,9.2,9.2,9.09,9.05,43128.27,0.03,0.33,9.024,9.17,9.542,57336.2,73367.23,108591.66,0.69
2016-12-16,9.0,9.1,9.06,8.95,52947.62,0.06,0.67,9.006,9.2,9.602,80900.56,79311.2,128001.5,0.84
2016-12-15,8.9,9.11,9.0,8.87,65129.29,0.07,0.78,9.058,9.254,9.649,86786.36,86502.77,147962.66,1.03
2016-12-14,9.07,9.07,8.93,8.88,61765.36,-0.11,-1.22,9.146,9.341,9.687,86019.62,87833.96,151992.33,0.98
2016-12-13,8.94,9.11,9.04,8.89,63710.44,0.04,0.44,9.254,9.43,9.737,88886.8,91717.07,159467.79,1.01
2016-12-12,9.33,9.35,9.0,8.83,160950.11,-0.32,-3.43,9.316,9.511,9.779,89398.27,100163.01,167909.86,2.56
2016-12-09,9.41,9.43,9.32,9.3,82376.61,-0.12,-1.27,9.394,9.611,9.832,77721.83,96860.67,176316.59,1.31
2016-12-08,9.45,9.55,9.44,9.43,61295.58,-0.03,-0.32,9.45,9.684,9.86,86219.18,103941.74,182426.73,0.97
2016-12-07,9.36,9.51,9.47,9.33,76101.25,0.12,1.28,9.536,9.744,9.874,89648.3,114757.94,186520.79,1.21
2016-12-06,9.41,9.48,9.35,9.33,66267.82,-0.04,-0.43,9.606,9.818,9.883,94547.34,126034.16,194712.39,1.05
2016-12-05,9.5,9.6,9.39,9.3,102567.87,-0.21,-2.19,9.706,9.914,9.909,110927.74,143816.08,203798.08,1.63
2016-12-02,9.87,9.91,9.6,9.55,124863.4,-0.27,-2.74,9.828,10.003,9.93,115999.51,176691.8,204948.74,1.98
2016-12-01,9.82,9.92,9.87,9.81,78441.16,0.05,0.51,9.918,10.043,9.944,121664.3,209422.55,209117.87,1.25
