date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,41.5,41.99,41.02,39.42,87611.7,0.99,2.47,39.708,39.186,37.792,52208.71,45974.63,37609.42,2.92
2017-03-30,39.12,40.2,40.03,38.51,56782.52,0.7,1.78,39.524,38.834,37.506,42028.17,41007.78,33913.75,1.89
2017-03-29,39.5,39.89,39.33,39.1,27901.84,-0.19,-0.48,39.364,38.626,37.279,39865.91,40981.67,32680.1,0.93
2017-03-28,38.75,39.79,39.52,38.75,37731.07,0.88,2.28,39.252,38.239,37.072,44900.01,40200.25,32877.21,1.26
2017-03-27,40.27,40.85,38.64,38.6,51016.43,-1.46,-3.64,38.9,37.897,36.836,42647.94,38351.82,32583.37,1.7
2017-03-24,39.0,40.25,40.1,39.0,36709.0,0.87,2.22,38.664,37.64,36.65,39740.55,35118.08,31412.19,1.22
2017-03-23,38.88,39.88,39.23,38.78,45971.23,0.46,1.19,38.144,37.208,36.391,39987.4,34159.04,32514.28,1.53
2017-03-22,37.83,39.29,38.77,37.47,53072.33,1.01,2.67,37.888,36.875,36.127,42097.43,32467.05,31639.2,1.77
2017-03-21,37.2,37.8,37.76,37.05,26470.69,0.3,0.8,37.226,36.631,35.858,35500.48,28952.94,30655.55,0.88
2017-03-20,37.43,37.5,37.46,36.62,36479.5,-0.04,-0.11,36.894,36.524,35.67,34055.71,29574.81,30194.12,1.22
2017-03-17,37.92,38.02,37.5,36.92,37943.24,-0.45,-1.19,36.616,36.398,35.493,30495.62,29244.22,29946.24,1.26
2017-03-16,35.55,38.49,37.95,35.45,56521.39,2.49,7.02,36.272,36.178,35.328,28330.69,26819.71,29577.18,1.88
2017-03-15,36.14,36.14,35.46,35.38,20087.57,-0.64,-1.77,35.862,35.931,35.113,22836.66,24378.52,27859.95,0.67
2017-03-14,35.92,36.28,36.1,35.85,19246.83,0.03,0.08,36.036,35.904,35.018,22405.41,25554.17,28345.89,0.64
2017-03-13,36.0,36.23,36.07,35.54,18679.06,0.29,0.81,36.154,35.774,34.885,25093.92,26814.93,27845.18,0.62
2017-03-10,35.91,36.1,35.78,35.5,27118.6,-0.12,-0.33,36.18,35.659,34.757,27992.82,27706.3,28124.39,0.9
2017-03-09,36.32,36.42,35.9,35.72,29051.26,-0.43,-1.18,36.084,35.573,34.645,25308.72,30869.52,28217.69,0.97
2017-03-08,36.6,36.74,36.33,36.16,17931.29,-0.36,-0.98,36.0,35.379,34.539,25920.38,30811.34,27387.59,0.6
2017-03-07,36.4,37.07,36.69,36.1,32689.38,0.49,1.35,35.772,35.085,34.412,28702.94,32358.16,27181.98,1.09
2017-03-06,35.4,36.5,36.2,35.3,33173.55,0.9,2.55,35.394,34.816,34.258,28535.94,30813.44,26864.48,1.1
2017-03-03,35.55,35.66,35.3,35.05,13698.12,-0.18,-0.51,35.138,34.587,34.136,27419.78,30648.26,26339.79,0.46
2017-03-02,35.35,35.78,35.48,35.19,32109.57,0.29,0.82,35.062,34.477,34.039,36430.33,32334.65,27377.99,1.07
2017-03-01,34.93,35.35,35.19,34.56,31844.07,0.39,1.12,34.758,34.294,33.93,35702.31,31341.37,25773.16,1.06
2017-02-28,34.88,35.16,34.8,34.4,31854.37,-0.12,-0.34,34.398,34.131,33.836,36013.38,31137.61,26545.0,1.06
2017-02-27,34.7,35.3,34.92,34.5,27592.76,0.0,0.0,34.238,33.996,33.702,33090.93,28875.43,26713.11,0.92
2017-02-24,34.07,35.39,34.92,34.05,58750.87,0.96,2.83,34.036,33.855,33.541,33876.75,28542.48,26910.2,1.96
2017-02-23,33.5,34.29,33.96,33.37,28469.46,0.57,1.71,33.892,33.717,33.407,28238.98,25565.85,25053.71,0.95
2017-02-22,34.01,34.11,33.39,33.2,33399.44,-0.61,-1.79,33.83,33.699,33.279,26980.44,23963.84,24968.41,1.11
2017-02-21,33.91,34.2,34.0,33.82,17242.14,0.09,0.27,33.864,33.738,33.126,26261.85,22005.81,24607.25,0.57
