date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,37.79,38.17,37.86,37.46,121013.7,0.13,0.34,37.768,37.542,36.46,134424.07,169292.18,163520.09,1.18
2017-03-30,37.62,37.95,37.73,37.05,115389.19,0.13,0.35,37.848,37.317,36.26,161606.99,168430.01,163717.83,1.12
2017-03-29,37.78,38.11,37.6,37.41,96622.13,-0.2,-0.53,37.882,37.172,36.04,177715.04,170465.92,165754.05,0.94
2017-03-28,38.1,38.44,37.8,37.21,146142.19,-0.05,-0.13,37.752,37.037,35.813,200956.55,176174.26,175374.4,1.42
2017-03-27,38.8,39.3,37.85,37.8,192953.16,-0.41,-1.07,37.552,36.881,35.596,199782.19,187663.04,181191.83,1.88
2017-03-24,37.91,39.28,38.26,37.76,256928.3,0.36,0.95,37.316,36.699,35.46,204160.28,200112.11,175135.03,2.5
2017-03-23,37.05,37.91,37.9,36.68,195929.41,0.95,2.57,36.786,36.317,35.299,175253.03,182497.66,166460.06,1.91
2017-03-22,37.21,37.75,36.95,36.88,212829.69,0.15,0.41,36.462,35.962,35.176,163216.81,170291.95,160897.88,2.07
2017-03-21,36.67,36.99,36.8,36.43,140270.38,0.13,0.35,36.322,35.752,35.118,151391.98,158593.46,156591.85,1.36
2017-03-20,35.5,36.68,36.67,35.5,214843.64,1.06,2.98,36.21,35.588,35.033,175543.88,162625.37,154138.47,2.09
2017-03-17,36.28,36.4,35.61,35.54,112392.02,-0.67,-1.85,36.082,35.378,34.957,196063.94,157748.0,149266.65,1.09
2017-03-16,36.4,36.66,36.28,35.9,135748.31,0.03,0.08,35.848,35.202,34.937,189742.29,159005.64,148203.31,1.32
2017-03-15,36.08,36.54,36.25,35.67,153705.53,0.01,0.03,35.462,34.908,34.884,177367.08,161042.17,146656.98,1.5
2017-03-14,36.15,36.82,36.24,35.66,261029.92,0.21,0.58,35.182,34.588,34.821,165794.95,174574.53,149171.1,2.54
2017-03-13,34.3,36.28,36.03,34.1,317443.91,1.59,4.62,34.966,34.311,34.76,149706.85,174720.62,145304.99,3.09
2017-03-10,34.2,34.64,34.44,34.05,80783.78,0.09,0.26,34.674,34.22,34.652,119432.07,150157.95,133988.83,0.79
2017-03-09,34.7,34.79,34.35,34.13,73872.27,-0.5,-1.44,34.556,34.28,34.619,128269.0,150422.45,133179.13,0.72
2017-03-08,35.1,35.1,34.85,34.5,95844.86,-0.31,-0.88,34.354,34.389,34.609,144717.26,151503.81,133458.82,0.93
2017-03-07,34.75,35.38,35.16,34.57,180589.41,0.59,1.71,33.994,34.484,34.578,183354.11,154590.23,133872.89,1.76
2017-03-06,33.99,34.7,34.57,33.7,166070.03,0.72,2.13,33.656,34.478,34.529,199734.39,145651.57,133067.69,1.62
2017-03-03,33.3,33.97,33.85,33.08,124968.42,0.51,1.53,33.766,34.536,34.455,180883.84,140785.29,128680.64,1.22
2017-03-02,32.93,33.9,33.34,32.93,156113.58,0.29,0.88,34.004,34.672,34.405,172575.91,137400.98,124887.38,1.52
2017-03-01,33.36,33.43,33.05,32.56,289029.12,-0.42,-1.25,34.424,34.859,34.541,158290.36,132271.8,117088.05,2.81
2017-02-28,35.0,35.0,33.47,33.29,262490.81,-1.65,-4.7,34.974,35.054,34.527,125826.35,123767.68,105222.71,2.55
2017-02-27,35.02,35.56,35.12,34.86,71817.25,0.08,0.23,35.3,35.209,34.492,91568.76,115889.37,94981.11,0.7
2017-02-24,35.3,35.66,35.04,34.86,83428.77,-0.4,-1.13,35.306,35.084,34.366,100686.75,117819.7,94748.53,0.81
2017-02-23,35.85,36.13,35.44,35.3,84685.86,-0.36,-1.01,35.34,34.957,34.254,102226.06,115935.81,93437.88,0.82
2017-02-22,35.2,35.87,35.8,34.86,126709.04,0.7,1.99,35.294,34.829,34.114,106253.23,115413.82,94572.72,1.23
2017-02-21,35.23,35.5,35.1,34.78,91202.86,-0.05,-0.14,35.134,34.671,33.949,121709.01,113155.56,92851.36,0.89
2017-02-20,35.3,35.39,35.15,34.78,117407.2,-0.06,-0.17,35.118,34.579,33.85,140209.98,120483.81,94200.92,1.14
2017-02-17,35.42,36.0,35.21,35.02,91125.32,0.0,0.0,34.862,34.374,33.733,134952.66,116575.98,95892.19,0.89
2017-02-16,34.85,35.23,35.21,34.6,104821.75,0.21,0.6,34.574,34.137,33.558,129645.57,112373.77,97382.68,1.02
2017-02-15,35.15,35.99,35.0,34.81,203987.94,-0.02,-0.06,34.364,34.222,33.393,124574.41,101904.3,95997.4,1.98
2017-02-14,34.2,35.26,35.02,34.2,183707.69,1.15,3.4,34.208,34.0,33.23,104602.1,86677.74,88935.9,1.79
2017-02-13,33.75,34.18,33.87,33.38,91120.6,0.1,0.3,34.04,33.774,33.065,100757.64,74072.86,84257.81,0.89
2017-02-10,34.25,34.33,33.77,33.76,64589.87,-0.39,-1.14,33.886,33.647,32.978,98199.3,71677.35,84699.29,0.63
2017-02-09,34.2,34.39,34.16,34.0,79465.96,-0.06,-0.17,33.7,33.55,32.909,95101.98,70939.94,87485.04,0.77
2017-02-08,34.0,34.31,34.22,33.71,104126.39,0.04,0.12,34.08,33.398,32.808,79234.19,73731.61,91110.96,1.01
2017-02-07,33.2,34.47,34.18,33.05,164485.38,1.08,3.26,33.792,33.226,32.755,68753.38,72547.16,92845.44,1.6
2017-02-06,32.84,33.1,33.1,32.51,78328.91,0.26,0.79,33.508,33.121,32.681,47388.07,67918.03,96810.0,0.76
2017-02-03,33.0,33.05,32.84,32.75,49103.25,0.06,0.18,33.408,33.092,32.634,45155.4,75208.39,116861.78,0.48
2017-02-02,30.0,36.06,36.06,30.0,127.0,3.28,10.01,33.4,32.978,32.705,46777.91,82391.58,125068.44,0.0
2017-01-26,32.96,32.99,32.78,32.65,51722.34,0.02,0.06,32.716,32.563,32.681,68229.03,90090.5,128945.71,0.5
2017-01-25,32.52,32.85,32.76,32.4,57658.85,0.16,0.49,32.66,32.46,32.86,76340.94,91194.06,129144.62,0.56
2017-01-24,32.92,33.14,32.6,32.48,67165.58,-0.2,-0.61,32.734,32.356,33.041,88448.0,94442.77,130600.03,0.65
2017-01-23,32.76,33.1,32.8,32.61,57215.77,0.16,0.49,32.776,32.309,33.233,105261.38,97721.22,131979.22,0.56
2017-01-20,32.47,33.01,32.64,32.31,107382.62,0.14,0.43,32.556,32.267,33.373,118005.25,104030.14,132148.34,1.04
2017-01-19,32.73,33.09,32.5,32.41,92281.86,-0.63,-1.9,32.41,32.217,33.541,111951.97,108490.31,130701.39,0.9
2017-01-18,32.65,33.23,33.13,32.55,118194.15,0.32,0.97,32.26,32.284,33.694,106047.19,113143.71,130351.81,1.15
2017-01-17,31.79,32.85,32.81,31.79,151232.52,1.11,3.5,31.978,32.24,33.805,100437.55,125701.96,128621.43,1.47
2017-01-16,32.0,32.17,31.7,30.77,120935.09,-0.21,-0.66,31.842,32.175,33.902,90181.06,158515.17,125736.42,1.18
2017-01-13,31.94,32.26,31.91,31.81,77116.24,0.16,0.5,31.978,32.433,34.08,90055.03,167745.29,123770.02,0.75
2017-01-12,31.7,32.11,31.75,31.56,62757.93,0.03,0.1,32.024,32.799,34.237,105028.64,167800.91,126290.33,0.61
2017-01-11,32.13,32.18,31.72,31.52,90145.96,-0.41,-1.28,32.308,33.26,34.423,120240.24,167095.18,130057.44,0.88
2017-01-10,32.5,32.69,32.13,31.9,99950.08,-0.25,-0.77,32.502,33.726,34.675,150966.38,166757.28,138206.41,0.97
2017-01-09,32.25,32.89,32.38,32.12,120304.96,0.24,0.75,32.508,34.156,34.863,226849.29,166237.22,141681.31,1.17
2017-01-06,32.82,33.14,32.14,32.11,151984.27,-1.03,-3.1,32.888,34.478,35.149,245435.55,160266.54,142004.51,1.48
2017-01-05,33.03,33.45,33.17,32.7,138815.94,0.48,1.47,33.574,34.864,35.443,230573.19,152912.47,144116.02,1.35
2017-01-04,32.3,33.18,32.69,32.3,243776.64,0.53,1.65,34.212,35.104,35.634,213950.11,147559.9,141593.09,2.37
2017-01-03,33.8,33.8,32.16,31.2,479364.62,-2.12,-6.18,34.95,35.37,35.862,182548.19,131540.91,136832.25,4.66
2016-12-30,35.54,35.79,34.28,34.0,213236.28,-1.29,-3.63,35.804,35.629,36.129,105625.15,92957.67,125960.2,2.07
