date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-30,3.47,3.47,3.47,3.47,118.0,0.03,0.87,3.428,3.417,3.406,576.97,359.92,238.18
2017-03-29,3.43,3.44,3.44,3.42,1092.84,0.02,0.58,3.414,3.41,3.403,562.17,380.02,233.43
2017-03-28,3.42,3.42,3.42,3.42,132.0,0.01,0.29,3.41,3.396,3.402,389.6,274.64,186.14
2017-03-27,3.41,3.55,3.41,3.41,527.0,0.01,0.29,3.41,3.392,3.402,435.88,262.64,180.04
2017-03-24,3.4,3.43,3.4,3.39,1015.0,0.0,0.0,3.404,3.391,3.402,338.88,229.44,175.58
2017-03-23,3.42,3.42,3.4,3.36,44.0,-0.02,-0.58,3.406,3.391,3.404,142.88,144.84,220.53
2017-03-22,3.42,3.42,3.42,3.42,230.0,0.0,0.0,3.406,3.391,3.405,197.88,150.74,221.23
2017-03-21,3.41,3.42,3.42,3.39,363.39,0.04,1.18,3.382,3.4,3.404,159.68,134.94,210.43
2017-03-20,3.38,3.41,3.38,3.38,42.0,-0.03,-0.88,3.374,3.398,3.404,89.4,107.54,193.81
2017-03-17,3.43,3.43,3.41,3.4,35.0,0.01,0.29,3.378,3.4,3.405,120.0,119.24,192.31
2017-03-16,3.37,3.48,3.4,3.37,319.0,0.1,3.03,3.376,3.394,3.401,146.8,116.44,190.61
2017-03-15,3.53,3.53,3.3,3.3,39.0,-0.08,-2.37,3.376,3.396,3.402,103.6,86.83,178.76
2017-03-14,3.39,3.39,3.38,3.38,12.0,-0.02,-0.59,3.418,3.407,3.405,110.2,97.63,186.01
2017-03-13,3.29,3.69,3.4,3.29,195.0,0.0,0.0,3.422,3.411,3.406,125.67,97.43,203.56
2017-03-10,3.31,3.53,3.4,3.31,169.0,0.0,0.0,3.422,3.413,3.406,118.47,121.72,202.98
2017-03-09,3.39,3.4,3.4,3.39,103.0,-0.11,-3.13,3.412,3.417,3.405,86.07,296.22,209.28
2017-03-08,3.4,3.51,3.51,3.38,72.0,0.11,3.23,3.416,3.419,3.399,70.07,291.72,210.53
2017-03-07,3.55,3.55,3.4,3.36,89.37,0.0,0.0,3.396,3.408,3.391,85.06,285.92,215.37
2017-03-06,3.37,3.44,3.4,3.22,159.0,0.05,1.49,3.4,3.41,3.388,69.19,280.08,218.59
2017-03-03,3.27,3.42,3.35,3.27,7.0,-0.07,-2.05,3.404,3.409,3.384,124.97,265.38,224.04
2017-03-02,3.4,3.42,3.42,3.4,22.97,0.01,0.29,3.422,3.408,3.383,506.37,264.78,233.79
2017-03-01,3.3,3.44,3.41,3.3,146.97,-0.01,-0.29,3.422,3.407,3.378,513.37,270.69,638.82
2017-02-28,3.34,3.42,3.42,3.34,10.0,0.0,0.0,3.42,3.403,3.371,486.78,274.39,1217.59
2017-02-27,3.42,3.42,3.42,3.37,437.93,-0.02,-0.58,3.42,3.401,3.365,490.98,309.69,1221.29
2017-02-24,3.43,3.44,3.44,3.37,1914.0,0.02,0.58,3.414,3.399,3.36,405.79,284.23,1371.39
2017-02-23,3.39,3.42,3.42,3.39,57.97,0.02,0.59,3.394,3.393,3.354,23.19,122.33,1320.74
2017-02-22,3.39,3.4,3.4,3.39,14.0,-0.02,-0.58,3.392,3.379,3.349,28.0,129.34,1356.92
2017-02-21,3.39,3.42,3.42,3.39,31.0,0.03,0.89,3.386,3.374,3.343,62.0,144.82,1379.49
2017-02-20,3.35,3.4,3.39,3.35,12.0,0.05,1.5,3.382,3.366,3.339,128.4,157.11,1377.99
2017-02-17,3.34,3.34,3.34,3.34,1.0,-0.07,-2.05,3.384,3.359,3.337,162.67,182.71,1382.44
2017-02-16,3.4,3.41,3.41,3.34,82.0,0.04,1.19,3.392,3.357,3.337,221.47,202.79,1383.94
2017-02-15,3.4,3.41,3.37,3.36,184.0,-0.03,-0.88,3.366,3.348,3.331,230.67,1006.95,1380.49
2017-02-14,3.36,3.4,3.4,3.36,363.0,0.0,0.0,3.362,3.338,3.325,227.64,2160.78,1424.69
2017-02-13,3.41,3.41,3.4,3.34,183.34,0.02,0.59,3.35,3.328,3.303,185.81,2132.88,1406.59
2017-02-10,3.37,3.38,3.38,3.37,295.0,0.1,3.05,3.334,3.32,3.298,202.74,2458.55,1425.05
2017-02-09,3.35,3.37,3.28,3.28,128.03,-0.07,-2.09,3.322,3.314,3.293,184.11,2519.15,1410.65
2017-02-08,3.33,3.35,3.35,3.33,168.84,0.01,0.3,3.33,3.318,3.293,1783.22,2584.51,1405.99
2017-02-07,3.31,3.49,3.34,3.24,153.84,0.02,0.6,3.314,3.312,3.292,4093.92,2614.17,1402.3
2017-02-06,3.29,3.37,3.32,3.23,268.0,0.0,0.0,3.306,3.312,3.292,4079.96,2598.88,1436.59
2017-02-03,3.2,3.38,3.32,3.2,201.84,0.0,0.0,3.306,3.314,3.291,4714.36,2582.18,1435.84
2017-01-26,3.27,3.34,3.32,3.27,8123.6,0.05,1.53,3.306,3.316,3.297,4854.19,2565.1,1442.8
2017-01-25,3.33,3.59,3.27,3.27,11722.34,-0.03,-0.91,3.306,3.313,3.302,3385.8,1754.04,1036.87
2017-01-24,3.35,3.45,3.3,3.3,84.0,-0.02,-0.6,3.31,3.312,3.309,1134.41,688.6,456.2
2017-01-17,3.32,3.32,3.32,3.32,3440.0,0.0,0.0,3.318,3.278,3.313,1117.81,680.3,452.01
2017-01-16,3.26,3.32,3.32,3.26,901.0,0.0,0.0,3.322,3.275,3.319,450.01,391.54,289.91
2017-01-12,3.33,3.48,3.32,3.3,781.66,0.03,0.91,3.326,3.272,3.326,276.01,302.14,491.3
2017-01-11,3.29,3.33,3.29,3.29,465.37,-0.05,-1.5,3.32,3.267,3.334,122.27,227.48,453.32
2017-01-09,3.34,3.34,3.34,3.34,1.0,0.0,0.0,3.314,3.271,3.343,242.79,190.44,474.39
2017-01-05,3.34,3.34,3.34,3.34,101.0,0.0,0.0,3.238,3.271,3.349,242.79,274.29,836.22
2017-01-03,3.34,3.34,3.34,3.34,31.0,0.05,1.52,3.228,3.268,3.352,333.08,289.49,879.92
2016-12-30,3.25,3.29,3.29,3.25,13.0,0.03,0.92,3.218,3.277,3.354,328.28,320.49,887.52
2016-12-29,3.24,3.26,3.26,3.21,1067.95,0.3,10.13,3.214,3.291,3.359,332.68,319.71,900.0
2016-12-28,2.96,2.96,2.96,2.96,1.0,-0.33,-10.03,3.228,3.305,3.363,138.09,223.8,853.51
2016-12-27,3.29,3.29,3.29,3.29,552.44,0.0,0.0,3.304,3.347,3.38,305.8,223.72,883.58
2016-12-26,3.27,3.45,3.29,3.27,7.0,0.02,0.61,3.308,3.363,3.382,245.91,188.27,871.01
2016-12-23,3.33,3.33,3.27,3.25,35.0,-0.06,-1.8,3.336,3.38,3.383,312.71,680.46,875.96
2016-12-22,3.21,3.46,3.33,3.21,95.0,-0.01,-0.3,3.368,3.4,3.385,306.74,679.16,880.86
2016-12-21,3.31,3.34,3.34,3.3,839.55,0.03,0.91,3.382,3.415,3.383,309.51,758.33,878.71
2016-12-20,3.2,3.31,3.31,3.19,253.0,-0.12,-3.5,3.39,3.427,3.382,141.64,1398.15,837.0
2016-12-16,3.43,3.43,3.43,3.43,341.0,0.0,0.0,3.418,3.436,3.382,130.64,1470.35,842.28
2016-12-15,3.34,3.44,3.43,3.34,5.17,0.03,0.88,3.424,3.431,3.376,1048.21,1454.55,826.01
2016-12-14,3.3,3.4,3.4,3.3,108.85,0.02,0.59,3.432,3.426,3.371,1051.58,1480.3,846.1
2016-12-12,3.38,3.38,3.38,3.38,0.17,-0.07,-2.03,3.448,3.42,3.366,1207.15,1483.21,950.01
2016-12-09,3.45,3.45,3.45,3.45,198.0,-0.01,-0.29,3.464,3.413,3.361,2654.66,1543.44,973.85
2016-12-06,3.46,3.46,3.46,3.45,4928.88,-0.01,-0.29,3.454,3.4,3.352,2810.06,1553.74,978.42
2016-12-05,3.47,3.47,3.47,3.47,22.0,-0.01,-0.29,3.438,3.386,3.343,1860.88,1071.46,732.98
2016-12-02,3.46,3.48,3.48,3.46,886.72,0.02,0.58,3.42,3.369,3.333,1909.01,1082.56,736.98
2016-12-01,3.46,3.51,3.46,3.4,7237.68,0.06,1.76,3.392,3.351,3.323,1759.27,999.08,695.4
