date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-31,1.1,1.1,1.1,1.1,9.0,0.0,0.0,1.1,1.093,1.099,51.91,390.56,503.73
2017-03-30,1.1,1.1,1.1,1.1,13.54,0.0,0.0,1.1,1.093,1.1,163.31,460.26,504.38
2017-03-24,1.1,1.1,1.1,1.1,100.01,0.0,0.0,1.084,1.093,1.1,280.6,524.63,532.35
2017-03-23,1.1,1.1,1.1,1.1,31.0,0.0,0.0,1.084,1.093,1.101,401.0,615.93,556.85
2017-03-22,1.1,1.1,1.1,1.1,106.0,0.0,0.0,1.086,1.093,1.101,513.6,617.83,586.75
2017-03-21,1.1,1.1,1.1,1.1,566.0,0.08,7.84,1.086,1.093,1.101,729.2,689.32,604.95
2017-03-20,1.1,1.1,1.02,1.01,600.0,-0.08,-7.27,1.086,1.094,1.102,757.2,725.92,601.1
2017-03-17,1.1,1.11,1.1,1.1,702.0,-0.01,-0.9,1.102,1.103,1.106,768.65,666.82,590.8
2017-03-16,1.1,1.11,1.11,1.0,594.02,0.01,0.91,1.102,1.104,1.107,830.85,660.32,575.45
2017-03-15,1.1,1.12,1.1,1.1,1184.0,0.0,0.0,1.1,1.105,1.107,722.05,675.92,546.19
2017-03-14,1.11,1.11,1.1,1.1,706.0,0.0,0.0,1.1,1.105,1.107,649.44,616.89,506.34
2017-03-13,1.1,1.13,1.1,1.1,657.25,0.0,0.0,1.102,1.106,1.108,694.64,548.49,489.99
2017-03-09,1.1,1.12,1.1,1.1,1013.0,0.0,0.0,1.104,1.107,1.108,564.98,540.07,457.58
2017-03-08,1.1,1.1,1.1,1.1,50.0,0.0,0.0,1.106,1.108,1.108,489.78,497.77,426.23
2017-03-07,1.11,1.11,1.1,1.1,820.95,-0.01,-0.9,1.11,1.109,1.11,629.78,555.67,442.98
2017-03-03,1.11,1.15,1.11,1.11,932.0,0.0,0.0,1.11,1.109,1.11,584.35,520.57,423.43
2017-03-02,1.11,1.11,1.11,1.11,8.96,0.0,0.0,1.11,1.109,1.11,402.35,476.27,381.28
2017-03-01,1.1,1.11,1.11,1.1,637.0,-0.01,-0.89,1.11,1.109,1.112,515.15,514.77,385.29
2017-02-28,1.1,1.13,1.12,1.1,750.0,0.02,1.82,1.11,1.109,1.114,505.75,490.57,353.49
2017-02-27,1.11,1.11,1.1,1.1,593.77,-0.01,-0.9,1.108,1.108,1.113,481.55,416.47,316.84
2017-02-24,1.11,1.11,1.11,1.11,22.0,0.0,0.0,1.108,1.109,1.115,456.8,395.79,288.0
2017-02-23,1.11,1.13,1.11,1.11,573.0,0.0,0.0,1.108,1.109,1.115,550.19,431.49,291.95
2017-02-22,1.11,1.11,1.11,1.11,590.0,0.0,0.0,1.108,1.108,1.115,514.39,375.09,263.55
2017-02-21,1.11,1.15,1.11,1.1,629.0,0.01,0.91,1.108,1.108,1.116,475.39,354.69,237.15
2017-02-20,1.1,1.1,1.1,1.1,470.0,-0.01,-0.9,1.108,1.111,1.117,351.38,330.29,227.6
2017-02-17,1.11,1.15,1.11,1.11,488.96,0.0,0.0,1.11,1.111,1.12,334.78,326.29,216.55
2017-02-16,1.11,1.11,1.11,1.11,394.0,0.0,0.0,1.11,1.11,1.122,312.79,286.3,209.5
2017-02-15,1.11,1.12,1.11,1.11,395.0,0.0,0.0,1.108,1.115,1.124,235.79,255.8,199.8
2017-02-14,1.11,1.11,1.11,1.11,8.96,0.0,0.0,1.108,1.118,1.126,233.99,216.4,182.2
2017-02-13,1.1,1.11,1.11,1.1,387.0,0.0,0.0,1.114,1.117,1.128,309.2,217.2,190.15
2017-02-10,1.11,1.15,1.11,1.11,379.0,0.01,0.91,1.112,1.12,1.131,317.8,180.2,194.25
2017-02-09,1.1,1.1,1.1,1.1,9.01,-0.01,-0.9,1.11,1.12,1.133,259.8,152.4,205.1
