date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,22.75,22.95,22.2,22.14,37653.67,-0.87,-3.77,22.956,23.31,23.922,33051.6,32611.2,32219.74,2.55
2017-03-30,23.03,23.95,23.07,22.68,45724.71,0.05,0.22,23.174,23.512,24.007,30622.33,31599.33,31465.48,3.1
2017-03-29,23.16,23.34,23.02,22.98,22717.01,-0.42,-1.79,23.32,23.616,24.061,29497.82,29100.06,30451.86,1.54
2017-03-28,23.01,23.7,23.44,22.83,32878.33,0.39,1.69,23.342,23.713,24.132,33019.65,28914.28,30848.45,2.23
2017-03-27,23.15,23.46,23.05,22.89,26284.29,-0.24,-1.03,23.43,23.776,24.18,31998.51,28215.34,30196.55,1.78
2017-03-24,23.78,23.78,23.29,23.22,25507.31,-0.51,-2.14,23.664,23.893,24.241,32170.79,29140.71,30474.57,1.73
2017-03-23,23.02,23.85,23.8,23.02,40102.18,0.67,2.9,23.85,24.057,24.295,32576.33,29437.18,31054.89,2.71
2017-03-22,23.78,23.86,23.13,23.07,40326.13,-0.75,-3.14,23.912,24.199,24.336,28702.3,28687.23,30897.44,2.73
2017-03-21,24.22,24.22,23.88,23.77,27772.63,-0.34,-1.4,24.084,24.38,24.388,24808.91,28914.57,30271.15,1.88
2017-03-20,24.25,24.25,24.22,23.89,27145.71,0.0,0.0,24.122,24.533,24.412,24432.18,32559.18,30632.29,1.84
2017-03-17,24.33,24.43,24.22,24.03,27535.01,0.11,0.46,24.122,24.533,24.403,26110.62,31828.29,31281.05,1.86
2017-03-16,24.13,24.2,24.11,23.87,20732.0,0.12,0.5,24.264,24.502,24.405,26298.02,31331.63,31696.62,1.4
2017-03-15,24.07,24.19,23.99,23.85,20859.21,-0.08,-0.33,24.486,24.506,24.435,28672.16,31803.65,32774.99,1.41
2017-03-14,24.03,24.35,24.07,23.94,25888.96,-0.15,-0.62,24.676,24.55,24.483,33020.23,32782.63,34119.74,1.75
2017-03-13,24.85,24.85,24.22,23.89,35537.91,-0.71,-2.85,24.944,24.583,24.573,40686.17,32177.76,34503.5,2.41
2017-03-10,25.3,25.45,24.93,24.8,28472.01,-0.29,-1.15,24.944,24.588,24.659,37545.96,31808.44,34744.92,1.93
2017-03-09,24.99,25.32,25.22,24.81,32602.73,0.28,1.12,24.74,24.532,24.721,36365.25,32672.6,36899.78,2.21
2017-03-08,25.22,25.8,24.94,24.88,42599.53,-0.47,-1.85,24.526,24.472,24.761,34935.14,33107.64,38756.35,2.88
2017-03-07,24.47,25.78,25.41,24.26,64218.69,1.19,4.91,24.424,24.396,24.774,32545.03,31627.72,38034.95,4.35
2017-03-06,23.85,24.28,24.22,23.8,19836.84,0.31,1.3,24.222,24.291,24.771,23669.35,28705.41,36299.41,1.34
2017-03-03,24.16,24.16,23.91,23.62,22568.46,-0.24,-0.99,24.232,24.272,24.819,26070.91,30733.8,37398.23,1.53
2017-03-02,24.46,24.63,24.15,24.15,25452.16,-0.28,-1.15,24.324,24.308,24.851,28979.95,32061.61,37633.17,1.72
2017-03-01,24.16,24.78,24.43,24.16,30648.99,0.03,0.12,24.418,24.364,24.838,31280.15,33746.32,38055.47,2.07
2017-02-28,24.28,24.58,24.4,24.12,19840.28,0.13,0.54,24.368,24.416,24.849,30710.42,35456.85,37795.55,1.34
2017-02-27,24.32,24.58,24.27,24.2,31844.68,-0.1,-0.41,24.36,24.562,24.865,33741.48,36829.25,38332.21,2.16
