date,open,high,close,low,volume,amount
2017-02-07,17.5,17.56,17.29,17.21,1481752.0,25711430.0
2017-02-06,17.6,17.68,17.5,17.35,1858073.0,32530117.0
2017-02-03,17.51,17.67,17.57,17.47,886549.0,15549490.0
2017-01-26,17.51,17.64,17.56,17.46,892459.0,15681395.0
2017-01-25,17.45,17.6,17.51,17.32,701072.0,12257820.0
2017-01-24,17.5,17.65,17.47,17.39,765092.0,13375920.0
2017-01-23,17.27,17.51,17.45,17.2,1236377.0,21503427.0
2017-01-20,17.09,17.26,17.18,17.01,1011684.0,17378258.0
2017-01-19,17.04,17.07,17.01,16.93,989300.0,16830937.0
2017-01-18,17.01,17.15,17.02,16.92,1190500.0,20263924.0
2017-01-17,16.88,17.1,16.98,16.76,1652019.0,27975261.0
2017-01-16,17.3,17.3,16.88,16.63,2599876.0,44204201.0
2017-01-13,17.81,17.91,17.32,17.3,4915046.0,86140483.0
2017-01-12,17.8,18.99,18.05,17.72,4801152.0,87915315.0
2017-01-11,17.99,18.04,17.79,17.77,883731.0,15785576.0
2017-01-10,17.93,18.0,17.91,17.83,1194215.0,21404171.0
2017-01-09,17.72,18.0,17.93,17.72,1189729.0,21294683.0
2017-01-06,18.13,18.21,17.89,17.8,2153054.0,38585363.0
2017-01-05,18.16,18.29,18.18,18.09,2010974.0,36544481.0
2017-01-04,18.13,18.25,18.23,18.01,2585110.0,46816517.0
2017-01-03,18.32,18.39,18.13,18.08,1758398.0,32019023.0
2016-12-30,18.02,18.37,18.2,17.96,2124742.0,38602505.0
2016-12-29,17.89,18.04,17.96,17.86,822440.0,14761397.0
2016-12-28,18.02,18.05,18.01,17.85,1416087.0,25430100.0
2016-12-27,18.05,18.08,17.98,17.88,1665444.0,29935947.0
2016-12-26,17.99,18.09,18.06,17.76,1599012.0,28621986.0
2016-12-23,18.32,18.32,18.0,17.9,2149546.0,38770035.0
2016-12-22,18.4,18.48,18.36,18.16,1768005.0,32256750.0
2016-12-21,18.34,18.6,18.34,18.13,2258764.0,41491051.0
2016-12-20,18.44,18.53,18.45,18.22,1833173.0,33619262.0
2016-12-19,18.18,18.56,18.49,18.11,1681081.0,30791892.0
2016-12-16,18.05,18.34,18.28,17.81,2263413.0,41237990.0
2016-12-15,17.8,18.04,18.01,17.71,1672919.0,30003382.0
2016-12-14,17.96,18.03,17.75,17.66,1944847.0,34647727.0
2016-12-13,17.7,18.09,17.96,17.65,2319383.0,41624283.0
2016-12-12,18.45,18.45,17.72,17.7,4170803.0,75132908.0
2016-12-09,18.54,18.64,18.47,18.42,1750260.0,32385509.0
2016-12-08,18.56,18.57,18.46,18.4,1625167.0,30060438.0
2016-12-07,18.5,18.57,18.56,18.33,1681053.0,30940494.0
2016-12-06,18.56,18.66,18.5,18.45,1433268.0,26541200.0
2016-12-05,18.16,18.65,18.57,18.16,1859599.0,34274640.0
2016-12-02,18.84,18.88,18.56,18.31,2568233.0,47583259.0
2016-12-01,18.88,19.0,18.8,18.65,2308483.0,43464929.0
2016-11-30,18.85,19.11,18.89,18.8,1702578.0,32262418.0
2016-11-29,19.28,19.28,19.01,18.9,4009357.0,76252393.0
2016-11-28,19.57,19.62,19.36,19.21,1932393.0,37347444.0
2016-11-25,19.17,19.58,19.53,19.17,3249974.0,63102757.0
2016-11-24,19.5,19.61,19.33,19.17,4054929.0,78376432.0
2016-11-23,19.78,19.78,19.53,19.39,2878648.0,56148709.0
2016-11-22,19.63,19.9,19.79,19.46,4643914.0,91443461.0
2016-11-21,19.15,19.65,19.61,19.15,4615906.0,89943143.0
2016-11-18,19.55,19.65,19.23,19.17,5567269.0,107934901.0
2016-11-17,19.06,19.82,19.53,18.97,8529490.0,165800597.0
2016-11-16,18.98,19.17,19.06,18.79,4310514.0,82007447.0
2016-11-15,18.63,18.97,18.85,18.63,3044224.0,57223555.0
