date,open,high,close,low,volume,amount
2017-02-07,18.75,18.99,18.74,18.56,4896487.0,91927098.0
2017-02-06,18.41,18.68,18.62,18.41,3193147.0,59338874.0
2017-02-03,18.8,18.82,18.41,18.32,2872627.0,53087694.0
2017-01-26,18.83,18.86,18.71,18.6,2761832.0,51678826.0
2017-01-25,18.69,18.96,18.71,18.62,2831539.0,53109610.0
2017-01-24,19.03,19.16,18.73,18.66,3390569.0,63765993.0
2017-01-23,18.58,19.3,19.02,18.48,5852331.0,111416382.0
2017-01-20,18.1,18.76,18.49,18.1,6545527.0,121076354.0
2017-01-19,18.26,18.29,17.99,17.9,4951488.0,89563158.0
2017-01-18,18.16,18.89,18.39,17.91,8605784.0,159099799.0
2017-01-17,19.48,19.48,18.57,17.5,19818725.0,360586114.0
2017-01-16,21.4,21.59,19.36,19.36,9348004.0,188302327.0
2017-01-13,21.75,22.12,21.51,21.28,5972116.0,130110380.0
2017-01-12,22.0,22.29,21.61,21.47,5776280.0,125171841.0
2017-01-11,21.78,22.96,21.98,21.66,12715064.0,283962257.0
2017-01-10,21.0,21.66,21.52,20.87,7592972.0,162277664.0
2017-01-09,20.85,21.25,21.06,20.65,5859191.0,123357242.0
2017-01-06,21.59,21.59,20.78,20.71,8379515.0,176438888.0
2017-01-05,21.59,21.84,21.5,21.47,5131209.0,110821474.0
2017-01-04,21.52,21.87,21.73,21.45,5962194.0,129071664.0
2017-01-03,21.26,21.6,21.49,21.26,5261474.0,112772876.0
2016-12-30,21.97,22.21,21.4,21.29,7743844.0,168215591.0
2016-12-29,22.62,22.62,22.07,21.98,9239714.0,205238334.0
2016-12-28,22.83,22.98,22.77,22.61,6811120.0,155229375.0
2016-12-27,22.5,22.93,22.75,22.27,7454697.0,168944113.0
2016-12-26,22.71,22.75,22.5,21.92,7733627.0,172083818.0
2016-12-23,23.09,23.47,22.69,22.64,8122390.0,186285331.0
2016-12-22,23.9,23.98,23.03,23.0,13643277.0,318342723.0
2016-12-21,23.86,24.33,23.94,23.63,13102916.0,313341343.0
2016-12-20,23.69,24.58,24.16,23.26,21084240.0,509133616.0
2016-12-19,24.33,24.43,23.48,23.43,15403378.0,366677812.0
2016-12-16,24.62,25.4,24.33,24.22,28827315.0,713672546.0
2016-12-15,23.05,25.79,25.13,22.31,43498385.0,1041795005.0
2016-12-14,23.57,24.66,23.5,23.11,29080271.0,694129037.0
2016-12-13,23.5,24.76,23.93,22.72,42206022.0,1001478192.0
2016-11-25,21.77,22.77,22.72,21.76,20531107.0,456287559.0
2016-11-24,21.48,21.85,21.73,21.35,11001042.0,238659142.0
2016-11-23,21.43,21.69,21.48,21.31,7899724.0,169813932.0
2016-11-22,21.2,21.4,21.39,21.2,4838782.0,102939098.0
2016-11-21,21.18,21.36,21.27,21.14,4516194.0,95913124.0
2016-11-18,21.39,21.39,21.15,21.11,4883319.0,103744563.0
2016-11-17,21.65,21.65,21.35,21.26,6088384.0,130384481.0
2016-11-16,21.6,21.85,21.73,21.45,7668071.0,165915157.0
2016-11-15,21.6,21.68,21.57,21.32,5779531.0,124021082.0
2016-11-14,21.46,21.79,21.6,21.31,7179849.0,154780460.0
2016-11-11,21.2,21.49,21.46,21.11,7527084.0,160195066.0
2016-11-10,21.02,21.21,21.16,21.0,5428767.0,114567362.0
2016-11-09,21.16,21.24,20.85,20.66,6216440.0,130211961.0
2016-11-08,21.3,21.37,21.16,21.0,5679513.0,120498814.0
2016-11-07,20.93,21.33,21.14,20.89,6225255.0,131779991.0
2016-11-04,21.06,21.28,20.97,20.92,5105748.0,107556499.0
2016-11-03,21.15,21.37,21.1,20.96,6984976.0,147614431.0
2016-11-02,21.6,21.69,21.16,21.1,6733893.0,143769739.0
2016-11-01,21.55,21.76,21.72,21.5,4434580.0,95969275.0
2016-10-31,21.7,21.7,21.51,21.42,4099080.0,88169898.0
2016-10-28,21.9,21.96,21.71,21.6,5126980.0,111460084.0
2016-10-27,22.27,22.28,21.9,21.75,6526214.0,143125458.0
2016-10-26,22.47,22.67,22.29,22.21,8616734.0,192826188.0
2016-10-25,21.75,22.8,22.49,21.57,17522980.0,392527447.0
2016-10-24,21.6,21.75,21.67,21.31,6014384.0,129716644.0
2016-10-21,21.91,21.97,21.56,21.27,6070155.0,131290691.0
2016-10-20,21.99,22.2,21.97,21.82,5510812.0,121216115.0
2016-10-19,22.35,22.35,21.91,21.83,5604483.0,123263716.0
2016-10-18,21.9,22.3,22.17,21.65,9252518.0,203387060.0
2016-10-17,21.55,22.22,21.82,21.54,9018523.0,197799026.0
2016-10-14,21.78,21.82,21.63,21.37,4665952.0,100748311.0
2016-10-13,21.87,22.04,21.62,21.61,5672009.0,123293956.0
2016-10-12,22.08,22.1,21.85,21.8,6503998.0,142559585.0
2016-10-11,21.67,22.34,22.19,21.6,9143363.0,202068630.0
2016-10-10,21.33,21.67,21.63,21.11,6620774.0,142038062.0
2016-09-30,21.02,21.23,21.18,20.91,4082197.0,85956333.0
2016-09-29,20.87,21.26,21.1,20.86,4892168.0,103204347.0
2016-09-28,20.86,21.47,20.99,20.0,9615406.0,202463247.0
2016-09-27,20.7,20.95,20.89,20.6,6173007.0,128655757.0
2016-09-26,22.05,22.06,20.85,20.8,9443187.0,201076542.0
2016-09-23,22.32,22.43,22.05,22.02,4101616.0,91113699.0
2016-09-22,22.58,22.65,22.34,22.33,4340646.0,97478365.0
2016-09-21,22.3,22.46,22.3,22.22,3770800.0,84222740.0
2016-09-20,22.54,22.65,22.4,22.2,4520864.0,100893873.0
2016-09-19,22.41,22.52,22.45,22.33,4036143.0,90520564.0
2016-09-14,22.21,22.53,22.43,22.13,3438673.0,76840053.0
2016-09-13,22.61,22.8,22.52,22.23,5601907.0,125603194.0
2016-09-12,23.4,23.4,22.6,22.0,12927643.0,292932535.0
2016-09-09,24.51,24.6,23.96,23.9,5717026.0,138390084.0
2016-09-08,24.5,24.64,24.49,24.3,4466251.0,109308365.0
2016-09-07,24.57,24.72,24.55,24.5,5910370.0,145317883.0
2016-09-06,24.31,24.66,24.61,24.0,6550375.0,159449832.0
2016-09-05,24.09,24.51,24.32,24.04,6228870.0,150817580.0
2016-09-02,24.56,24.74,24.09,23.88,8289300.0,201186026.0
2016-09-01,24.9,25.28,24.79,24.5,10008494.0,249149102.0
2016-08-31,25.55,25.55,25.0,24.97,9774068.0,245998402.0
2016-08-30,25.52,25.75,25.63,25.11,14904172.0,378992187.0
2016-08-29,26.0,26.21,25.97,25.58,13549707.0,350346631.0
2016-08-26,24.91,26.26,25.97,24.9,25062317.0,644215994.0
2016-08-25,24.5,24.77,24.66,23.91,6748528.0,164654717.0
2016-08-24,24.4,24.79,24.65,24.14,7030254.0,171785909.0
2016-08-23,24.13,24.45,24.29,24.11,5282714.0,128099590.0
2016-08-22,24.57,24.95,24.46,24.15,6885066.0,169366027.0
2016-08-19,24.85,24.93,24.66,24.51,7014903.0,172986588.0
2016-08-18,24.8,25.32,24.98,24.65,10482558.0,261702966.0
2016-08-17,24.76,25.35,24.93,24.63,10911575.0,272310228.0
2016-08-16,24.58,24.92,24.74,24.4,10857613.0,268210497.0
2016-08-15,23.9,24.84,24.55,23.7,12043855.0,293603785.0
2016-08-12,23.36,24.0,23.99,23.34,7251544.0,171547941.0
2016-08-11,24.3,24.45,23.66,23.38,10060522.0,239860084.0
2016-08-10,24.55,24.85,24.36,24.3,8687060.0,213514323.0
2016-08-09,24.11,24.65,24.61,24.0,10598179.0,258348382.0
2016-08-08,23.69,24.18,24.08,23.67,7638510.0,182988527.0
2016-08-05,24.23,24.23,23.78,23.71,6966189.0,166799605.0
2016-08-04,23.86,24.4,24.22,23.55,10880500.0,261922842.0
2016-08-03,23.81,24.0,23.83,23.65,6498295.0,154871302.0
2016-08-02,23.79,24.07,23.96,23.62,7816253.0,186476559.0
2016-08-01,24.66,24.66,23.67,23.6,11138434.0,266222997.0
2016-07-29,24.6,24.98,24.88,24.07,10262074.0,252295285.0
2016-07-28,25.29,25.3,24.7,24.0,18562268.0,456109246.0
2016-07-27,26.97,27.28,25.35,24.36,21163042.0,545085476.0
2016-07-26,26.0,26.91,26.76,26.0,10516586.0,279285615.0
2016-07-25,26.82,26.89,26.34,26.0,13569700.0,357391665.0
2016-07-22,27.4,27.49,26.98,26.88,11982932.0,325246829.0
2016-07-21,27.6,27.79,27.42,27.18,16551411.0,455148155.0
2016-07-20,28.96,29.12,27.94,27.62,23983909.0,681679152.0
2016-07-19,28.0,29.28,29.18,27.72,31203975.0,888302584.0
2016-07-18,27.93,28.1,27.98,27.4,15717144.0,436092096.0
2016-07-15,28.04,28.2,28.04,27.36,15719759.0,437093223.0
2016-07-14,28.4,28.76,28.17,27.8,23808581.0,672622145.0
2016-07-13,27.03,28.32,28.26,26.78,28814360.0,798195565.0
2016-07-12,27.08,27.36,27.04,26.43,17255797.0,464342942.0
2016-07-11,26.95,27.17,27.01,26.43,15485924.0,416095879.0
2016-07-08,27.1,27.36,27.03,26.0,22133049.0,589528937.0
2016-07-05,27.98,27.99,27.14,26.73,31145155.0,848851731.0
2016-07-04,27.2,28.55,28.15,27.2,29432810.0,820053165.0
2016-07-01,26.51,28.59,27.88,26.51,36283642.0,997188729.0
2016-06-30,26.17,27.52,26.84,25.69,42823467.0,1135139623.0
2016-06-29,25.39,26.54,26.54,24.96,59918433.0,1555371137.0
2016-06-28,23.55,24.35,24.13,23.02,24859419.0,589771574.0
2016-06-27,22.4,23.42,23.4,22.33,18858919.0,433103439.0
2016-06-24,22.88,23.48,22.58,21.22,20820385.0,473642468.0
2016-06-23,23.4,23.45,22.92,22.75,15993830.0,367804149.0
2016-06-22,23.29,23.52,23.48,22.6,23313840.0,535823519.0
2016-06-21,22.99,24.18,23.14,22.77,26831428.0,630832952.0
2016-06-20,22.58,22.8,22.73,21.92,16128827.0,360245301.0
