date,open,high,close,low,volume,amount
2017-01-26,22.7,23.28,23.25,22.7,3299753.0,75988345.0
2017-01-25,22.59,22.96,22.6,22.5,3033354.0,68897388.0
2017-01-24,22.92,23.48,22.88,22.72,3957879.0,91330623.0
2017-01-23,22.43,22.98,22.87,22.3,3377411.0,76984215.0
2017-01-20,22.15,22.74,22.42,21.57,5050697.0,113244633.0
2017-01-19,21.85,22.08,21.72,21.25,5213342.0,112858709.0
2017-01-18,22.32,22.35,22.0,21.92,3282119.0,72562929.0
2017-01-17,22.0,22.47,22.34,21.24,7148611.0,157487519.0
2017-01-16,24.44,24.44,22.09,22.01,8586840.0,196281809.0
2017-01-13,25.02,25.24,24.45,24.17,4056943.0,100557012.0
2017-01-12,25.0,25.4,25.02,25.0,2245315.0,56556047.0
2017-01-11,25.6,25.79,25.18,25.01,3528299.0,89193813.0
2017-01-10,25.92,26.1,25.6,25.58,2484672.0,64140096.0
2017-01-09,25.91,26.16,25.95,25.8,2461706.0,63966751.0
2017-01-06,26.58,26.58,26.0,25.9,3379694.0,88241402.0
2017-01-05,26.1,27.17,26.52,26.02,5750772.0,153823684.0
2017-01-04,25.79,26.19,26.19,25.7,4396363.0,114333997.0
2017-01-03,25.48,25.89,25.62,25.43,2390580.0,61297653.0
2016-12-30,25.4,25.62,25.36,25.33,1984629.0,50498826.0
2016-12-29,25.42,25.79,25.36,25.32,2552511.0,65138402.0
2016-12-28,26.0,26.17,25.5,25.43,3606205.0,92759698.0
2016-12-27,26.13,26.36,26.11,26.01,3213693.0,84048105.0
2016-12-26,25.98,25.98,25.85,25.0,2897925.0,74135845.0
2016-12-23,26.32,26.48,25.94,25.87,2768148.0,72306780.0
2016-12-22,26.83,26.95,26.37,25.94,4242635.0,111491948.0
2016-12-21,26.8,27.08,26.82,26.71,2998775.0,80513558.0
2016-12-20,26.56,26.94,26.68,26.44,3344058.0,89264110.0
2016-12-19,26.57,27.05,26.44,26.33,3527817.0,93941638.0
2016-12-16,27.0,27.19,26.82,26.61,5700556.0,153430250.0
2016-12-15,25.57,27.49,26.55,25.48,7962970.0,211620054.0
2016-12-14,25.59,25.98,25.7,25.4,5510888.0,141660335.0
2016-12-13,25.7,26.18,25.57,24.72,9057769.0,231110042.0
2016-12-12,28.59,28.85,25.85,25.85,13112392.0,356765298.0
2016-12-09,28.71,28.85,28.72,28.6,3355731.0,96368253.0
2016-12-08,29.07,29.12,28.71,28.61,3302841.0,95128546.0
2016-12-07,29.0,29.19,28.95,28.62,3676755.0,106130067.0
2016-12-06,28.88,29.38,29.0,28.59,6377752.0,185256693.0
2016-12-05,28.42,28.78,28.39,28.1,4954754.0,140982285.0
