date,open,high,close,low,volume,amount
2017-02-07,4.98,4.98,4.94,4.9,21980855.0,108377840.0
2017-02-06,5.03,5.04,4.98,4.96,19729563.0,98501373.0
2017-02-03,5.0,5.07,5.02,4.98,12648795.0,63495862.0
2017-01-26,4.95,4.99,4.97,4.94,7874981.0,39076840.0
2017-01-25,4.9,5.03,4.95,4.88,13670800.0,67865469.0
2017-01-24,4.93,5.01,4.92,4.87,23083184.0,113454782.0
2017-01-23,5.2,5.2,4.97,4.87,54631960.0,273090375.0
2017-01-18,4.72,4.84,4.8,4.69,8513632.0,40632238.0
2017-01-17,4.71,4.76,4.75,4.55,14210397.0,66325638.0
2017-01-16,4.87,4.9,4.72,4.47,19231261.0,91334867.0
2017-01-13,5.1,5.1,4.9,4.87,21836701.0,108791690.0
2017-01-12,5.14,5.15,5.1,5.06,8991942.0,45813777.0
2017-01-11,5.15,5.17,5.13,5.11,9154848.0,47042187.0
2017-01-10,5.19,5.19,5.14,5.11,8832957.0,45453489.0
2017-01-09,5.17,5.19,5.18,5.15,9339500.0,48218523.0
2017-01-06,5.2,5.2,5.18,5.15,6934806.0,35858319.0
2017-01-05,5.17,5.21,5.19,5.13,16697290.0,86379696.0
2017-01-04,5.14,5.2,5.18,5.11,15678253.0,80997815.0
2017-01-03,5.13,5.15,5.14,5.11,8206408.0,42095395.0
2016-12-30,5.12,5.14,5.12,5.08,8551800.0,43638897.0
2016-12-29,5.12,5.17,5.11,5.08,7104357.0,36294713.0
2016-12-28,5.09,5.22,5.13,5.07,11863055.0,60660637.0
2016-12-27,5.13,5.14,5.12,5.09,5269433.0,26971856.0
2016-12-26,5.17,5.19,5.13,5.08,11423764.0,58384234.0
2016-12-23,5.27,5.27,5.19,5.19,8763500.0,45735091.0
2016-12-22,5.21,5.35,5.27,5.17,21420868.0,112864615.0
2016-12-21,5.21,5.24,5.22,5.18,12657700.0,65999876.0
2016-12-20,5.26,5.26,5.21,5.17,11160300.0,58124931.0
2016-12-19,5.25,5.27,5.27,5.13,16499189.0,86330939.0
2016-12-16,5.04,5.3,5.24,5.01,37507068.0,194024141.0
2016-12-15,5.07,5.09,5.06,5.02,12344598.0,62270186.0
2016-12-14,5.1,5.17,5.08,5.05,13061898.0,66447963.0
2016-12-13,5.07,5.11,5.09,5.0,9108339.0,46003556.0
2016-12-12,5.18,5.18,5.07,4.99,18893198.0,95778958.0
2016-12-09,5.19,5.22,5.16,5.14,11679844.0,60434656.0
2016-12-08,5.19,5.22,5.2,5.15,10272342.0,53179998.0
2016-12-07,5.23,5.23,5.21,5.15,9913283.0,51428923.0
2016-12-06,5.24,5.27,5.22,5.18,10345693.0,53986736.0
2016-12-05,5.06,5.24,5.21,5.03,25059697.0,128959718.0
2016-12-02,5.16,5.16,5.08,5.08,13779600.0,70481438.0
2016-12-01,5.15,5.18,5.17,5.13,11799381.0,60862431.0
2016-11-30,5.19,5.22,5.17,5.12,22427792.0,115649706.0
2016-11-29,5.23,5.25,5.19,5.18,18410300.0,95874710.0
2016-11-28,5.23,5.28,5.25,5.2,14126322.0,73972541.0
2016-11-25,5.24,5.25,5.23,5.16,13554166.0,70439310.0
2016-11-24,5.29,5.31,5.23,5.22,15946810.0,83852841.0
2016-11-23,5.25,5.3,5.28,5.23,23092965.0,121781281.0
