date,open,high,close,low,volume,amount
2017-01-26,16.89,17.29,16.99,16.77,2558775.0,43672844.0
2017-01-25,16.39,17.17,16.66,16.19,3641475.0,61101291.0
2017-01-24,16.34,16.48,16.39,16.2,2290450.0,37423996.0
2017-01-23,16.33,16.6,16.34,16.3,3219140.0,52977592.0
2017-01-20,15.36,16.64,16.3,15.18,7206267.0,115120967.0
2017-01-19,16.1,16.1,15.3,15.28,6293213.0,98732323.0
2017-01-18,15.6,15.9,15.73,15.02,5560633.0,86604508.0
2017-01-17,15.63,15.95,15.49,14.82,6072143.0,92947344.0
2017-01-16,17.38,17.6,15.82,15.64,7436765.0,119600440.0
2017-01-13,17.93,18.08,17.38,17.36,2386600.0,42265679.0
2017-01-12,18.36,18.36,17.93,17.9,2896725.0,52177037.0
2017-01-11,17.99,18.63,18.4,17.79,4825170.0,87686576.0
2017-01-10,18.23,18.34,18.25,18.19,1569645.0,28676481.0
2017-01-09,18.56,18.81,18.22,18.05,3254308.0,59959443.0
2017-01-06,18.89,18.93,18.55,18.52,2304962.0,43118456.0
2017-01-05,19.0,19.12,18.82,18.77,4801348.0,90708733.0
2017-01-04,18.59,19.38,19.21,18.36,6368006.0,121435686.0
2017-01-03,18.12,18.66,18.38,18.02,3474041.0,64042933.0
2016-12-30,18.27,18.44,18.1,17.88,2348182.0,42479516.0
2016-12-29,18.46,18.6,18.19,18.14,2093109.0,38482539.0
2016-12-28,18.29,18.7,18.52,18.29,3372842.0,62454576.0
2016-12-27,18.24,18.62,18.37,18.13,3195449.0,58851150.0
2016-12-26,17.6,18.19,18.12,17.6,3377156.0,60777900.0
2016-12-23,18.7,18.76,17.92,17.88,5772947.0,104817399.0
2016-12-22,18.59,18.79,18.7,18.31,3652468.0,67823056.0
2016-12-21,18.8,18.85,18.5,18.46,3437010.0,63923720.0
2016-12-20,18.51,18.68,18.58,18.4,2994501.0,55431634.0
2016-12-19,18.66,18.96,18.5,18.43,3448951.0,64447037.0
2016-12-16,18.99,19.1,18.8,18.66,2644472.0,49859196.0
2016-12-15,18.9,19.21,18.96,18.8,3602470.0,68574106.0
2016-12-14,19.09,19.35,19.02,18.92,3231140.0,61766213.0
2016-12-13,18.88,19.35,19.05,18.88,3615354.0,69312200.0
2016-12-12,19.74,19.74,18.98,18.9,8621438.0,166567492.0
2016-12-09,19.48,19.97,19.74,19.31,5799483.0,114601291.0
2016-12-08,19.35,19.85,19.49,19.22,6637097.0,130244157.0
2016-12-07,19.49,19.73,19.26,19.15,5751384.0,111486077.0
