date,open,high,close,low,volume,amount
2017-02-06,69.86,70.5,70.0,69.62,568429.0,39779275.0
2017-02-03,70.01,70.3,69.82,69.55,281192.0,19622661.0
2017-01-26,70.32,70.54,70.32,69.19,921747.0,64490366.0
2017-01-25,68.49,70.63,70.31,68.43,1242780.0,86860395.0
2017-01-24,68.88,69.35,68.45,68.22,253297.0,17420273.0
2017-01-23,69.3,69.89,69.0,68.87,517716.0,35884015.0
2017-01-20,67.83,69.55,69.44,67.6,1259048.0,86861052.0
2017-01-19,69.0,69.66,67.99,67.5,1065269.0,73207499.0
2017-01-18,69.05,69.47,68.76,68.3,422840.0,29095801.0
2017-01-17,68.0,69.88,69.05,67.6,848939.0,58677782.0
2017-01-16,67.66,69.96,68.96,66.15,1226731.0,82209385.0
2017-01-13,67.66,68.39,67.88,67.12,494622.0,33399453.0
2017-01-12,68.13,68.7,68.17,67.71,606086.0,41275714.0
2017-01-11,69.0,69.48,68.41,68.02,721637.0,49513655.0
2017-01-10,69.5,69.98,69.1,68.94,958292.0,66597924.0
2017-01-09,68.21,69.97,69.5,68.21,1589682.0,110554909.0
2017-01-06,67.96,68.59,68.07,67.53,503696.0,34348127.0
2017-01-05,68.19,68.42,67.8,67.51,813530.0,55357813.0
2017-01-04,67.1,69.66,67.99,67.1,1787927.0,122785590.0
2017-01-03,66.3,67.55,67.4,66.3,1390887.0,93342559.0
2016-12-30,66.3,66.9,66.9,65.22,2024500.0,133450391.0
2016-12-29,67.11,67.25,66.21,66.15,1160505.0,77151220.0
2016-12-28,67.49,67.49,67.11,66.8,905731.0,60825576.0
2016-12-27,66.74,67.53,67.2,66.68,520583.0,34988172.0
2016-12-26,66.4,67.22,66.93,65.68,848371.0,56520056.0
2016-12-23,67.19,67.39,66.52,66.28,449494.0,29985049.0
2016-12-22,67.29,67.69,67.14,67.01,378979.0,25502406.0
2016-12-21,67.15,68.14,67.32,67.08,461439.0,31246307.0
2016-12-20,67.26,67.85,67.32,66.53,709632.0,47656883.0
2016-12-19,68.24,68.55,67.55,66.0,1260176.0,85047039.0
2016-12-16,66.39,68.28,68.26,66.39,1132938.0,76551942.0
2016-12-15,66.71,67.97,66.3,66.07,897720.0,60161783.0
