date,open,high,close,low,volume,amount
2017-02-07,33.38,33.49,32.99,32.68,1212621.0,40049956.0
2017-02-06,33.05,33.47,33.3,32.95,1038112.0,34462069.0
2017-02-03,33.81,33.81,33.1,32.85,1437641.0,47652088.0
2017-01-26,32.5,33.89,33.81,32.38,1529734.0,50972127.0
2017-01-25,32.1,32.6,32.34,31.96,1051683.0,33983404.0
2017-01-24,32.95,33.29,32.2,32.11,1314169.0,42619157.0
2017-01-23,32.69,33.6,32.95,32.64,1931446.0,63969318.0
2017-01-20,31.91,33.15,32.59,31.6,3635636.0,117402465.0
2017-01-19,32.5,32.5,31.41,30.7,3995929.0,125761706.0
2017-01-18,34.3,34.43,33.47,33.3,959527.0,32417354.0
2017-01-17,33.73,34.46,34.45,33.06,1765644.0,59883723.0
2017-01-16,34.99,35.3,33.71,31.81,1936031.0,65979519.0
2017-01-13,36.34,36.56,34.8,34.5,1689823.0,59926190.0
2017-01-12,37.35,37.54,36.41,36.4,1069716.0,39538774.0
2017-01-11,37.88,38.45,37.35,36.89,1701326.0,63788754.0
2017-01-10,37.8,38.6,38.32,37.7,1343655.0,51307719.0
2017-01-09,36.9,37.99,37.91,36.59,1255540.0,46763016.0
2017-01-06,38.77,38.77,37.0,36.88,2627337.0,98441413.0
2017-01-05,38.95,39.17,38.56,38.35,1257400.0,48526218.0
2017-01-04,37.81,39.26,38.81,37.79,2183792.0,84503096.0
2017-01-03,38.3,38.45,37.95,37.85,1223700.0,46598344.0
2016-12-30,38.7,39.05,38.18,37.97,1449497.0,55739749.0
2016-12-29,37.81,38.98,38.78,37.71,1792928.0,69137113.0
2016-12-28,38.33,38.7,38.07,37.71,1627545.0,61971771.0
2016-12-27,37.96,38.88,38.33,37.63,2358448.0,90632886.0
2016-12-26,37.5,38.06,37.92,36.5,1667963.0,62412758.0
2016-12-23,38.03,38.05,37.47,37.17,2135570.0,80235591.0
2016-12-22,36.62,38.5,38.15,36.62,4370070.0,165374361.0
2016-12-21,36.15,38.48,36.97,36.15,3866368.0,144192908.0
2016-12-20,35.01,35.55,35.45,34.91,990418.0,34837817.0
2016-12-19,35.39,35.5,35.34,34.85,962846.0,33894283.0
2016-12-16,34.2,35.33,35.14,34.02,1809034.0,63153987.0
2016-12-15,33.7,34.59,34.14,33.51,2243762.0,76300803.0
2016-12-14,34.34,34.57,33.82,33.51,1318274.0,44829104.0
2016-12-13,34.01,34.79,34.34,34.0,1528582.0,52587509.0
2016-12-12,37.1,37.16,34.32,34.04,2667948.0,94963540.0
2016-12-09,37.23,37.69,37.17,37.01,804400.0,29983768.0
2016-12-08,36.87,37.72,37.23,36.72,1419690.0,52803222.0
2016-12-07,36.94,37.5,36.96,36.81,1070696.0,39695910.0
2016-12-06,36.0,37.81,36.98,35.8,2486843.0,92365522.0
2016-12-05,35.05,36.01,35.85,35.05,1162314.0,41477171.0
2016-12-02,37.2,37.62,35.63,35.2,2531186.0,91953191.0
2016-12-01,36.91,37.36,37.23,36.9,1426813.0,52995948.0
2016-11-30,36.8,37.36,36.97,36.15,2443921.0,89850813.0
2016-11-29,37.62,38.1,36.76,36.68,1775000.0,66487397.0
2016-11-28,38.58,38.58,37.62,37.6,1592452.0,60203127.0
2016-11-25,38.15,38.53,38.4,37.11,1915922.0,72753337.0
2016-11-24,39.49,39.65,38.37,38.18,2237854.0,86715750.0
2016-11-23,39.98,40.17,39.47,39.16,2331170.0,92449014.0
2016-11-22,39.79,40.2,39.75,39.25,3652986.0,144573329.0
2016-11-21,38.52,40.44,40.18,38.52,5087221.0,202118476.0
2016-11-18,37.88,39.16,38.52,37.75,3645210.0,140405829.0
2016-11-17,37.77,38.29,37.9,37.61,1619201.0,61468670.0
2016-11-16,37.98,38.1,37.95,37.46,2079053.0,78602168.0
2016-11-15,38.89,38.89,37.84,37.43,2939696.0,111124997.0
2016-11-14,38.9,39.03,38.47,38.15,3109539.0,119829823.0
2016-11-11,39.76,39.76,38.51,38.05,4020384.0,155583288.0
2016-11-10,39.5,40.54,39.6,38.89,4759643.0,188304027.0
